512 261632
318 31 133
285 217 70
480 124 210
23 405 32
112 166 259
166 280 144
15 21 138
259 218 88
1 333 247
461 8 16
422 255 40
24 316 213
380 30 184
191 143 60
377 480 162
54 261 54
156 142 221
148 489 241
49 61 65
15 296 265
25 218 23
37 494 154
127 201 103
22 127 175
463 92 48
335 333 220
224 334 217
228 411 251
317 61 91
333 37 168
108 138 212
207 25 280
194 24 168
180 189 77
133 344 186
235 319 146
504 202 141
379 496 254
473 226 247
57 109 64
328 107 229
152 53 75
92 152 163
296 375 276
180 462 235
64 509 97
252 492 268
273 300 76
107 417 48
431 282 252
102 491 81
14 17 161
212 300 77
129 307 259
446 445 52
138 108 40
288 38 120
464 148 15
195 31 268
433 105 43
349 456 226
428 318 79
172 395 179
87 119 43
492 211 128
397 341 199
110 481 92
126 353 9
69 182 71
39 372 269
459 358 253
341 319 59
68 17 299
462 498 57
112 234 56
449 10 188
226 208 88
313 462 103
392 87 287
488 385 198
485 116 26
224 499 134
61 294 254
55 304 266
107 420 63
240 421 245
500 394 269
333 427 258
506 507 143
169 190 198
58 454 249
203 138 187
264 179 241
302 235 70
490 254 135
24 199 107
129 134 24
99 488 296
229 235 244
97 406 215
73 94 67
190 122 33
505 210 71
145 457 261
362 45 130
0 446 12
355 227 38
345 188 128
329 207 272
470 62 96
202 423 104
17 277 98
46 361 295
297 450 61
80 292 45
196 75 146
270 27 35
427 191 3
468 451 54
391 82 243
491 338 81
370 393 157
279 508 10
313 140 189
178 222 290
408 483 16
499 238 233
227 339 239
28 457 103
419 291 254
276 23 1
422 178 233
385 410 92
3 396 155
190 280 290
389 139 293
489 270 119
408 21 67
106 294 82
500 67 77
392 126 110
40 364 224
282 401 277
147 85 70
466 205 8
113 295 142
247 469 88
203 304 125
46 355 106
350 277 162
490 450 233
414 100 17
344 259 62
420 141 183
312 14 121
441 245 27
112 432 216
493 207 110
191 384 7
53 400 118
235 486 102
351 298 224
165 180 270
493 41 197
234 241 223
69 147 218
382 53 96
430 266 135
48 210 47
40 419 156
135 11 63
197 130 152
321 424 140
140 327 271
487 39 57
110 441 78
491 302 97
479 488 133
459 284 62
142 13 85
112 353 111
41 191 19
86 491 242
383 105 135
382 111 98
0 400 73
322 274 148
16 195 183
17 448 289
256 161 255
274 67 285
328 99 182
140 128 299
44 374 76
363 374 191
476 385 31
396 116 68
308 270 179
50 23 17
365 104 14
373 378 10
189 242 193
360 24 213
96 287 143
200 214 117
286 199 254
261 393 223
246 190 213
215 408 52
77 155 196
140 277 293
317 23 147
425 422 281
188 409 97
210 172 280
150 343 207
500 40 214
460 372 254
149 102 175
141 186 6
478 145 233
224 23 183
453 354 173
466 67 125
88 143 297
181 183 209
182 305 57
215 14 189
32 302 229
44 112 266
489 299 266
485 334 217
475 329 113
470 206 88
211 39 81
256 336 260
4 223 293
44 437 81
166 263 214
109 469 134
468 33 23
83 453 281
195 257 24
4 263 124
270 394 29
172 77 9
187 414 3
142 26 100
336 148 16
224 327 225
292 402 147
24 260 26
337 284 1
22 476 263
441 217 298
213 95 273
445 349 88
353 247 33
348 267 160
86 436 211
39 111 252
40 96 225
197 368 55
46 269 291
4 8 131
234 180 288
80 54 238
449 123 229
34 451 58
502 252 202
261 369 111
115 291 44
208 318 66
128 361 200
95 375 92
243 163 248
258 75 291
263 90 36
480 82 181
26 471 137
157 500 175
452 135 204
326 35 226
391 225 226
231 235 289
334 373 251
241 99 65
425 219 247
438 372 176
352 200 85
332 232 141
15 366 245
224 488 189
420 97 238
149 14 221
129 392 178
266 44 71
58 96 48
100 102 205
360 485 178
180 348 215
465 177 34
123 325 245
432 255 8
368 326 137
271 124 43
41 488 58
395 85 218
326 149 298
233 3 102
397 391 157
113 1 2
423 320 49
372 394 102
509 328 45
459 106 226
505 89 127
93 263 227
215 437 83
118 429 276
358 110 168
79 238 48
263 252 68
195 331 64
68 46 125
294 265 155
436 258 179
277 267 163
459 396 125
89 98 147
401 196 40
425 353 253
341 279 245
6 6 65
367 287 88
427 368 178
509 295 47
201 178 80
73 240 196
469 244 46
125 7 262
406 71 76
64 202 118
233 206 34
412 358 26
381 444 112
425 414 148
161 169 203
359 200 173
9 63 278
272 211 152
243 188 212
345 302 18
322 210 275
23 347 166
438 290 227
48 378 29
333 188 80
106 381 222
449 444 137
99 404 58
307 295 105
461 223 292
477 353 286
110 340 267
281 483 27
109 129 250
45 333 91
82 300 166
346 344 44
235 421 78
84 215 203
53 300 235
199 356 254
414 109 273
211 457 208
392 331 176
412 465 147
95 180 200
35 216 65
90 81 36
246 308 212
8 25 136
152 112 214
153 456 242
223 2 72
278 448 71
363 128 114
460 332 10
14 133 242
175 353 278
452 45 22
65 49 89
421 230 82
482 214 120
60 235 64
369 18 63
91 333 218
380 93 34
228 424 186
283 430 237
186 236 248
408 345 141
186 447 173
306 187 130
328 497 257
121 289 76
348 150 176
445 99 292
73 192 238
470 428 6
327 397 240
109 44 268
365 343 13
102 146 65
157 299 133
29 187 257
86 58 63
450 367 94
382 259 224
452 258 271
127 420 25
338 488 272
398 363 169
459 495 234
196 503 196
166 138 189
101 174 126
415 501 115
342 143 125
157 358 185
22 395 204
233 209 200
432 418 262
348 484 127
308 220 146
400 214 228
491 315 64
381 309 147
262 169 202
248 398 234
432 485 164
208 387 116
210 317 97
204 184 160
456 136 145
219 294 236
13 157 21
333 61 299
34 394 232
63 463 31
318 402 29
211 319 27
444 218 81
16 62 113
397 467 243
324 287 121
22 212 55
139 431 198
85 507 29
232 397 251
171 134 145
234 225 298
55 237 51
68 379 47
55 351 225
39 421 281
397 492 201
319 420 112
65 248 131
148 481 290
463 496 201
451 2 98
45 199 175
372 464 159
184 254 16
122 348 10
229 241 173
258 449 27
489 376 66
259 153 221
7 39 2
479 94 17
14 78 240
210 91 204
402 258 177
314 506 120
165 447 272
63 420 8
420 302 219
175 100 96
104 400 299
108 381 197
150 348 110
463 292 51
343 49 68
381 454 180
153 175 260
166 327 105
192 314 114
495 267 37
440 179 120
40 60 6
414 316 97
135 348 290
78 67 280
397 154 233
445 445 64
343 210 294
216 378 95
259 170 117
225 257 136
88 398 297
443 337 245
332 425 59
153 117 207
201 507 118
55 278 258
376 233 187
306 249 194
212 337 211
156 124 69
309 13 55
48 264 286
122 350 284
385 262 131
207 270 284
141 334 165
286 363 243
374 319 267
250 139 263
511 465 118
37 19 23
17 52 214
72 404 210
75 387 50
114 309 265
106 114 291
369 374 50
284 510 32
104 298 295
18 188 3
234 211 230
215 181 98
308 222 74
180 326 73
474 493 126
280 224 244
353 246 135
451 193 221
267 148 47
253 283 62
361 289 116
486 140 215
63 120 116
482 509 173
253 304 7
143 449 71
292 157 175
408 502 150
218 62 276
51 302 39
345 109 282
254 1 172
272 141 181
301 144 273
315 387 262
220 122 185
310 369 42
133 458 263
467 356 29
67 414 212
296 331 168
140 410 149
208 280 299
107 223 172
126 110 178
378 170 75
172 490 39
507 367 279
489 150 90
261 98 232
202 463 14
313 341 26
400 98 170
447 24 280
136 328 12
124 102 139
189 270 8
328 479 213
474 499 57
374 422 104
297 287 6
144 138 54
215 439 101
370 269 84
69 421 79
179 168 139
395 180 29
435 158 220
206 167 147
447 29 67
14 222 20
308 246 216
163 249 69
247 14 239
374 334 240
2 469 237
202 329 45
13 172 91
359 214 297
335 239 182
173 333 132
475 445 28
408 431 276
179 430 102
414 235 81
290 130 88
315 64 113
222 1 274
226 393 120
351 270 96
322 418 233
244 162 116
391 25 251
300 267 192
272 428 271
342 61 244
362 35 274
256 404 91
166 317 164
228 184 21
90 17 161
286 305 111
195 67 189
48 182 227
236 496 260
421 97 73
100 307 147
466 50 12
157 316 281
155 493 165
355 357 300
36 465 246
346 125 21
406 332 135
185 45 11
45 166 162
37 274 153
135 396 59
122 311 193
397 377 7
145 319 120
363 439 71
394 345 274
425 46 124
26 138 26
319 298 235
217 495 57
464 48 19
227 367 43
485 132 46
191 206 276
109 249 182
454 71 164
176 262 185
396 382 193
265 44 116
496 127 50
226 408 179
279 282 63
356 149 82
192 455 173
2 444 295
151 486 284
316 265 101
402 503 208
35 384 183
166 95 257
509 253 21
355 439 103
3 100 292
219 363 141
322 476 260
10 267 56
354 289 93
241 75 214
341 298 255
364 397 44
336 10 15
156 364 110
372 17 52
211 130 154
448 374 295
394 475 165
320 228 184
484 23 140
53 349 266
413 92 268
186 302 119
506 425 239
204 458 18
193 368 151
389 441 87
279 435 140
239 466 129
442 499 219
367 448 294
444 187 246
505 445 35
159 71 45
158 345 97
254 140 179
50 76 219
117 371 103
481 495 143
428 195 90
406 304 140
48 190 142
70 384 112
487 330 237
478 349 198
287 473 262
453 199 41
339 319 218
509 290 269
447 32 131
241 452 153
157 303 111
381 485 225
166 462 112
300 350 203
148 486 235
362 74 293
300 424 99
277 427 12
144 75 47
373 43 19
454 455 290
457 31 110
185 94 203
354 264 175
407 280 282
387 182 224
421 412 219
273 128 281
179 511 97
75 295 262
20 209 27
95 246 220
159 252 27
315 102 185
396 181 114
438 136 89
24 111 201
54 34 108
306 105 217
126 15 75
167 25 13
56 132 274
337 302 23
276 71 224
220 166 44
425 140 4
280 511 157
224 474 286
435 288 84
301 299 102
293 254 241
248 350 61
190 428 140
359 132 77
110 287 201
11 382 66
1 424 127
303 105 283
3 299 150
259 41 12
463 221 88
421 101 56
340 297 40
477 269 22
315 472 222
501 446 16
478 43 120
13 86 249
488 360 107
120 18 208
264 26 218
218 18 222
120 225 34
191 347 4
371 327 132
224 277 70
245 366 172
127 48 117
48 152 26
66 172 150
500 88 66
207 344 1
317 438 188
78 493 169
427 451 47
143 433 251
7 504 78
29 278 277
106 302 255
287 262 188
3 466 94
341 106 59
137 510 286
223 316 241
92 100 75
319 196 177
399 67 15
313 210 26
345 414 81
99 358 90
441 469 158
357 377 157
296 16 27
389 224 18
268 10 5
137 505 163
202 406 160
173 390 58
169 362 291
511 85 122
498 469 86
381 441 227
81 453 202
231 301 89
261 69 35
362 227 154
274 308 73
497 486 225
141 82 296
41 112 266
87 188 132
192 351 22
5 159 80
209 0 32
508 325 154
14 472 168
215 473 252
94 180 131
504 271 123
64 167 57
84 172 135
277 266 290
384 228 110
489 36 206
419 484 31
413 302 93
353 213 177
457 58 20
255 410 115
415 125 104
94 488 85
158 186 137
48 431 283
40 189 189
270 33 89
242 476 231
170 62 85
233 176 77
44 152 237
69 23 259
115 420 56
484 38 148
354 147 134
128 279 271
31 499 254
65 476 68
214 107 199
314 303 189
130 37 115
451 69 101
468 414 28
107 132 228
462 152 108
66 17 138
464 278 24
383 295 258
479 362 131
344 141 70
392 158 122
199 410 81
252 454 207
115 248 47
360 322 33
470 111 171
290 366 135
384 237 213
459 219 54
379 447 255
492 367 107
473 315 269
426 303 12
151 132 88
454 183 48
459 287 240
132 332 98
391 193 168
312 487 162
308 373 179
41 83 256
273 199 254
53 301 197
390 45 35
281 166 74
208 167 244
118 377 133
440 112 59
38 347 79
111 238 172
65 235 37
153 319 77
120 406 161
491 454 125
315 348 148
116 48 107
160 122 3
7 391 229
30 127 115
410 59 127
488 180 160
390 17 155
217 381 201
75 229 114
225 219 7
160 413 50
209 388 166
380 38 145
393 396 77
319 318 249
472 182 149
3 482 78
180 247 96
206 306 33
199 349 73
241 184 17
165 361 172
33 504 35
272 148 20
238 123 201
229 163 136
363 195 126
338 260 180
302 435 26
485 70 201
507 199 26
317 155 24
475 99 286
135 205 284
262 429 39
375 271 299
353 330 136
230 6 106
259 291 160
291 401 42
84 173 166
243 55 45
231 3 147
138 360 212
74 332 86
177 8 148
85 392 229
229 226 133
508 229 219
275 176 209
454 485 52
433 100 246
254 221 276
384 434 117
214 500 66
81 334 264
33 429 196
185 241 129
12 275 281
195 204 285
37 63 277
277 341 196
153 109 232
506 227 235
208 504 102
306 495 280
62 290 50
266 401 20
382 461 161
321 220 241
67 101 105
482 105 132
192 348 262
51 366 35
496 164 102
299 226 140
342 278 82
131 194 184
334 162 259
362 228 284
10 241 106
93 295 79
350 78 102
135 326 28
122 462 228
332 2 4
222 219 88
353 236 161
150 391 248
53 127 140
49 15 287
61 34 283
359 126 235
99 503 214
403 210 157
92 229 258
223 158 95
444 464 244
429 265 292
394 54 24
95 152 144
473 455 245
325 425 81
53 505 140
325 118 72
188 42 279
91 483 7
432 128 128
395 189 263
195 41 98
260 69 281
375 80 211
334 298 23
197 59 70
201 391 19
54 277 230
3 187 94
467 456 144
25 75 210
129 403 280
505 105 182
54 490 17
336 316 101
158 162 93
378 315 99
473 317 252
134 495 89
60 218 175
467 225 152
242 85 257
320 247 111
354 18 263
147 145 194
367 364 2
99 227 236
8 159 85
424 436 25
77 31 114
281 473 132
170 331 228
195 465 204
388 379 151
196 105 156
79 290 192
425 179 42
354 312 20
416 80 238
428 294 142
432 40 71
444 395 125
206 150 21
366 161 79
142 449 174
148 84 14
208 61 63
39 329 102
191 391 111
203 357 18
431 395 5
343 483 293
23 428 225
141 239 167
93 366 36
179 385 189
345 72 263
328 127 91
303 81 267
58 500 106
432 132 161
439 312 148
343 288 89
475 354 11
365 219 154
76 340 230
330 316 127
411 234 259
21 16 120
44 157 208
386 410 224
84 48 245
133 484 20
478 285 239
358 297 179
234 431 60
73 149 166
286 100 113
51 319 148
350 438 78
380 104 109
381 452 297
116 45 178
484 47 91
141 365 137
190 84 78
103 8 62
389 407 213
262 87 57
479 48 114
303 388 139
485 414 243
497 14 231
210 19 170
445 119 126
256 140 300
117 3 123
383 385 125
440 493 109
116 372 249
419 79 85
458 183 216
426 395 118
96 276 122
457 399 15
117 134 33
295 50 202
302 461 2
193 83 160
57 179 192
175 318 242
378 161 51
97 280 13
120 258 98
181 481 171
200 53 163
356 417 140
178 371 5
382 463 212
352 202 236
174 165 116
335 230 170
498 86 276
32 373 180
439 326 66
354 42 123
119 78 207
318 203 102
389 140 258
241 95 293
191 76 62
288 244 143
131 128 64
350 72 197
180 354 102
241 293 299
40 332 117
437 66 160
32 139 48
477 268 206
467 357 40
287 272 54
457 81 103
33 328 58
484 503 164
197 331 88
490 195 30
38 312 92
378 461 294
61 487 39
322 224 160
337 148 259
317 494 170
99 148 226
379 102 52
429 145 219
7 202 140
105 297 30
390 357 201
319 1 23
10 320 287
376 181 266
217 105 128
305 94 298
83 130 236
465 393 172
480 127 230
482 458 37
486 166 119
320 408 150
23 83 128
160 409 289
248 301 189
436 385 148
213 15 203
59 329 265
365 171 91
361 158 26
65 439 59
500 396 181
508 270 89
408 140 103
74 133 238
137 104 113
59 59 171
399 374 17
437 249 247
337 102 263
308 30 274
474 333 239
408 161 105
449 105 283
491 226 32
489 416 267
447 20 121
241 373 114
382 272 286
406 315 16
8 396 62
117 128 287
112 149 173
383 71 211
456 335 100
70 66 190
106 179 292
506 333 76
319 407 298
181 384 43
292 70 242
362 386 49
353 403 268
430 507 59
81 387 122
480 328 30
95 465 47
29 213 189
404 164 65
73 103 115
456 277 85
294 428 231
195 332 233
147 262 208
93 204 133
479 185 247
314 131 196
495 288 221
235 150 160
257 255 289
393 357 46
362 162 85
244 229 66
356 420 219
76 258 81
263 171 67
320 420 72
462 203 79
34 64 34
254 442 26
343 428 32
349 308 18
162 100 214
116 191 42
436 237 193
101 477 108
244 306 257
195 80 257
186 224 167
274 95 17
340 169 61
56 308 73
487 337 152
281 381 262
111 72 212
240 495 13
491 378 229
393 409 67
223 299 152
25 136 24
449 379 296
176 103 199
25 78 122
274 107 164
258 427 297
180 159 156
95 168 55
331 323 171
351 470 270
65 463 140
188 453 285
42 23 296
50 385 116
121 251 139
54 174 255
376 368 258
6 96 243
227 308 57
256 381 116
234 212 286
32 201 146
108 361 96
75 499 13
193 103 186
447 478 172
410 86 12
251 185 292
117 54 213
468 486 207
488 346 262
374 359 184
227 223 200
164 7 287
272 128 56
125 421 169
334 151 281
20 421 34
381 187 103
20 182 32
126 238 123
370 402 238
340 502 206
79 145 65
485 27 13
25 278 113
51 355 55
183 434 295
46 178 19
113 489 10
112 421 161
415 148 150
499 125 150
10 253 294
114 155 157
51 396 106
237 398 145
222 318 79
211 403 120
91 151 216
66 227 35
209 422 121
251 505 48
271 12 164
263 420 49
242 84 24
63 154 182
142 285 59
384 100 239
301 233 153
150 373 49
8 269 185
209 399 124
75 392 137
316 401 65
337 83 218
4 275 67
350 136 151
70 147 116
136 129 239
136 478 234
199 331 275
218 145 204
64 169 58
206 418 274
150 37 2
114 26 28
135 335 64
428 493 96
343 419 233
112 230 151
498 372 76
264 51 90
94 120 176
79 279 211
361 118 148
142 3 252
282 313 276
373 302 285
406 211 227
435 476 300
444 170 241
284 270 181
324 423 249
105 418 5
74 355 52
50 337 188
0 424 153
153 105 88
208 238 39
400 239 88
433 183 71
490 137 37
46 116 289
6 426 241
59 182 99
460 230 221
209 355 11
51 378 68
241 220 214
373 423 72
225 146 46
172 1 20
480 269 150
326 43 272
326 228 123
247 125 57
428 423 62
220 265 124
138 342 2
302 156 145
112 277 56
80 431 285
478 405 64
6 467 254
280 213 112
323 350 54
198 131 64
91 240 214
232 364 190
224 294 282
146 84 166
181 113 188
23 159 100
257 394 85
276 368 173
115 59 84
134 203 112
197 141 106
86 418 238
420 186 136
344 280 187
220 42 245
214 138 187
124 278 197
327 42 243
218 362 114
111 351 22
504 244 205
80 392 97
260 95 231
125 132 110
250 172 177
263 352 294
396 269 213
480 410 294
198 268 277
102 381 15
505 44 174
423 349 18
65 367 144
428 306 119
336 463 198
454 181 198
357 187 20
143 169 198
409 278 233
155 295 270
443 320 219
23 375 139
412 30 7
64 69 215
1 153 290
337 134 198
177 54 62
163 238 77
331 168 124
370 498 154
503 448 171
370 509 4
18 166 139
294 14 213
434 180 273
434 381 71
238 55 110
389 395 228
199 414 7
377 78 277
423 173 267
57 155 57
79 317 79
217 321 172
222 136 74
293 200 74
235 186 260
319 25 94
320 384 116
62 2 5
208 168 178
177 318 290
118 345 115
302 64 89
33 255 191
487 183 247
448 41 39
23 95 218
174 188 269
80 320 298
257 344 240
375 268 171
391 87 256
160 58 67
275 458 275
369 113 16
102 64 278
436 290 15
307 212 239
400 3 283
46 129 285
296 272 183
390 464 126
263 53 88
280 166 122
203 271 274
459 207 179
19 206 18
147 50 114
58 395 122
21 0 264
93 435 168
68 199 79
79 477 173
316 21 189
162 508 139
300 138 149
17 390 53
214 233 181
430 99 204
399 463 11
139 432 257
510 97 159
361 507 25
187 372 91
206 34 274
125 18 228
431 489 100
450 250 92
491 345 3
151 147 102
232 8 278
334 391 212
472 365 22
214 92 271
25 197 2
276 150 108
81 93 25
331 46 27
377 204 118
510 314 273
323 248 287
136 470 290
154 157 221
379 214 277
317 120 234
355 322 156
411 399 101
480 120 257
194 305 210
509 217 285
71 510 203
202 273 285
253 190 26
26 112 267
179 368 78
105 13 299
328 258 136
355 313 273
408 157 299
115 504 202
239 83 82
447 465 87
301 182 266
313 495 115
158 148 10
336 112 97
443 158 116
69 86 217
382 86 57
467 270 269
322 504 100
65 478 160
22 474 193
419 441 295
268 342 139
122 469 17
86 367 280
256 209 128
30 35 133
242 426 145
363 490 132
339 23 124
0 456 96
292 310 144
502 499 213
473 410 152
419 398 147
389 454 143
405 30 292
201 71 206
489 296 151
252 86 71
330 471 65
303 451 30
382 188 133
67 387 203
161 217 186
308 415 66
70 190 156
103 382 145
272 260 28
294 340 265
395 65 244
487 348 129
487 290 63
191 246 153
468 327 240
88 40 197
462 320 79
171 70 126
150 302 191
225 390 236
370 302 142
398 99 27
84 447 204
504 460 182
429 26 94
394 431 225
230 255 229
463 59 20
161 53 143
314 125 231
123 149 86
283 77 84
163 78 51
476 37 235
442 179 176
267 91 223
430 172 251
151 239 83
392 110 209
387 101 252
129 266 31
264 61 131
75 308 199
253 458 280
504 153 282
486 405 289
103 65 254
95 190 20
282 104 134
221 258 91
78 222 158
65 162 277
45 270 244
461 483 152
181 218 173
311 20 259
237 48 150
478 362 213
390 418 257
507 506 176
279 488 60
377 439 11
236 393 76
258 46 133
107 115 167
385 313 54
208 44 277
227 198 29
106 212 5
504 293 55
55 447 262
233 145 200
213 265 154
373 69 109
398 236 41
392 168 61
283 449 89
97 182 78
78 182 95
138 6 174
346 423 187
424 414 273
102 190 263
350 369 39
401 19 27
12 40 286
200 492 80
185 459 103
470 24 136
230 363 165
75 153 135
9 384 176
200 120 250
412 468 158
131 71 116
52 59 121
159 355 16
60 99 240
300 460 227
325 130 241
33 262 206
477 399 15
285 170 128
125 317 122
286 267 6
429 496 153
252 85 186
246 149 276
466 447 73
446 38 12
368 310 182
125 49 125
504 27 232
375 149 206
144 433 83
60 318 256
446 69 50
307 21 227
294 269 3
214 484 134
331 87 205
321 236 81
136 451 32
439 445 277
447 308 218
69 366 142
464 268 164
265 357 131
206 166 72
8 241 224
254 432 193
382 389 273
323 265 75
30 96 75
177 292 233
240 174 137
22 506 267
217 83 32
405 25 239
216 14 118
258 356 135
217 438 276
386 68 298
270 431 49
307 296 26
118 298 37
506 236 24
104 344 230
123 194 169
282 178 297
470 335 63
34 340 136
385 435 112
147 7 21
307 192 153
496 215 55
373 250 51
330 62 83
32 4 85
253 326 188
305 16 213
441 105 233
28 230 213
274 195 252
64 326 99
140 251 262
169 414 149
369 182 70
0 318 171
484 31 24
235 212 87
467 302 70
18 446 128
52 178 280
478 263 232
356 139 43
342 248 183
145 138 261
5 204 54
311 209 141
438 238 216
83 180 102
344 123 72
448 332 294
255 265 25
178 377 55
264 510 124
43 297 225
502 325 195
268 267 279
220 210 111
39 157 164
21 452 70
94 296 167
52 436 176
432 215 247
324 86 223
296 403 239
203 441 38
427 361 174
45 74 60
304 108 226
189 314 287
403 96 140
509 268 230
395 145 77
329 295 153
168 498 190
354 64 25
84 160 243
23 384 204
272 287 120
492 128 150
212 391 109
393 228 134
504 357 249
421 64 271
304 466 291
496 166 31
201 439 235
269 483 19
117 378 284
137 108 112
497 397 162
363 224 288
298 67 236
48 274 38
265 352 295
455 48 76
333 253 164
32 250 51
287 370 62
22 116 172
74 92 55
343 450 178
395 37 182
134 100 29
455 32 72
256 463 254
277 241 94
480 205 148
208 352 35
385 412 191
489 474 134
471 133 272
37 183 222
402 44 215
349 403 130
445 45 282
386 34 3
62 239 6
273 267 193
216 239 208
438 408 242
371 72 27
308 91 207
174 318 285
166 385 199
462 439 91
158 420 230
51 505 18
306 101 245
231 295 183
362 394 84
35 339 105
131 268 77
16 417 231
112 170 134
408 16 118
370 410 67
398 33 224
406 263 5
229 33 185
158 105 214
237 316 219
492 7 135
47 435 116
167 81 297
209 39 59
129 232 98
158 396 120
215 297 93
42 400 101
405 301 170
474 183 139
248 353 124
320 403 59
108 1 25
455 470 246
249 83 61
334 487 9
459 303 141
258 124 121
427 488 276
335 84 291
282 200 33
433 134 237
219 369 194
295 373 152
76 189 91
21 294 138
362 40 268
244 234 218
414 20 93
157 235 136
464 347 212
500 426 69
391 382 244
495 186 31
491 383 87
483 378 10
112 338 109
382 230 127
190 462 188
277 411 280
193 82 99
383 457 296
441 360 275
397 71 20
248 115 33
245 425 147
483 258 185
348 454 114
39 315 269
414 211 293
8 492 155
456 283 73
489 68 145
209 26 151
163 397 147
426 254 11
109 194 36
382 325 163
95 26 191
445 351 47
167 64 285
15 116 244
220 31 211
476 306 225
413 201 67
322 214 60
177 470 3
383 55 57
28 455 292
493 265 19
29 157 222
18 81 295
470 42 24
470 320 24
269 126 38
202 110 41
219 305 288
98 98 63
142 261 240
77 193 161
62 248 74
47 133 131
404 386 113
130 224 287
0 146 109
245 95 296
443 224 8
25 345 24
187 15 22
175 476 48
68 224 99
426 371 288
269 201 7
424 281 166
20 180 262
348 61 169
233 74 6
403 443 153
383 118 222
251 329 119
333 47 25
152 347 262
61 285 227
173 328 50
495 338 71
192 458 291
121 249 90
506 142 240
43 68 31
299 351 33
33 498 248
203 449 257
294 464 62
20 372 64
410 325 133
221 156 287
410 507 150
258 382 186
413 209 123
189 99 30
465 135 237
411 510 217
476 13 164
367 8 51
0 4 297
375 175 89
121 388 129
143 80 21
145 79 190
251 70 288
181 466 63
70 506 287
450 475 167
490 273 79
38 387 14
75 43 34
418 200 114
126 498 286
220 253 171
432 214 221
218 148 259
237 132 185
338 489 10
370 171 22
162 269 5
306 122 249
336 141 245
483 57 141
428 59 68
280 271 290
437 376 195
143 334 85
285 216 5
44 57 10
45 172 184
325 233 150
89 257 146
71 314 3
170 477 148
426 351 175
183 135 21
341 300 252
367 154 285
449 160 217
203 261 176
126 43 107
112 2 31
152 203 161
188 234 119
221 282 65
482 133 74
123 416 259
61 127 179
1 175 69
315 280 247
54 86 126
403 283 130
247 140 27
18 55 251
71 474 162
7 405 220
124 298 168
457 394 216
61 200 283
335 369 249
15 335 120
169 15 134
226 507 285
70 404 223
85 97 65
127 347 262
231 127 180
449 456 96
272 471 125
272 300 277
236 368 197
299 267 19
397 78 62
121 347 25
198 97 113
319 192 84
465 122 73
173 82 230
360 425 282
32 429 228
474 226 238
332 234 147
103 17 62
473 145 165
251 357 175
384 371 246
145 442 133
446 334 72
288 162 157
398 350 166
172 377 40
373 24 96
482 186 180
365 15 216
419 335 147
139 133 168
43 22 254
93 462 89
163 166 66
380 116 228
234 99 79
468 112 50
344 251 202
494 194 230
307 57 149
333 230 280
478 246 237
160 3 215
180 141 201
352 104 59
347 511 272
210 77 94
61 326 52
64 20 144
223 154 25
477 482 243
246 37 80
155 391 144
94 327 264
71 268 266
404 396 271
457 173 38
341 172 169
119 246 154
407 370 222
436 367 196
265 221 130
318 53 292
471 401 226
482 329 255
98 441 33
134 290 131
40 373 6
506 246 168
144 259 151
338 38 288
121 268 144
283 119 243
350 175 52
134 421 30
422 210 245
84 351 185
90 472 139
332 117 240
320 169 37
116 467 12
2 448 31
255 170 151
345 254 93
269 307 298
261 419 101
12 439 115
146 62 293
388 77 44
76 200 22
13 121 266
480 474 96
243 8 92
430 46 288
313 323 113
250 104 246
403 381 123
48 121 225
84 163 264
476 320 65
346 212 230
361 396 113
406 93 286
107 456 230
395 478 95
406 397 210
377 391 58
94 126 239
466 385 8
324 411 63
325 293 190
393 18 196
494 154 91
510 58 16
18 347 166
449 307 277
506 496 267
85 493 178
503 183 294
376 117 247
107 377 278
64 434 241
488 55 98
343 75 157
328 433 296
282 170 5
423 251 238
406 168 34
109 185 114
393 283 76
49 446 264
378 349 166
95 156 255
366 172 88
268 378 199
477 192 182
381 317 193
145 424 20
236 322 33
385 131 58
88 107 276
92 156 217
38 437 27
309 386 83
55 453 21
34 43 54
355 107 160
345 351 95
238 26 199
290 425 213
439 272 50
226 451 243
259 509 223
187 230 129
145 490 225
392 23 4
230 219 181
78 36 85
183 71 234
309 255 1
61 151 80
458 430 52
379 272 73
228 356 298
109 333 65
196 240 230
65 422 90
117 11 183
292 452 298
497 456 37
139 69 289
450 313 225
37 127 29
11 437 159
470 461 187
178 170 246
346 373 250
25 478 67
98 152 157
381 411 138
99 126 144
423 361 300
403 266 29
372 108 163
381 511 282
272 371 154
253 69 157
478 250 56
159 317 279
238 398 281
45 258 75
7 266 184
262 56 206
64 410 81
269 185 22
54 142 117
425 347 256
380 498 279
340 135 162
305 37 150
340 48 186
63 108 181
200 113 71
311 294 228
167 439 108
339 172 71
167 164 160
152 273 242
123 510 270
22 439 255
211 407 204
65 440 240
408 76 13
382 205 2
298 427 15
235 191 20
239 501 161
245 507 200
47 295 116
53 285 129
114 408 61
430 112 119
118 159 105
57 306 149
462 147 260
360 419 300
259 411 287
353 271 222
451 298 78
280 389 222
338 340 106
269 474 107
238 214 22
68 384 21
355 111 219
140 342 196
289 199 57
136 196 57
63 79 53
203 82 246
259 417 58
364 315 129
301 117 61
372 429 58
354 448 243
144 462 47
423 335 29
252 173 295
166 100 276
70 510 19
373 85 19
175 183 131
385 166 116
358 357 193
256 81 161
228 298 35
107 97 46
483 58 78
490 503 248
116 427 256
