1024 10475
670 1019 35
908 131 50
642 855 164
768 184 245
385 25 153
929 133 213
38 710 246
627 923 116
413 370 113
530 910 64
23 705 19
206 173 118
301 710 84
577 1017 67
398 798 76
515 187 280
335 615 255
310 301 133
335 310 53
642 116 59
985 362 175
83 765 96
719 370 117
436 770 82
221 670 265
208 686 217
401 929 89
481 780 74
355 996 64
688 632 12
327 188 148
304 882 59
445 1011 144
83 595 252
444 44 6
784 867 119
166 807 20
378 68 170
414 240 27
330 1000 88
207 715 54
334 626 212
905 889 8
556 132 23
1000 448 62
514 456 110
659 586 245
611 454 98
786 362 281
965 204 232
301 60 57
548 328 246
12 472 179
739 446 298
785 48 38
966 747 92
447 114 7
439 296 285
735 497 165
399 576 91
328 592 12
399 860 136
982 300 219
1008 105 288
475 246 265
828 170 12
171 148 167
782 802 21
457 24 79
860 1019 284
383 155 187
471 928 123
870 649 295
833 846 177
103 367 98
867 455 59
444 606 83
1012 586 145
695 175 228
351 992 204
824 382 223
676 551 263
294 1005 61
970 21 136
118 884 64
883 909 260
955 85 96
259 172 40
348 868 184
1004 921 129
935 334 105
932 956 66
100 391 257
27 77 138
11 81 65
151 747 174
922 333 128
330 749 198
412 690 130
157 679 229
596 303 79
442 501 89
318 373 267
178 542 95
309 256 195
197 452 163
107 679 130
184 347 135
349 256 228
56 634 105
612 889 13
982 407 242
392 906 21
936 238 147
833 436 126
379 326 116
628 980 232
684 542 86
591 75 97
471 303 163
858 215 257
572 525 244
970 219 219
899 1022 175
497 109 240
374 421 195
40 764 297
867 185 106
520 304 25
985 299 134
210 282 183
354 509 162
525 877 278
910 255 62
396 913 123
663 409 263
165 601 148
246 20 146
602 31 86
81 829 219
830 301 71
527 925 90
804 515 234
710 621 162
307 779 277
432 424 3
848 88 39
197 586 40
708 827 10
322 673 139
80 429 48
973 32 225
677 247 114
565 327 9
65 762 97
147 373 195
140 814 238
139 200 6
624 335 299
632 884 197
111 737 48
278 253 239
945 204 70
669 752 250
7 660 226
852 856 260
678 268 90
861 375 22
124 780 188
959 968 59
984 407 221
1002 523 263
317 157 241
929 275 231
294 840 128
276 519 122
654 580 40
158 269 94
1012 325 162
412 886 256
242 84 271
182 320 59
84 843 293
222 480 184
773 516 234
950 297 222
832 715 199
348 159 217
852 451 83
376 53 177
706 716 4
323 602 61
129 926 52
685 332 105
676 716 53
552 648 63
242 666 222
908 40 297
620 123 258
597 671 83
995 401 219
17 509 103
164 1000 227
365 218 229
730 141 296
758 858 242
439 24 249
957 221 10
384 717 77
335 497 196
226 216 200
812 376 164
923 973 140
1016 449 233
17 766 100
16 308 136
364 247 226
801 149 212
958 332 145
822 509 145
141 66 249
743 30 45
1002 406 277
110 702 179
569 889 288
655 468 41
981 855 217
541 701 34
746 203 285
853 794 155
805 405 196
923 602 54
625 228 80
653 216 211
422 620 251
361 119 168
693 836 241
880 500 65
447 68 118
762 952 279
543 102 87
122 595 188
370 372 220
235 714 200
596 652 196
497 477 226
136 871 63
454 825 272
852 664 114
868 999 268
201 88 287
491 480 285
214 241 40
65 194 70
803 583 56
988 700 84
636 772 162
998 459 241
954 496 264
178 362 122
680 418 76
926 124 93
387 912 115
279 85 5
414 751 53
1003 416 63
432 396 194
448 535 19
74 704 88
804 496 152
273 884 47
259 38 219
64 455 277
818 396 179
861 973 126
390 299 192
272 911 213
384 639 252
352 69 286
16 551 258
208 140 229
716 384 23
484 122 66
1011 923 195
150 784 199
992 386 229
830 612 263
1004 476 75
948 811 27
770 313 298
885 835 28
117 862 197
192 749 114
116 803 27
824 705 8
990 10 226
11 348 228
48 318 83
825 793 141
845 536 111
896 298 79
315 514 162
601 437 109
56 655 19
584 11 259
40 637 17
298 965 54
537 65 296
925 105 76
108 367 149
272 513 79
216 869 212
330 173 27
632 146 75
709 733 43
902 843 200
432 748 244
513 718 105
124 528 3
702 630 204
931 263 150
715 257 124
796 256 175
216 982 248
871 897 85
533 494 158
582 888 158
859 459 176
977 27 233
992 370 258
946 824 228
491 420 12
487 394 127
604 658 95
520 199 300
25 964 49
999 918 258
323 430 228
814 252 287
435 783 89
299 828 297
98 472 197
111 486 261
121 647 256
328 576 201
103 920 120
169 453 19
443 135 69
807 79 147
186 563 94
578 585 219
961 426 95
846 112 251
809 13 67
803 336 6
574 664 267
727 913 45
581 764 6
699 1014 231
919 345 102
275 3 54
149 120 59
800 193 213
893 77 208
692 861 200
675 452 178
919 562 213
589 764 8
302 879 82
825 233 36
308 355 174
1014 597 280
108 621 103
743 806 242
328 944 298
276 332 269
619 184 161
452 209 287
561 620 281
701 111 235
472 470 129
531 811 204
751 953 53
211 478 94
859 594 210
771 777 186
491 465 289
543 245 105
999 679 285
381 151 223
640 588 140
110 240 269
221 381 277
91 601 82
19 391 267
203 884 279
296 601 16
382 876 226
532 916 10
946 561 11
851 980 40
292 469 295
612 711 20
16 803 108
134 494 151
585 946 74
753 135 133
852 57 197
378 610 282
560 175 226
950 236 2
114 216 138
415 266 226
467 541 28
308 434 52
965 985 16
822 900 35
700 808 234
239 130 82
748 426 283
729 2 37
1006 178 274
80 364 149
624 320 213
415 574 12
955 561 165
769 473 274
203 6 181
441 442 231
375 494 198
191 136 247
773 580 55
191 355 150
808 271 87
32 82 10
445 93 194
170 196 174
640 287 46
563 946 128
305 884 112
551 771 186
854 36 103
635 212 113
7 217 269
374 485 283
476 719 195
923 43 230
463 227 140
605 276 5
479 354 6
879 692 8
361 155 160
523 324 153
568 16 86
761 109 140
540 907 83
431 786 227
726 632 154
1021 591 293
32 812 237
277 810 114
546 857 98
683 148 184
760 339 222
900 423 230
803 527 277
449 2 192
740 896 146
504 267 11
240 358 90
113 754 57
616 852 243
389 238 192
221 139 84
847 277 288
106 1000 110
879 999 67
617 29 25
932 848 286
472 242 42
609 986 203
373 496 6
759 592 60
785 184 102
477 441 266
616 270 180
159 678 95
132 442 157
475 966 195
21 333 3
77 378 113
990 797 172
449 169 44
81 99 67
558 487 74
634 151 166
504 442 286
631 782 225
733 3 69
182 1007 192
94 49 174
99 107 77
52 149 190
576 40 152
735 51 59
946 533 63
862 366 228
276 904 199
967 539 187
565 259 80
844 849 4
287 569 223
215 928 70
800 37 161
156 929 170
505 992 115
193 887 107
169 263 183
297 912 172
50 918 57
334 419 125
391 141 299
505 636 161
477 294 138
10 35 218
947 760 121
5 950 167
829 296 194
372 869 212
1023 74 3
765 626 54
970 759 180
337 628 172
1010 161 48
242 682 78
281 106 142
550 471 269
749 269 227
497 942 104
347 295 205
309 978 69
775 50 207
335 722 84
296 685 30
598 964 19
866 149 229
688 131 18
684 647 96
25 704 45
473 956 264
734 723 214
216 381 179
520 226 124
732 962 281
837 644 199
141 739 99
587 729 3
970 610 187
48 576 89
141 443 47
286 719 118
38 151 264
206 381 79
322 651 281
596 940 205
711 195 186
0 357 145
956 877 30
499 270 240
104 1015 79
301 740 178
578 562 155
163 46 192
160 67 192
540 511 22
240 376 115
146 871 44
261 917 141
230 768 103
532 254 65
1001 427 71
513 735 259
821 627 186
960 646 69
999 805 223
521 489 199
41 813 60
71 175 131
900 649 36
599 771 234
640 629 67
92 852 7
711 677 74
288 327 78
697 493 160
754 169 132
345 848 19
712 164 128
189 663 80
620 632 266
792 115 269
746 117 9
959 621 258
215 98 235
559 620 65
21 632 219
893 71 207
863 617 102
384 791 154
932 524 97
240 324 97
355 129 217
870 523 81
178 934 294
472 290 46
774 21 297
69 253 178
138 259 196
949 960 75
43 840 273
588 601 196
277 926 1
213 836 169
156 746 188
994 203 105
326 869 102
769 529 36
140 382 225
243 455 280
43 786 221
500 90 137
449 601 53
974 339 76
6 266 156
377 751 238
784 54 287
384 238 187
383 534 257
242 699 85
256 334 228
409 516 77
866 662 185
392 253 106
511 494 277
76 933 160
329 120 232
990 696 260
47 105 141
845 388 83
879 857 282
129 672 206
527 390 163
235 569 65
282 646 119
731 514 154
137 404 23
413 70 229
322 783 203
978 571 224
605 245 248
994 712 6
622 210 254
837 876 255
110 745 66
913 434 276
238 810 84
291 931 220
882 274 95
703 268 14
770 846 148
808 184 209
952 256 121
502 30 260
888 47 298
786 156 67
269 177 183
314 205 102
455 423 237
808 606 59
831 910 66
670 501 146
149 1008 54
164 474 226
119 660 157
233 917 54
33 59 27
667 886 60
635 874 69
885 662 263
452 664 28
851 531 278
759 123 14
695 288 101
977 533 32
964 943 85
710 324 61
1014 699 100
376 762 234
793 454 228
206 183 241
437 817 129
374 41 74
179 847 278
881 532 201
5 257 27
376 99 261
492 556 23
319 112 16
599 373 70
292 181 148
134 339 97
127 7 224
914 609 138
550 241 61
565 998 76
1022 51 82
235 386 212
786 977 65
747 330 279
78 949 112
90 759 14
732 788 135
449 711 126
195 1016 218
535 367 212
433 428 249
245 679 217
260 435 90
300 185 108
260 513 44
17 736 282
763 620 70
418 435 186
727 378 254
117 310 188
964 443 25
622 1013 45
958 428 261
168 932 55
770 643 266
1010 550 3
623 955 189
352 722 176
561 893 205
216 777 240
73 592 274
386 759 205
197 500 119
490 751 267
600 782 183
646 268 146
656 509 8
354 931 240
73 482 231
840 896 77
527 597 153
198 39 250
145 997 249
244 686 4
57 288 57
98 60 270
575 829 136
39 833 262
989 426 78
131 663 234
719 478 105
746 111 114
151 373 77
437 42 112
544 704 184
854 422 72
814 608 49
796 187 53
199 117 19
276 523 294
248 223 245
103 946 49
987 852 274
620 734 286
457 330 125
405 401 182
330 184 90
520 286 68
723 739 195
512 6 63
44 143 180
655 284 130
793 821 112
332 585 192
292 671 217
402 467 109
749 439 269
3 199 22
147 887 92
594 946 235
38 526 25
100 241 99
583 546 82
624 599 138
993 286 293
379 515 284
646 799 64
457 936 269
7 56 86
896 160 177
374 769 59
599 360 252
531 529 272
701 534 68
884 188 57
222 368 267
990 761 48
255 850 277
223 363 180
265 528 240
508 524 95
638 718 185
738 86 260
115 965 242
630 807 86
789 745 60
661 562 203
32 686 160
496 623 258
367 143 109
587 879 25
264 141 193
17 356 146
493 283 219
697 592 194
513 1007 298
562 12 77
71 203 195
758 525 263
494 446 254
718 283 1
457 544 93
639 937 4
744 303 282
288 73 298
1013 861 191
221 201 247
519 463 290
814 884 42
707 790 256
736 1004 235
925 754 240
412 169 142
53 916 270
833 818 261
771 289 96
735 273 236
64 973 172
958 559 201
417 449 288
943 662 236
582 691 123
788 449 230
474 38 233
475 777 14
432 905 16
705 191 167
250 942 200
613 133 93
956 465 95
408 304 29
753 163 8
841 299 209
81 472 119
1014 537 50
971 285 20
641 584 55
204 135 211
523 645 176
483 885 74
36 201 46
752 813 139
349 622 119
1002 541 38
879 331 91
327 226 208
1008 918 116
81 956 280
481 175 114
157 311 78
540 653 54
661 212 238
809 554 163
169 845 276
241 777 173
114 1019 279
662 995 128
549 78 232
507 276 147
507 721 110
614 897 273
844 740 220
200 241 204
830 521 2
793 494 223
1009 589 210
538 7 101
26 778 166
99 611 299
416 944 255
924 567 247
802 775 64
433 34 82
664 858 275
107 714 286
461 142 31
252 797 109
453 172 157
939 231 145
795 442 75
368 47 11
990 709 68
141 853 179
85 611 75
142 278 87
114 875 15
452 557 220
731 676 269
869 237 257
84 309 154
540 304 189
725 48 29
817 705 45
852 566 172
292 129 158
845 810 272
776 684 134
789 422 178
563 346 150
112 147 108
109 612 18
343 55 104
730 270 201
859 742 218
764 215 14
285 140 86
33 941 266
664 443 143
350 608 42
73 284 117
672 673 140
838 204 152
603 727 71
252 901 281
979 184 47
516 765 21
378 824 104
858 748 41
290 137 258
288 594 92
319 141 234
855 541 62
917 669 293
483 835 21
698 415 173
932 934 76
840 931 35
42 225 79
246 394 219
50 954 20
227 451 190
19 826 172
589 980 22
325 514 226
405 391 39
627 798 7
301 53 114
220 186 14
735 496 174
813 67 61
10 972 209
704 51 1
41 360 204
424 708 147
216 802 270
722 415 90
789 701 181
732 826 62
537 580 174
945 115 177
583 348 3
81 293 202
501 657 233
509 741 129
666 192 262
1017 511 166
241 843 143
435 36 142
390 653 258
752 711 169
788 803 29
793 921 75
914 708 167
393 640 105
802 646 48
919 484 70
293 915 148
66 65 65
884 320 286
967 926 103
97 305 4
140 18 249
609 357 57
287 911 15
691 841 62
726 956 51
515 566 165
157 684 180
355 178 147
634 583 257
117 539 137
143 657 26
136 90 238
933 420 250
96 881 85
875 865 218
966 122 20
179 251 166
632 455 207
331 242 228
978 986 34
535 498 269
732 324 205
552 177 27
453 657 273
859 984 265
394 873 51
603 164 192
736 962 260
556 624 279
260 185 230
419 26 7
506 158 65
861 948 196
442 922 21
591 108 163
351 298 246
251 276 94
966 967 7
576 948 250
221 602 143
544 652 138
584 729 19
648 655 153
763 331 27
685 22 69
710 9 176
54 256 13
190 971 119
402 698 226
464 367 97
795 272 193
402 1020 198
888 1022 227
392 692 141
196 1009 285
428 178 122
175 26 296
269 118 115
504 464 122
672 643 144
714 555 158
873 10 266
475 256 96
950 89 77
918 381 253
10 912 120
970 577 173
1023 468 225
207 170 161
596 481 173
594 418 59
715 281 61
622 659 99
890 534 19
855 682 156
635 70 44
791 567 151
1018 819 169
408 893 107
64 317 55
6 501 238
735 328 265
168 30 75
182 969 215
202 853 94
40 668 239
815 227 124
674 1008 23
34 86 219
951 797 267
76 576 102
795 866 195
554 820 225
126 739 3
977 35 229
233 1016 255
443 342 184
679 675 275
84 751 124
349 96 82
403 242 175
569 854 170
69 734 123
669 954 165
840 879 77
238 995 111
106 405 20
1008 574 300
573 830 271
581 450 232
43 901 166
568 940 107
714 314 118
119 668 88
900 681 132
568 519 226
497 281 126
508 134 160
528 28 181
848 681 200
703 969 192
451 246 88
535 565 22
473 803 185
1002 711 143
123 831 63
617 881 133
894 827 225
418 915 182
360 31 74
740 26 157
246 164 114
387 24 278
600 492 50
1011 956 56
96 520 184
1023 51 221
482 80 28
288 112 61
768 797 261
480 351 241
238 638 193
251 400 95
582 936 129
573 1003 140
305 257 129
226 182 96
687 498 90
586 919 262
735 208 42
253 746 208
295 586 186
1019 316 2
740 524 115
584 897 205
87 572 256
571 976 113
724 656 201
127 263 260
138 532 148
936 345 289
196 429 68
361 573 266
211 507 193
583 913 109
148 971 226
205 369 297
321 789 137
706 907 86
874 981 182
191 80 90
233 131 48
311 377 209
563 778 91
224 696 188
87 123 270
272 1012 273
855 234 223
838 914 255
881 884 15
193 595 185
384 819 55
991 293 43
583 281 60
993 998 54
311 997 281
926 384 82
604 412 117
253 991 23
748 240 205
310 408 121
686 704 174
83 201 218
854 135 229
111 178 291
490 106 111
62 215 63
521 873 31
171 142 138
121 867 52
1012 233 272
618 309 190
220 602 50
800 240 266
971 240 272
624 167 6
109 177 32
903 897 156
411 653 133
562 808 65
390 883 197
879 878 173
339 938 57
645 204 112
22 1009 30
592 399 75
348 472 50
593 803 185
1000 323 63
793 909 186
157 453 85
6 120 123
504 841 139
200 372 95
440 189 237
449 223 15
608 100 11
606 49 5
235 753 180
182 600 199
992 147 84
297 502 294
530 571 99
806 902 151
797 343 112
738 933 77
524 13 41
935 475 11
380 734 76
915 55 72
602 655 229
449 609 152
916 254 263
795 85 105
454 488 247
464 330 296
313 151 15
709 754 211
628 436 168
634 461 33
176 700 49
140 797 35
909 223 28
655 89 8
43 956 152
549 5 44
180 978 117
480 511 33
547 326 167
968 566 97
463 767 265
667 323 44
739 726 104
90 828 106
516 154 191
812 742 17
149 583 124
501 853 15
589 179 168
414 525 48
953 558 197
390 251 113
980 670 105
425 672 219
837 993 71
873 139 214
251 724 73
90 348 277
792 776 127
232 622 43
3 708 188
217 649 257
500 539 255
403 388 44
959 311 299
678 663 284
917 760 152
828 867 161
308 476 95
160 460 264
865 220 166
993 663 133
86 343 253
517 893 187
664 928 100
419 957 49
715 783 80
395 927 204
942 469 83
968 1016 7
276 707 74
702 646 186
586 806 170
75 923 56
737 423 105
511 790 114
69 34 81
849 454 255
250 315 197
643 136 50
786 942 99
20 496 248
486 786 80
916 615 180
135 471 18
938 383 58
980 34 6
193 524 271
465 991 117
951 288 166
946 887 28
103 1006 86
935 466 261
592 624 144
901 776 236
366 157 72
68 45 17
707 163 7
951 897 121
614 14 182
124 621 49
837 321 181
166 114 205
7 767 81
657 62 138
951 332 137
747 276 48
726 37 130
1009 902 4
375 676 186
460 502 107
261 6 70
26 272 201
533 996 42
183 695 226
588 99 294
467 66 86
82 610 148
659 977 26
120 763 121
494 1011 12
504 849 86
452 602 37
342 56 95
630 682 239
444 691 134
369 477 42
242 539 259
794 884 264
43 45 236
799 997 112
982 843 52
367 221 177
857 948 209
476 151 20
543 942 153
543 658 267
0 1 116
573 688 8
169 932 234
783 261 141
25 86 95
775 614 233
620 159 103
862 839 139
877 472 80
769 610 139
231 180 12
762 695 62
60 188 45
666 982 53
845 27 78
554 115 289
526 225 206
932 81 297
347 597 146
559 383 145
516 561 119
627 204 300
861 755 64
378 970 255
133 3 163
926 407 127
547 664 52
617 392 208
49 614 100
67 229 220
364 730 149
449 746 87
937 813 244
587 63 187
920 373 262
887 89 243
288 638 212
560 602 161
812 403 195
907 838 203
398 5 71
5 776 95
184 476 189
359 96 250
534 680 83
93 158 17
413 559 46
469 716 184
533 59 5
190 759 222
533 184 19
997 730 127
441 191 168
42 736 213
190 841 219
965 851 136
290 879 252
466 234 98
332 916 1
61 55 165
810 863 140
879 549 171
839 1008 179
946 269 44
492 483 281
518 720 6
889 596 239
912 926 291
115 804 202
981 883 274
586 637 268
192 1023 191
270 949 255
507 211 290
493 379 161
693 644 283
795 449 150
103 989 154
921 28 172
344 600 81
540 610 24
327 532 170
657 212 79
23 413 196
190 393 103
565 655 41
163 531 228
738 334 122
361 890 57
164 750 87
490 302 164
653 117 97
881 156 151
934 87 232
578 541 238
762 888 229
903 90 105
54 953 188
700 751 77
446 260 124
626 212 254
146 577 40
796 845 229
453 664 255
470 832 63
864 744 9
518 116 9
843 186 296
982 1006 122
83 394 58
604 378 232
369 101 123
722 709 171
728 659 17
586 512 56
551 631 6
698 907 165
469 712 11
93 560 124
819 748 128
526 874 72
869 355 264
529 128 59
354 955 212
956 208 103
900 112 93
483 343 101
14 730 254
969 339 51
546 324 147
428 663 115
176 230 247
529 803 220
107 253 12
498 194 71
741 240 120
657 114 199
684 397 280
183 263 151
867 665 274
298 45 151
232 509 178
543 8 14
866 320 261
494 319 257
847 275 282
387 421 137
839 719 220
177 260 116
440 271 223
561 149 184
537 50 142
616 262 234
372 443 209
313 211 212
650 584 19
581 75 160
819 378 274
417 223 110
420 9 93
60 351 193
843 570 137
382 543 3
728 991 293
958 206 197
53 760 188
425 61 36
267 176 73
509 439 102
678 264 95
121 939 49
638 404 269
843 59 268
432 643 70
993 263 57
378 535 35
707 863 82
497 680 112
946 698 104
497 736 81
488 603 246
305 120 214
52 259 188
957 808 298
56 429 177
768 138 224
317 577 116
112 175 16
1018 745 172
504 115 215
269 1015 107
303 154 5
1013 807 103
24 395 164
231 777 129
459 508 32
940 691 55
327 670 204
53 878 279
275 838 84
544 268 13
207 779 208
368 921 100
217 63 194
916 981 228
379 453 182
302 731 161
695 471 72
857 544 286
498 54 115
1007 746 121
732 83 155
302 561 78
291 644 114
770 194 105
649 292 25
81 245 133
397 163 157
1 462 243
368 41 130
408 489 97
151 306 44
255 616 83
684 842 292
221 484 295
30 113 61
752 482 212
811 267 271
370 889 96
39 181 254
956 329 166
461 296 133
255 780 23
497 838 228
470 623 131
449 21 56
868 776 89
26 60 274
279 545 280
413 847 274
952 297 222
433 789 16
584 168 68
182 712 28
345 531 285
56 672 139
960 973 161
657 960 214
930 25 98
960 308 21
522 213 159
662 492 8
330 807 73
1000 234 123
468 844 74
871 855 102
192 313 189
444 882 65
862 164 280
291 50 227
674 1022 216
569 680 82
124 867 204
429 935 99
786 445 188
722 392 154
276 884 178
338 698 157
799 717 19
239 138 84
191 795 126
772 214 84
735 279 140
548 668 247
638 548 104
659 489 116
292 731 157
65 130 79
764 939 194
673 728 93
315 741 173
665 505 96
562 223 21
250 447 292
260 16 30
717 278 12
263 707 287
225 518 186
654 48 256
358 186 32
438 111 46
27 405 295
913 487 89
864 737 242
684 840 74
218 469 36
520 116 221
392 875 265
285 262 216
631 714 120
798 850 262
718 664 148
204 605 166
653 316 224
669 887 178
461 17 8
642 808 151
146 553 86
193 330 81
159 418 74
500 395 20
330 424 214
753 466 254
375 64 126
728 822 26
543 786 9
452 967 71
680 671 7
122 81 36
122 790 46
527 602 200
213 788 124
814 129 193
685 150 6
205 223 192
465 456 211
386 5 75
398 481 184
603 774 298
835 204 120
969 631 262
622 144 6
777 897 40
369 734 1
592 62 279
68 316 31
858 51 107
776 206 285
239 163 150
591 712 250
1019 766 135
646 1004 232
351 112 111
697 45 188
320 312 214
388 866 274
51 397 226
405 699 295
548 531 39
252 159 16
882 61 85
242 489 187
800 318 198
709 610 77
77 134 158
417 351 182
972 936 51
729 535 144
422 93 151
920 538 227
439 818 180
851 832 144
320 886 85
776 406 183
373 163 39
965 662 81
264 148 171
889 355 161
359 848 100
392 381 121
659 894 260
413 389 272
879 381 230
723 807 36
472 294 31
851 722 43
481 136 209
291 687 232
451 530 99
804 244 186
250 841 184
191 923 74
188 715 186
750 917 200
346 847 249
20 113 203
1006 937 44
668 350 129
500 699 221
552 710 286
683 930 229
580 854 121
962 752 203
672 408 295
727 426 152
11 736 199
11 157 257
811 470 96
282 542 176
185 235 40
163 408 76
773 472 8
736 646 137
641 619 268
373 457 42
254 499 103
845 20 255
987 268 236
925 633 198
411 737 285
413 294 43
977 286 185
528 322 265
445 758 262
812 73 38
549 680 25
103 105 133
594 641 286
713 1009 147
809 604 240
919 386 82
897 319 245
1023 982 74
372 811 147
853 555 61
753 994 163
47 922 180
270 678 169
795 597 216
337 748 172
977 684 299
429 987 138
760 101 240
798 375 54
17 698 113
184 940 102
166 705 263
770 692 93
242 822 108
754 191 246
621 961 206
888 558 263
250 247 93
5 777 242
529 674 154
99 962 180
31 199 222
866 293 231
566 97 95
122 747 262
450 786 140
78 143 160
909 361 134
86 637 81
349 775 102
770 505 285
795 512 145
994 270 99
176 140 76
866 681 251
849 865 26
385 544 171
355 503 207
191 624 247
965 633 32
109 977 152
286 24 169
224 885 109
529 94 133
53 607 121
943 601 46
480 97 278
532 611 156
922 247 168
1 286 205
195 955 275
906 633 28
10 755 107
511 398 70
342 722 226
272 424 199
995 246 52
249 686 121
179 442 175
376 190 217
858 260 93
198 480 125
632 688 213
912 921 261
915 50 91
819 852 144
532 243 51
914 270 57
859 993 153
441 296 1
667 960 170
554 1002 155
216 350 300
878 224 12
808 461 267
267 441 40
275 812 284
289 894 265
702 486 255
269 914 137
740 37 264
495 965 162
795 565 249
435 251 160
205 580 246
579 444 236
925 518 72
869 192 234
419 530 225
873 844 86
166 872 71
12 460 202
1014 361 271
288 603 33
107 153 197
270 886 20
511 539 44
512 307 194
245 703 171
271 845 272
570 286 78
894 430 39
50 809 9
776 982 232
592 317 250
411 123 186
682 1011 88
515 298 265
271 377 96
488 108 237
484 555 264
848 563 67
564 268 145
942 268 25
198 993 246
303 201 7
689 963 230
119 781 35
187 864 167
692 352 158
162 863 193
308 386 292
416 883 280
47 512 167
873 512 159
102 370 241
870 799 10
598 677 244
255 283 156
1018 136 213
747 924 107
771 803 50
664 348 92
612 21 283
236 275 287
803 927 299
569 372 119
1020 740 296
729 994 157
777 693 226
880 708 248
204 689 89
242 955 258
486 945 166
128 693 120
217 555 25
99 712 183
709 39 63
647 683 53
925 538 63
333 669 55
999 790 7
994 552 267
632 400 151
81 879 260
315 942 185
217 385 70
137 237 140
619 856 8
52 863 249
69 579 109
775 482 298
385 402 8
750 788 131
682 439 99
1016 322 153
860 541 149
174 86 5
447 120 112
823 1021 167
290 161 119
624 727 105
237 639 266
8 70 46
127 547 222
987 167 67
823 850 53
128 324 102
825 88 72
843 901 249
635 930 44
225 956 299
474 666 237
320 942 41
128 397 73
948 202 114
220 157 23
959 853 52
840 680 16
427 283 22
806 171 42
439 240 150
206 997 102
178 216 22
975 941 172
108 894 97
827 169 249
877 427 90
91 661 178
937 639 214
612 253 52
614 49 116
774 229 86
106 905 22
1001 428 175
735 904 209
323 966 237
136 368 79
202 444 45
135 98 36
185 878 221
170 798 173
154 838 115
1001 1004 47
545 302 44
281 771 156
937 958 102
653 728 184
272 764 81
696 86 191
647 928 153
296 64 104
508 115 24
353 462 50
388 62 48
362 267 69
128 451 298
252 390 13
1006 107 12
792 233 117
337 1004 98
736 92 291
791 759 24
875 343 239
526 308 122
411 466 86
16 667 134
508 610 125
333 84 150
219 585 136
537 709 63
850 352 287
97 994 191
224 904 290
889 991 58
674 926 60
135 74 153
534 420 257
76 247 267
372 231 191
127 288 90
223 589 131
71 461 244
332 759 45
612 85 63
528 180 44
653 12 253
769 13 99
651 884 134
384 410 274
24 176 249
749 511 131
477 293 262
359 995 10
645 911 98
284 679 44
880 229 299
678 473 293
613 138 189
917 972 286
852 37 294
337 135 144
647 838 267
700 120 220
369 936 73
208 692 48
478 235 69
877 295 292
375 926 150
896 1013 202
987 991 297
320 483 278
484 330 80
172 198 271
344 79 234
678 541 271
408 874 225
218 511 235
816 964 3
5 126 39
802 591 274
165 801 128
706 220 222
600 72 182
347 989 121
809 402 8
260 690 111
864 1019 101
672 199 95
985 380 37
724 19 285
96 36 40
174 102 46
728 340 186
230 830 40
911 281 173
337 514 10
33 803 98
203 883 158
614 905 160
434 363 61
446 466 2
260 931 228
843 483 246
422 752 225
97 641 140
985 955 290
250 831 139
780 296 22
1016 309 262
61 860 7
285 97 191
441 433 298
256 136 9
631 802 105
319 758 9
451 546 163
795 76 29
696 354 228
519 974 129
640 675 107
99 61 266
155 481 277
483 86 229
353 390 270
658 372 71
304 762 1
804 869 199
822 890 180
867 355 212
317 775 256
343 796 125
818 261 157
719 872 47
859 331 102
131 732 88
853 635 187
567 699 127
342 697 141
17 477 92
41 151 216
431 182 206
314 864 253
411 746 38
256 177 211
480 568 201
392 5 184
437 257 140
431 730 62
704 1018 190
19 146 45
897 511 226
153 164 268
928 524 243
560 750 293
930 7 288
71 943 22
39 686 88
183 923 156
624 364 228
944 767 142
707 670 207
888 217 212
339 281 106
655 531 58
618 622 176
860 724 201
658 418 54
574 904 146
340 69 16
253 368 297
540 452 254
703 311 19
783 92 47
62 715 153
741 595 229
468 763 75
656 152 196
972 58 102
676 456 52
205 499 145
790 283 199
250 420 130
628 914 91
984 1 11
469 43 270
340 507 295
579 76 180
109 172 288
927 127 107
15 975 265
34 304 93
1011 773 212
673 386 165
53 649 248
396 104 76
98 503 10
356 867 70
556 276 185
123 102 213
107 292 275
938 11 255
129 245 11
194 745 283
698 413 198
717 503 15
489 678 299
58 485 140
1019 418 1
371 98 266
101 18 288
1005 622 123
18 541 252
818 720 225
212 695 133
525 953 263
225 961 174
295 486 134
90 420 131
48 864 19
752 491 23
166 900 67
53 890 67
768 771 276
929 997 269
655 203 117
1019 603 199
722 830 144
893 948 55
60 657 44
278 767 121
687 445 265
192 750 20
40 865 48
447 185 181
497 494 57
939 4 273
811 850 179
361 671 15
753 22 182
55 440 153
570 315 290
104 158 193
393 102 153
946 97 107
435 151 294
992 977 56
542 978 190
773 75 278
403 790 88
236 253 230
170 508 191
887 699 85
699 66 261
333 347 8
885 586 253
882 265 18
81 791 220
740 139 126
811 280 272
490 907 57
339 702 130
168 697 187
583 809 134
754 923 39
667 513 33
81 441 88
822 193 216
220 404 241
832 981 209
772 91 281
695 785 65
396 472 122
674 870 64
894 377 142
6 659 103
294 874 68
409 890 204
430 535 20
455 391 32
467 518 195
654 160 159
857 879 12
48 57 94
243 302 270
542 173 143
923 427 30
577 326 244
543 542 283
39 141 96
838 282 71
376 107 202
80 1022 257
447 610 204
781 412 125
189 300 115
924 672 48
278 139 274
962 142 232
755 417 42
701 139 117
533 651 230
493 274 117
683 601 70
575 393 122
900 548 245
175 459 115
