128 16256
0 68 87
8 56 116
68 46 281
58 43 142
114 64 174
18 11 104
123 32 294
96 14 102
5 96 191
115 20 18
26 52 253
121 88 249
98 33 24
57 106 84
28 61 105
26 68 109
98 36 14
10 124 130
14 77 64
104 105 263
30 111 68
31 0 283
0 23 58
2 95 52
87 0 80
5 57 167
16 82 122
30 64 69
23 64 120
83 74 294
105 20 185
47 112 126
35 127 115
3 63 229
127 30 237
96 70 253
42 87 25
79 87 87
81 93 56
41 58 63
49 88 37
85 125 156
97 55 262
81 43 86
119 0 162
33 85 227
124 73 147
80 14 49
87 121 95
108 127 95
62 99 239
10 77 237
69 60 5
6 126 61
20 6 26
85 4 59
84 83 99
37 116 228
73 26 129
41 99 142
12 114 110
84 104 162
55 14 260
125 14 189
59 122 24
41 26 198
112 68 63
61 14 43
52 63 41
98 51 297
31 16 155
87 101 239
47 111 208
85 23 119
101 81 214
81 123 145
127 121 69
105 103 82
25 0 84
49 106 100
26 63 140
102 119 71
3 126 197
8 73 52
93 24 284
18 23 144
81 122 252
89 109 251
19 31 228
83 9 3
14 17 111
69 108 172
35 52 121
77 127 89
70 88 175
88 81 225
120 88 100
88 83 116
104 120 228
57 112 263
122 82 124
119 29 142
76 5 199
87 55 52
30 51 58
39 0 45
67 4 41
82 39 258
86 19 161
44 57 243
100 26 158
90 125 11
117 114 152
55 21 197
30 56 246
82 55 16
98 29 174
82 37 130
27 45 37
114 55 54
87 120 179
69 42 227
117 48 75
30 84 244
66 93 52
73 57 28
87 63 15
93 103 222
17 27 194
112 21 188
23 66 124
22 12 260
65 34 186
42 42 61
70 31 109
44 116 239
35 56 113
79 82 287
30 110 255
13 82 250
100 14 187
14 23 130
46 93 175
14 91 10
107 7 45
88 111 163
54 13 238
61 110 123
10 101 35
70 99 211
34 25 280
101 63 175
10 96 130
114 94 264
32 72 54
93 22 92
21 65 80
68 59 243
49 50 233
109 31 134
54 59 147
99 65 245
49 93 236
16 98 144
87 99 244
11 113 197
120 89 123
21 109 24
28 29 214
46 80 13
7 5 34
44 61 43
94 42 195
36 40 90
46 85 78
3 51 76
72 115 48
99 71 265
65 15 252
92 117 30
7 20 103
22 35 234
106 19 190
28 52 112
126 0 184
0 40 28
96 48 57
10 80 89
108 19 279
36 21 286
22 96 30
105 116 216
99 19 62
108 116 250
90 30 16
46 43 130
17 40 27
43 86 216
65 126 40
78 35 27
113 13 159
64 14 56
89 67 2
27 79 119
44 101 290
111 105 159
117 125 124
115 3 37
70 40 176
120 40 150
80 59 154
89 97 163
13 97 26
85 126 224
41 102 262
40 85 230
69 107 281
122 53 150
51 115 126
51 67 36
78 99 134
37 121 61
87 90 261
44 70 203
109 70 135
105 86 275
46 9 24
47 102 71
107 108 129
47 107 111
125 10 36
127 22 62
6 73 164
91 113 139
41 42 82
70 116 27
11 13 251
36 112 149
61 63 68
30 42 234
30 101 108
118 77 177
37 83 238
29 28 156
43 18 41
108 46 292
107 56 41
119 72 152
75 105 27
69 61 282
51 127 121
68 106 8
14 9 228
52 57 35
45 12 229
18 103 171
59 60 53
115 14 67
102 99 293
43 52 275
37 103 99
26 88 298
102 36 272
101 1 68
77 49 283
115 34 258
86 50 179
66 74 157
102 28 21
58 87 34
122 50 234
116 92 272
58 55 178
99 7 161
58 19 125
37 99 249
54 35 261
39 32 56
46 97 43
65 62 34
124 89 239
124 97 235
87 80 49
49 39 195
80 107 286
18 0 259
71 70 27
79 115 1
51 10 156
21 36 84
101 7 87
94 73 19
36 8 58
88 90 298
32 0 115
84 45 104
47 33 267
107 119 62
123 76 106
77 92 104
92 25 21
23 6 1
99 0 291
66 116 170
125 67 36
61 13 37
28 45 242
69 70 137
0 71 4
63 120 5
77 111 126
125 63 194
14 25 236
81 30 151
127 98 89
37 11 300
85 93 253
17 21 294
75 16 135
13 38 53
115 108 82
97 62 95
48 25 293
24 19 99
125 121 62
46 37 13
68 82 6
36 37 240
84 1 284
119 109 235
0 3 46
127 119 72
31 93 173
127 73 10
74 0 100
113 61 101
18 1 268
88 23 217
125 96 71
66 52 245
105 99 204
4 25 109
5 104 214
55 53 9
88 54 51
89 5 149
78 81 278
109 98 43
57 52 128
88 20 8
114 124 259
108 82 273
93 84 131
59 55 32
11 82 40
103 81 229
112 76 216
52 29 296
41 23 77
21 29 191
76 52 69
97 82 284
35 81 167
104 35 264
28 84 38
46 44 6
12 47 153
10 61 15
38 107 222
67 12 145
19 83 8
119 104 217
19 6 279
90 49 288
122 42 186
22 85 123
111 81 35
111 25 289
75 53 171
0 63 101
97 88 209
127 0 55
93 80 267
6 120 32
30 60 187
127 96 288
103 74 76
60 46 40
33 82 194
102 106 292
67 40 256
89 66 25
55 93 280
91 86 34
85 18 71
120 111 165
23 24 79
60 72 265
67 43 93
45 4 224
41 10 106
64 25 198
86 13 278
33 107 122
25 116 137
66 8 85
1 64 211
52 114 239
71 71 195
5 103 67
33 79 186
118 8 238
89 2 229
112 72 107
56 22 14
8 31 58
98 71 145
86 102 263
32 43 254
113 35 179
83 79 47
87 86 232
45 57 92
85 87 262
105 4 267
101 108 49
83 25 27
52 56 97
28 15 179
63 109 129
8 25 164
8 9 197
34 64 289
64 10 299
52 93 60
21 73 5
92 57 49
92 24 150
17 84 165
97 61 86
21 63 84
112 44 136
105 18 236
102 48 37
82 45 269
83 43 207
117 15 262
24 126 125
3 112 96
115 104 251
7 95 233
96 81 159
42 5 160
74 7 17
37 18 126
76 60 243
103 120 36
74 52 168
102 12 283
47 10 265
1 6 80
116 2 244
22 123 42
22 54 166
14 50 169
12 32 113
75 117 60
53 93 183
67 98 254
76 105 17
80 74 119
96 31 43
25 86 238
70 103 54
21 114 135
65 2 193
124 54 238
112 104 277
3 105 225
111 26 166
120 22 131
53 105 273
39 86 160
12 14 195
114 76 42
111 40 147
84 19 135
108 21 19
61 41 107
79 44 119
13 44 146
79 5 40
1 10 83
2 24 131
65 89 4
28 76 284
39 126 255
15 50 33
37 39 124
33 106 168
97 59 168
118 41 217
3 89 230
4 77 137
62 2 46
27 10 283
23 67 14
95 77 171
79 35 233
22 124 22
83 114 123
79 76 132
104 29 284
84 99 293
22 1 292
93 121 108
92 80 166
26 31 79
101 83 161
99 49 254
38 34 53
99 13 195
76 90 146
51 26 46
6 6 23
42 6 231
99 17 125
12 68 169
16 114 204
53 69 300
31 83 250
9 77 233
85 110 123
41 109 101
118 46 62
35 118 156
75 55 217
9 40 214
58 102 194
71 41 71
82 26 164
32 42 44
68 10 32
66 30 189
11 77 128
33 98 192
61 85 271
50 63 219
58 13 288
117 5 161
104 108 175
1 65 163
35 25 130
90 100 258
33 96 140
43 103 73
126 50 174
41 103 62
114 65 241
58 100 41
30 45 16
95 81 121
43 83 143
116 21 35
116 75 10
69 38 32
51 50 283
22 101 180
80 67 162
57 43 54
43 76 88
55 44 173
8 114 213
69 78 210
16 52 99
97 77 62
60 84 283
127 68 195
15 28 23
79 14 1
47 17 177
40 95 64
45 120 187
0 52 29
69 58 287
39 7 187
72 76 130
121 37 184
57 20 48
11 47 114
22 24 52
78 118 123
10 28 69
91 8 71
47 92 183
97 47 81
67 26 169
60 36 90
69 101 178
76 76 119
100 115 143
118 58 270
7 25 64
20 79 261
22 70 273
92 111 264
39 101 22
83 26 292
50 92 258
97 64 241
8 78 146
92 69 42
84 18 265
33 127 78
23 120 1
94 94 159
114 60 274
24 63 83
116 111 51
119 105 83
53 82 14
17 100 118
60 25 187
37 52 225
16 79 291
100 69 226
98 45 243
6 91 262
27 81 140
5 28 226
61 87 167
122 78 12
27 68 179
39 117 179
123 64 206
43 40 189
78 12 180
46 64 223
56 72 55
27 29 161
77 19 254
57 22 220
114 71 286
91 97 264
42 4 252
82 35 281
90 9 150
26 89 33
30 122 118
10 76 26
44 119 101
80 120 300
117 113 207
27 46 258
59 69 44
97 105 268
100 56 50
13 113 180
7 123 228
12 0 137
2 114 8
121 49 11
21 115 91
54 42 251
112 127 239
99 44 25
36 52 5
4 94 213
63 110 99
83 68 154
109 3 141
116 119 200
38 82 240
61 31 153
0 99 179
104 27 58
46 82 124
57 107 275
92 96 140
4 57 255
72 92 277
51 126 117
123 92 221
24 60 50
95 107 119
104 22 283
55 116 121
31 109 63
16 66 269
123 31 96
121 24 105
92 43 238
102 98 281
61 35 172
32 22 183
30 23 98
41 22 247
37 113 289
37 7 168
96 106 203
80 89 132
47 26 62
71 97 223
3 78 4
106 1 134
126 24 218
76 67 254
16 11 190
76 80 169
119 81 217
40 43 32
0 62 102
79 58 199
75 49 239
81 68 226
24 119 37
67 99 216
105 73 138
45 11 265
91 122 203
5 40 56
10 12 73
6 76 93
110 39 97
67 38 49
31 49 1
67 13 240
108 109 238
109 78 242
92 79 132
14 85 143
20 37 292
31 25 49
20 34 52
33 77 283
74 76 163
76 7 17
109 46 10
16 64 259
64 31 147
32 76 143
116 121 126
0 92 163
2 81 14
47 89 202
105 9 50
63 88 214
52 52 86
126 98 51
22 2 287
25 35 97
30 68 87
77 10 69
97 11 13
105 8 253
44 39 258
62 96 183
101 109 299
31 38 18
68 32 62
49 16 226
83 30 228
123 98 220
100 67 192
39 119 130
82 9 220
84 30 255
115 89 59
91 52 186
5 66 300
20 73 174
15 60 212
108 26 103
83 60 127
42 39 164
72 114 35
48 42 288
92 51 110
84 35 299
21 42 63
90 87 98
1 116 98
110 127 120
45 27 104
92 109 51
82 47 281
52 62 79
121 20 85
73 67 71
65 53 120
73 112 225
32 93 161
114 18 217
98 121 38
80 76 20
30 39 179
34 33 76
22 104 21
32 86 152
16 70 260
100 48 7
84 110 292
36 118 18
11 64 137
103 36 203
70 46 13
15 95 140
109 85 48
76 40 252
9 73 276
50 33 180
115 2 155
18 66 67
33 70 4
23 33 34
3 67 69
15 40 83
112 66 145
63 62 255
55 88 177
40 38 172
46 83 137
54 16 84
44 12 70
96 111 47
62 67 91
119 36 21
6 56 56
35 97 256
124 117 85
123 119 18
63 107 111
74 95 200
92 2 71
32 41 234
94 113 156
51 76 173
117 70 177
49 11 78
106 125 226
108 96 112
19 25 88
124 88 4
51 7 71
42 99 72
77 72 141
64 4 52
79 104 130
77 11 145
108 126 183
69 117 262
73 61 262
76 121 116
103 32 207
9 44 164
110 88 92
41 4 222
15 117 210
119 27 150
83 81 114
90 82 236
68 23 187
122 95 25
83 36 196
75 37 248
89 19 113
48 57 186
10 112 177
12 100 80
35 60 269
103 99 234
72 123 88
104 97 41
125 46 120
42 24 197
35 53 170
106 25 229
4 27 216
87 115 37
105 82 298
80 11 156
113 41 50
46 65 228
63 6 179
120 18 216
82 63 139
25 99 91
72 33 223
120 44 142
56 86 125
37 48 97
77 76 9
1 66 46
72 107 169
92 100 42
79 105 270
7 127 268
110 109 59
97 90 69
12 18 65
67 96 27
115 1 246
15 45 272
102 60 226
64 99 125
60 116 231
108 40 193
81 106 130
123 21 25
29 57 224
32 116 198
10 36 152
50 107 206
83 85 102
68 72 231
125 118 41
67 14 154
119 76 143
30 121 120
100 57 54
26 41 148
61 2 57
90 74 193
86 12 97
14 16 274
40 32 153
43 74 283
40 104 80
45 8 98
84 36 121
35 54 111
89 0 170
73 121 57
121 69 54
92 7 93
120 20 300
64 117 22
114 8 192
52 75 158
116 74 291
5 108 261
36 3 169
121 111 294
29 2 17
7 82 269
44 77 290
118 62 145
98 24 290
72 110 82
46 110 217
27 88 41
99 98 120
53 65 175
58 11 292
124 103 186
126 78 257
27 28 142
34 90 83
0 28 202
69 16 89
27 77 273
1 3 147
110 118 98
104 6 140
48 41 129
36 93 217
71 14 247
41 3 300
77 59 168
106 16 281
5 86 25
88 19 248
106 71 275
39 8 151
45 24 122
78 87 82
121 110 269
38 77 207
100 19 208
107 47 229
74 86 91
9 107 281
63 78 102
29 78 218
122 93 150
25 7 165
84 68 280
33 4 171
41 69 190
51 0 241
24 64 221
64 5 99
102 73 197
126 5 140
105 62 47
1 42 220
8 88 156
28 123 55
123 73 157
95 26 230
125 74 131
106 109 231
10 52 3
35 28 61
10 91 71
100 104 113
124 25 40
63 116 100
126 55 186
68 96 120
23 18 102
93 9 113
4 127 85
38 80 97
34 56 91
70 63 149
58 24 140
85 5 250
30 88 235
31 87 132
114 73 180
52 119 13
10 114 225
72 16 299
102 0 32
72 14 143
114 41 8
9 85 94
0 46 70
118 61 117
63 98 95
73 59 219
1 117 160
53 97 196
101 26 224
4 58 213
48 44 62
85 14 115
116 116 224
24 56 21
109 12 293
7 56 197
64 32 173
29 90 131
68 65 6
81 90 166
52 78 68
8 124 20
82 126 273
48 98 64
44 31 236
59 95 117
33 92 107
80 87 196
94 33 85
120 84 84
115 65 268
82 82 97
20 66 299
47 52 197
112 117 292
56 117 33
83 50 237
33 64 135
69 41 274
35 14 142
44 87 186
81 51 86
15 88 102
58 6 222
107 42 41
83 62 268
72 15 210
50 86 8
54 94 91
68 53 161
68 35 160
79 41 177
19 38 160
105 87 182
121 105 178
53 44 289
9 127 50
75 115 266
92 108 30
12 91 187
75 88 289
57 2 9
57 123 246
50 62 10
53 4 274
79 21 1
4 64 197
19 27 266
76 45 7
8 79 290
90 14 69
110 113 277
85 86 100
117 24 230
5 11 172
33 37 99
37 32 195
29 8 204
12 96 29
75 44 60
69 50 182
28 6 185
17 73 177
81 77 257
0 24 95
113 91 206
95 10 261
120 38 132
122 110 73
103 79 164
113 120 64
86 40 29
3 70 251
112 8 24
31 7 154
85 92 109
2 66 244
35 5 171
3 96 169
112 124 99
76 85 90
31 106 67
91 43 66
70 72 202
107 87 79
111 116 185
38 90 128
35 73 11
6 119 246
49 2 177
21 76 136
26 8 193
10 93 222
5 92 259
116 42 181
88 122 294
100 13 179
68 54 107
18 71 203
13 49 197
62 100 168
47 25 198
21 16 250
11 84 108
116 118 63
12 77 132
103 76 47
54 17 137
0 51 65
94 23 191
85 80 68
0 55 99
22 8 247
45 121 143
8 96 238
10 17 239
120 110 27
113 60 235
32 94 25
74 92 112
7 99 98
1 51 42
9 8 124
33 27 82
20 123 98
15 16 94
27 59 77
62 24 27
85 20 227
94 4 213
41 54 275
94 20 181
47 87 171
125 84 88
122 75 7
39 50 262
61 5 4
87 96 185
124 106 31
30 95 247
116 12 181
98 58 134
91 99 144
115 8 10
44 127 241
102 32 238
41 34 154
31 127 158
87 32 128
55 20 225
32 54 187
104 53 237
19 119 221
19 69 145
103 49 60
59 76 39
99 106 286
82 88 146
110 91 231
39 35 64
43 27 299
114 80 57
52 5 287
78 73 249
19 89 202
5 6 149
53 109 252
2 13 272
54 5 116
40 15 285
104 63 86
83 100 251
116 98 207
66 18 33
69 19 64
30 92 17
79 108 222
31 119 100
48 2 81
0 58 155
20 83 262
78 61 31
40 67 214
54 21 198
9 69 101
59 17 19
83 80 240
113 78 70
113 52 128
67 39 37
96 119 193
32 38 254
72 24 126
26 54 56
25 80 66
94 91 268
9 101 204
90 32 225
52 1 106
35 111 24
71 115 122
98 124 270
36 89 135
89 55 270
7 7 112
94 108 283
0 27 198
24 37 249
106 7 232
73 125 252
52 81 62
20 41 26
77 9 2
65 3 103
26 86 144
56 91 151
36 113 132
51 101 242
104 23 182
37 22 98
120 78 230
73 55 246
76 97 246
72 41 299
112 118 252
54 66 9
52 121 262
45 117 153
86 23 55
51 40 125
105 98 6
54 56 181
77 109 159
105 84 282
22 43 236
9 83 267
95 102 69
14 63 15
16 3 72
114 16 174
109 40 7
21 47 81
67 23 138
75 96 284
97 33 298
51 95 195
120 4 287
56 11 148
13 36 228
2 83 51
124 13 30
39 94 291
39 85 285
21 33 140
36 70 159
20 127 126
40 18 42
46 70 171
121 104 291
27 95 261
11 75 98
22 6 164
91 64 21
5 13 248
86 10 267
87 8 221
60 108 89
53 92 188
57 62 138
65 4 127
36 62 270
6 28 252
120 106 170
78 79 159
67 115 138
114 89 114
120 0 173
107 55 15
105 52 200
10 21 80
14 57 157
44 118 184
91 22 294
32 21 105
125 75 167
102 5 226
22 69 131
15 103 195
48 102 72
50 108 150
33 0 205
46 11 52
119 93 273
127 79 161
76 96 295
115 84 135
114 106 109
9 33 195
51 56 39
17 80 197
7 48 195
91 27 49
108 84 165
83 40 116
9 114 94
6 93 185
49 120 55
23 44 235
96 118 117
34 107 98
62 121 13
1 30 16
113 22 273
80 60 109
80 94 276
11 60 179
12 59 41
97 16 151
70 111 1
90 119 64
30 36 142
29 99 258
107 88 16
5 78 18
110 62 224
38 81 59
119 34 34
74 31 87
122 25 5
74 35 190
108 43 269
104 40 171
91 63 56
96 78 221
14 53 214
81 26 77
12 15 122
31 108 35
84 25 267
84 91 126
66 122 193
58 70 233
103 84 94
114 49 102
76 77 229
46 116 173
38 8 293
65 5 100
56 82 290
35 45 57
70 45 41
52 95 257
43 69 62
39 1 257
45 10 276
78 8 103
122 15 274
76 104 236
13 29 173
43 59 224
51 57 57
68 74 297
58 39 172
117 87 169
8 77 131
78 83 114
88 84 74
38 29 61
68 44 216
84 29 180
51 96 171
96 20 156
55 68 216
62 62 14
98 110 285
86 97 247
7 16 273
97 17 151
38 35 36
106 127 172
53 27 56
47 15 254
115 30 225
39 102 114
117 92 213
70 60 4
91 36 166
100 109 25
90 26 116
57 9 173
9 32 122
20 62 87
8 2 248
68 103 223
121 11 242
8 123 177
31 72 42
124 110 233
73 84 9
19 55 293
72 36 184
6 40 164
122 101 45
12 107 76
71 87 10
93 89 59
0 49 174
24 50 34
126 64 236
84 53 236
19 75 232
105 55 64
26 48 112
95 76 253
8 72 7
34 6 97
126 14 204
107 17 35
9 81 247
21 103 178
31 59 203
66 70 62
86 78 233
36 4 31
40 14 77
26 82 186
58 119 294
103 102 142
66 98 134
10 43 66
9 74 292
50 85 143
31 95 39
2 35 56
73 39 178
126 111 298
55 77 63
86 69 13
72 0 220
46 103 158
52 41 216
106 90 84
24 58 123
46 118 199
95 47 195
69 86 283
107 35 208
109 56 81
85 55 105
39 42 24
86 75 207
8 65 126
52 69 192
70 29 57
38 123 207
110 86 182
13 31 184
7 81 210
123 52 8
110 55 30
106 29 62
119 60 194
115 63 127
85 116 45
47 34 145
71 60 88
67 72 273
84 114 142
62 58 87
51 90 49
27 44 172
105 91 2
15 73 21
112 75 123
19 102 259
75 126 19
126 36 204
78 117 204
43 13 195
124 101 30
14 58 122
53 41 131
58 122 218
109 68 26
123 89 136
67 77 81
74 42 48
37 118 148
84 62 193
60 85 179
51 64 54
70 8 113
102 80 143
99 118 282
14 52 124
65 64 221
39 36 8
115 107 124
104 71 12
111 102 246
49 6 173
45 105 57
57 114 78
63 25 55
23 111 97
89 78 260
74 18 138
44 11 224
72 87 297
31 111 69
25 106 69
102 31 149
95 28 175
98 119 246
7 70 227
81 53 86
116 1 173
123 34 133
65 114 267
51 29 180
2 65 13
1 8 114
47 71 40
95 14 111
83 8 263
52 82 286
63 12 140
3 46 140
32 120 58
94 123 207
113 27 117
27 38 42
79 60 230
41 62 93
89 36 71
104 31 269
60 114 141
2 112 101
0 16 11
8 59 218
67 93 283
99 78 20
16 24 132
126 51 54
47 7 276
127 13 284
84 38 253
43 23 300
74 26 286
32 64 13
76 29 284
83 49 113
2 43 12
56 113 8
66 108 33
73 99 98
108 122 237
56 101 100
86 109 108
56 54 82
26 42 245
87 105 190
82 7 10
101 72 133
11 78 262
33 49 21
11 115 184
63 101 242
91 11 276
118 0 288
27 1 218
26 108 189
19 32 119
67 28 79
126 8 49
120 126 272
110 125 26
59 125 10
46 8 229
7 86 64
123 120 110
93 52 190
108 94 128
21 88 254
98 40 14
105 97 207
110 101 121
42 40 270
95 61 208
99 72 44
0 85 130
79 70 84
87 23 288
60 14 60
97 2 288
77 32 267
21 83 194
111 124 102
13 65 91
43 22 229
125 24 46
80 117 239
87 53 157
1 73 161
84 98 264
30 91 31
79 100 58
127 105 217
0 108 33
60 40 23
35 93 275
97 13 163
33 71 107
26 6 19
43 28 92
36 116 240
78 3 220
122 116 259
56 8 208
111 80 187
36 75 215
43 2 233
91 45 107
97 14 188
7 88 291
45 6 44
87 93 276
117 80 1
86 7 296
121 126 71
114 2 109
33 68 70
32 111 188
13 72 143
117 117 213
71 124 185
55 90 12
63 42 133
16 87 171
12 20 279
108 54 225
11 105 86
20 120 219
119 14 225
75 89 145
32 73 269
96 58 203
111 88 178
64 94 175
1 28 2
99 50 65
94 66 14
73 46 179
90 24 75
83 41 11
92 11 167
123 49 294
116 15 9
116 95 171
24 41 241
4 116 69
109 53 181
86 80 187
94 56 163
45 62 132
100 7 287
28 42 144
75 9 174
43 54 25
78 82 61
12 109 250
25 1 10
49 12 2
25 6 8
93 63 205
87 83 101
15 24 269
16 110 120
27 52 106
25 20 278
116 101 205
32 113 216
53 112 156
21 41 152
90 116 240
4 18 298
77 103 147
108 87 111
1 48 168
57 64 125
42 61 44
71 76 204
112 31 220
116 43 272
26 20 147
36 99 124
64 104 132
97 124 216
70 123 24
104 26 12
118 65 30
89 118 197
22 117 109
22 60 120
50 116 60
52 99 220
62 14 199
121 123 125
91 70 222
51 94 153
53 94 80
88 41 229
38 69 18
97 114 288
122 71 270
14 11 240
8 21 255
120 122 3
36 96 167
60 94 143
3 125 126
58 2 94
73 102 62
97 110 24
110 9 38
11 17 270
116 71 64
22 120 225
4 108 16
43 12 225
56 38 281
94 41 171
62 103 132
51 36 132
98 16 185
46 111 201
125 60 59
88 1 191
44 85 83
37 37 131
62 68 207
68 5 170
125 29 256
43 29 162
81 63 105
72 50 98
36 91 263
17 61 223
48 5 99
10 35 255
34 58 45
64 76 7
83 106 203
54 26 194
6 106 289
32 114 272
49 108 136
99 82 108
25 117 41
25 37 111
117 27 268
11 29 282
99 105 213
72 82 50
86 72 94
83 117 114
6 75 287
90 117 286
40 78 151
63 28 142
3 29 157
35 72 136
91 92 17
115 120 172
125 44 125
43 97 157
71 107 75
55 71 44
62 123 187
9 84 247
104 66 180
70 57 253
69 12 264
120 63 262
10 84 300
118 69 73
62 3 35
123 18 69
68 58 21
82 109 287
55 81 115
126 97 18
108 85 242
40 25 131
106 120 187
62 124 176
9 2 271
88 15 197
66 79 66
47 8 120
37 74 150
52 105 192
83 18 233
25 75 224
87 7 223
85 27 148
95 126 189
37 85 119
125 37 203
85 115 200
107 38 92
36 17 67
115 46 293
85 56 48
21 124 210
112 18 138
114 114 198
74 120 209
3 100 226
32 10 197
41 76 298
61 71 152
3 6 149
33 69 86
88 78 170
30 30 89
26 122 170
117 90 216
26 11 113
33 54 31
74 108 137
26 34 221
16 101 196
106 108 105
116 9 5
88 45 234
52 71 154
54 71 45
63 52 280
59 85 66
83 111 103
48 88 296
46 27 244
15 2 289
85 61 185
79 31 136
116 102 280
89 126 200
66 95 145
14 121 273
34 8 216
62 13 230
127 81 81
42 116 110
25 108 114
69 119 29
70 39 35
109 114 271
119 20 117
82 99 160
94 32 20
76 35 44
90 62 166
100 11 143
83 64 217
111 28 155
12 41 19
31 60 121
110 49 124
7 124 11
10 106 212
63 4 48
15 41 246
5 4 246
22 76 277
27 39 281
33 100 198
59 32 118
37 92 108
103 116 248
10 87 44
69 98 285
54 0 129
39 68 138
5 59 297
24 74 26
76 25 78
86 94 201
103 24 27
3 97 186
51 68 254
109 124 220
117 71 194
71 84 169
48 11 286
93 53 177
94 46 244
66 110 273
92 34 161
57 78 97
92 39 97
23 79 41
34 95 111
43 3 206
66 20 175
57 28 116
44 72 25
51 79 142
124 107 282
111 83 97
100 46 65
70 17 169
32 105 85
18 57 42
89 116 280
111 66 65
50 97 125
39 30 169
4 95 85
52 85 249
62 5 84
10 72 206
13 111 166
0 104 250
93 73 168
59 68 10
54 24 196
19 3 47
89 43 117
108 53 188
58 26 159
2 45 277
59 4 279
77 57 79
91 53 125
64 66 106
48 52 108
112 119 74
78 17 256
45 99 186
47 13 2
49 127 43
111 118 219
70 107 294
93 48 135
34 46 150
53 2 71
109 102 168
90 112 230
28 12 34
5 43 113
58 51 291
75 69 77
48 119 236
109 34 240
62 95 84
72 113 207
68 121 285
96 23 41
57 11 206
53 84 161
79 64 221
71 102 206
0 18 281
9 50 182
65 39 15
82 74 38
8 60 79
17 121 59
38 55 147
86 56 106
2 51 81
71 39 55
117 85 165
110 104 259
37 34 126
4 76 209
8 37 220
82 14 101
89 90 51
95 55 98
18 29 194
106 22 6
37 100 207
75 109 194
121 125 284
88 107 78
114 28 88
89 37 224
33 65 164
88 31 84
70 85 20
30 116 257
75 79 227
40 68 42
86 105 251
28 21 236
13 50 292
88 92 72
13 101 276
12 84 100
101 106 234
60 11 202
8 121 141
46 25 254
24 28 176
97 63 287
40 51 109
13 20 273
8 28 178
120 48 80
82 77 193
20 33 149
46 74 84
96 74 86
26 27 157
71 61 225
108 28 138
28 48 78
13 70 91
102 69 220
88 108 44
46 28 120
100 120 228
3 14 131
76 0 153
81 37 279
44 112 205
17 77 139
66 56 144
64 93 284
121 78 218
37 58 234
9 72 223
30 9 72
21 19 126
0 12 29
118 113 132
119 79 27
55 16 105
78 101 229
93 31 56
123 17 23
111 29 235
117 99 172
43 94 276
51 31 120
105 67 16
101 23 76
11 69 162
17 51 180
113 4 216
8 39 271
109 81 200
91 123 37
12 42 179
23 109 184
2 68 267
12 22 180
67 33 294
70 58 26
91 103 278
87 33 285
20 52 148
24 33 50
13 18 272
72 94 248
99 90 219
111 48 170
121 53 188
21 68 205
24 14 123
48 125 149
47 106 121
70 86 31
16 49 33
101 30 62
13 1 183
1 102 132
32 30 284
97 92 1
42 49 172
97 91 23
110 32 169
53 80 64
116 24 115
81 28 114
13 27 85
11 79 39
7 73 102
16 36 36
20 58 77
57 92 165
82 13 69
23 96 57
7 89 253
87 22 159
14 13 34
122 97 275
49 5 9
93 35 297
16 39 189
56 25 138
78 92 169
118 13 21
64 102 195
15 96 216
105 45 26
30 86 55
118 29 277
40 61 20
75 35 2
12 101 186
109 95 270
83 10 194
17 8 117
10 38 128
28 1 118
63 40 63
67 114 173
35 91 7
4 81 129
28 117 154
51 25 273
11 61 117
73 32 274
114 118 216
54 92 96
11 125 44
117 25 105
21 125 33
27 61 218
33 91 86
24 122 88
41 39 131
12 97 199
60 60 245
121 95 186
96 89 215
84 97 18
73 62 96
58 126 237
88 42 111
114 93 139
42 75 50
120 114 279
85 28 168
41 80 114
52 66 122
96 45 131
82 27 179
87 76 209
121 48 198
6 18 23
127 72 297
52 80 196
76 78 168
78 59 182
93 119 79
108 106 228
9 95 128
115 9 152
34 12 250
19 65 65
12 5 97
80 85 259
66 92 196
28 72 177
114 101 213
74 109 230
75 42 43
121 98 217
84 101 241
67 45 157
67 82 36
76 14 250
94 64 190
43 46 278
71 32 32
106 6 225
50 102 232
113 104 196
1 61 64
113 93 99
90 36 160
4 38 42
78 106 284
62 15 133
37 69 28
60 80 220
126 109 110
104 122 234
6 55 132
97 109 46
98 42 139
26 123 190
65 41 254
103 66 83
93 94 123
38 66 74
51 13 234
18 25 235
25 76 259
41 32 57
43 9 9
52 124 83
98 43 281
113 126 261
66 86 291
65 67 127
90 96 147
84 125 197
30 61 155
80 111 146
56 57 214
54 87 223
90 19 26
78 40 24
88 105 141
3 115 204
98 85 86
81 25 53
37 93 196
15 25 153
85 77 159
21 13 216
111 51 243
100 85 93
65 68 211
80 106 169
105 14 199
4 44 232
76 127 171
5 48 206
58 7 300
35 117 66
13 90 126
22 125 58
38 121 150
111 58 59
121 7 114
48 49 173
123 48 63
15 38 191
11 93 288
121 81 25
34 111 150
60 29 57
125 106 189
126 10 70
100 101 86
96 72 146
115 74 75
103 67 62
31 14 129
45 58 64
47 122 227
25 9 155
64 9 57
64 18 157
10 66 232
121 74 288
61 33 72
106 21 56
106 73 293
0 121 208
81 74 287
98 28 167
127 77 291
124 83 163
67 32 39
43 104 196
30 21 102
49 21 182
51 122 250
33 81 255
85 66 132
61 53 21
113 100 83
46 36 121
52 65 156
89 93 156
41 73 97
88 121 137
18 98 225
1 54 130
