256 65280
187 39 76
244 217 179
96 27 90
158 31 92
182 249 177
112 93 246
158 110 108
10 90 216
213 84 269
93 20 70
195 102 289
236 166 39
26 16 17
110 198 215
212 218 163
235 201 231
13 106 234
246 127 201
120 193 183
33 114 148
121 33 168
123 1 49
11 235 83
104 116 59
34 206 67
245 140 20
35 189 176
33 247 42
59 102 79
255 246 21
49 136 102
199 131 65
6 228 86
57 248 180
174 96 141
101 249 250
230 226 279
149 171 20
193 238 275
125 37 71
77 9 192
88 212 133
83 138 197
225 48 20
40 233 188
149 57 16
172 164 165
124 136 52
116 237 70
10 188 259
230 3 92
11 113 18
131 156 195
53 1 74
236 3 55
235 153 132
163 151 172
236 0 160
24 210 198
123 146 5
199 111 30
84 76 288
131 23 126
244 2 264
177 143 232
202 15 82
115 121 60
98 55 61
110 54 43
196 81 87
54 47 168
109 194 284
71 57 83
40 244 126
201 6 193
169 111 31
124 68 108
244 211 165
127 88 149
180 78 279
159 130 277
57 59 242
122 123 294
251 120 244
135 34 278
232 90 282
21 187 282
168 53 266
61 104 6
76 164 130
82 32 138
31 199 155
49 90 120
250 28 197
195 65 90
219 118 169
84 135 253
27 111 255
142 142 278
167 226 138
107 213 99
32 48 242
12 6 66
220 9 220
202 86 289
108 102 215
77 93 16
223 106 116
211 5 222
103 163 159
60 13 168
54 228 186
18 174 9
125 113 239
16 227 147
206 167 227
2 163 151
60 31 169
1 71 239
147 86 83
202 175 211
204 14 95
178 194 205
177 163 98
251 201 44
118 216 90
57 211 76
229 34 112
156 214 101
207 71 7
246 17 6
97 33 194
224 194 15
22 110 122
163 197 278
69 111 65
101 219 17
18 105 19
173 49 49
162 131 12
7 227 71
251 64 35
250 167 183
113 25 79
11 157 221
44 242 138
66 168 12
161 144 31
252 94 232
235 221 32
4 192 44
246 83 58
147 76 48
144 239 98
246 94 271
207 203 226
181 153 190
238 136 180
79 57 61
124 81 94
140 113 6
220 40 115
138 210 62
181 188 104
197 53 84
107 245 77
156 129 98
73 66 266
57 118 68
157 30 36
188 116 155
55 150 87
178 152 30
143 51 150
32 92 201
46 187 238
117 244 175
177 253 275
70 125 136
209 86 85
136 44 51
53 29 123
97 39 161
81 34 67
152 45 198
247 139 91
203 137 65
59 178 61
129 198 139
204 124 207
40 0 133
151 108 160
185 60 85
193 31 205
176 224 99
52 66 153
199 171 160
219 210 143
2 106 238
211 156 188
46 228 82
86 102 247
82 101 63
77 182 225
246 188 70
197 61 205
248 72 266
87 61 30
222 246 287
226 204 248
241 195 50
176 194 168
234 29 139
28 216 26
2 170 239
188 187 134
10 249 205
48 43 31
73 210 179
1 126 149
243 83 23
180 138 157
62 40 36
156 32 85
193 215 131
250 138 144
177 216 88
116 208 49
198 178 294
83 99 146
46 211 73
50 228 281
128 43 179
5 17 211
151 113 285
170 59 57
67 3 77
216 186 11
219 44 120
80 53 37
223 137 168
146 238 13
251 59 129
249 59 142
134 121 44
146 187 72
1 114 224
89 55 199
117 178 245
115 184 11
166 4 280
158 185 87
209 13 260
164 85 30
196 98 175
65 54 136
246 146 93
78 22 235
77 114 295
72 196 126
114 109 224
67 15 175
152 35 99
48 95 160
229 180 84
107 79 281
237 78 157
228 241 132
45 249 183
65 167 187
2 83 56
70 116 163
219 218 203
253 15 101
140 95 199
160 61 280
155 9 165
61 169 123
63 229 27
6 226 8
207 87 108
155 104 101
59 136 166
127 12 210
219 168 140
58 74 81
173 249 124
134 103 285
161 150 49
203 78 14
15 2 80
197 219 25
105 122 32
178 172 141
254 142 242
117 163 87
54 157 65
184 152 53
112 119 282
230 47 167
243 16 139
82 79 200
166 170 24
252 51 273
1 141 60
39 5 201
94 198 98
153 71 134
131 113 94
51 183 172
15 138 263
224 120 161
138 128 209
87 48 67
37 186 237
152 53 265
170 69 286
207 46 127
201 181 198
79 213 93
183 166 198
77 17 172
94 133 279
92 60 245
85 141 275
43 57 90
253 182 210
29 21 134
99 8 171
206 6 40
108 146 83
183 144 44
183 160 138
186 150 194
118 243 29
11 84 113
105 26 177
246 115 184
31 161 294
39 151 170
179 95 7
133 144 9
194 247 229
27 129 206
116 236 215
143 75 7
159 82 11
183 249 64
163 85 163
7 214 5
221 23 61
58 40 110
163 103 59
165 32 139
106 137 131
180 167 53
101 193 11
189 66 167
145 253 61
214 42 58
199 159 119
188 83 58
239 80 4
189 204 163
43 233 267
96 55 125
151 83 183
56 43 46
200 55 269
226 105 164
62 237 269
179 209 244
97 200 27
165 245 81
192 153 227
57 96 218
222 252 263
242 133 227
197 202 232
50 72 63
7 247 16
9 171 180
26 85 120
104 144 209
118 166 1
241 155 142
71 111 155
91 27 142
87 122 239
103 102 118
28 104 59
205 37 240
50 45 108
92 41 235
210 163 128
47 147 223
43 173 79
198 107 284
83 31 119
218 32 53
178 219 66
173 168 44
247 157 272
77 26 34
43 53 193
236 8 147
237 63 288
165 107 32
26 179 70
130 81 169
223 242 165
191 127 67
31 105 268
189 158 77
143 210 274
161 95 289
213 230 254
206 180 46
207 226 220
206 182 236
205 2 214
248 173 196
52 148 266
121 124 41
42 106 100
113 164 172
203 194 130
86 39 254
184 102 63
14 13 183
10 70 96
210 181 153
247 118 289
164 128 235
157 175 299
178 208 47
139 83 223
196 21 31
109 189 107
60 203 153
155 232 102
33 235 202
254 83 148
146 55 17
141 147 227
17 199 29
181 22 201
247 93 165
152 212 45
151 237 60
140 155 14
70 64 265
46 189 205
111 218 172
90 141 210
211 81 219
81 199 199
215 97 231
108 225 171
49 87 146
168 81 55
192 76 279
187 208 184
66 227 203
187 145 300
229 54 212
144 113 165
20 122 65
244 99 208
134 198 14
182 213 219
200 192 174
244 56 157
209 195 84
34 252 140
53 41 135
111 46 264
243 184 276
191 236 214
65 2 233
70 8 8
144 18 185
223 231 299
172 184 1
81 232 244
33 42 257
106 191 81
24 104 162
129 106 93
192 115 260
227 102 115
238 220 145
17 23 60
137 223 45
35 203 129
69 239 91
169 240 237
205 200 264
136 79 35
17 123 48
39 38 248
104 203 197
17 9 179
75 20 256
51 109 246
199 124 80
52 194 92
173 33 127
243 58 182
224 96 98
0 45 76
37 8 236
93 206 154
250 87 86
17 138 149
227 254 63
199 93 219
2 186 87
230 124 100
11 165 37
131 28 3
26 216 108
239 229 228
247 177 85
183 5 299
104 93 221
77 25 245
78 122 122
79 42 209
183 154 43
197 160 245
130 44 112
209 50 13
7 41 168
147 123 139
87 113 201
56 195 273
97 181 162
232 103 205
4 84 173
101 113 213
140 249 200
232 227 119
177 211 268
69 95 257
249 217 133
11 159 31
65 244 256
240 79 191
223 71 201
223 215 68
74 236 109
112 14 215
147 179 140
62 50 41
86 234 146
213 74 49
120 3 41
15 219 209
70 188 48
174 203 41
76 32 50
152 30 9
71 94 9
222 80 140
68 43 144
210 228 80
2 88 202
172 25 107
186 183 166
202 35 246
236 160 19
123 81 46
145 102 7
230 58 235
124 82 275
48 92 126
113 222 146
183 207 58
60 164 227
202 17 119
72 202 143
169 194 85
201 14 293
163 90 249
45 144 247
68 171 143
232 202 221
127 46 197
80 240 233
34 106 221
75 115 128
196 54 124
115 176 194
210 150 107
69 38 182
86 36 255
225 19 118
86 32 215
9 219 42
121 73 159
104 67 219
98 85 53
218 19 276
55 179 15
200 208 182
194 192 79
164 242 81
209 96 192
58 36 108
103 101 112
199 228 135
184 81 56
202 181 113
62 110 279
39 89 300
206 53 175
88 180 43
15 108 171
6 37 222
102 180 121
17 48 294
15 136 187
162 143 271
145 185 248
36 90 61
62 122 244
226 78 276
65 31 265
163 216 169
111 150 116
37 119 131
22 248 77
239 173 222
245 184 116
169 101 147
61 69 175
216 27 38
155 68 104
201 218 272
60 110 241
7 42 108
234 178 266
119 0 134
239 181 102
83 168 35
125 82 138
61 237 280
133 134 133
57 12 170
52 201 66
155 131 286
218 169 155
222 77 173
165 75 201
170 251 39
165 215 59
8 130 107
138 135 2
28 186 139
196 188 252
117 85 100
190 194 29
68 246 178
87 94 206
65 15 264
178 126 252
183 123 178
57 99 90
68 55 261
39 75 121
123 215 119
183 95 3
119 180 261
97 136 18
94 158 111
62 176 187
38 158 247
167 239 72
82 91 49
210 207 47
180 226 241
70 72 134
232 123 88
161 7 142
97 9 161
230 17 131
19 210 9
83 224 108
129 239 83
157 116 267
12 184 117
178 180 187
143 190 152
198 210 39
151 175 6
89 5 105
210 140 37
75 0 230
150 221 219
195 227 63
96 7 288
60 145 272
245 68 19
59 251 224
17 28 223
184 89 42
194 75 265
184 46 79
169 81 111
156 147 267
140 106 31
47 75 26
244 50 296
43 169 242
221 149 149
67 164 87
124 137 86
24 208 292
141 220 294
254 15 169
207 246 172
39 36 271
97 5 92
58 11 173
64 147 147
176 167 70
254 197 281
88 60 165
213 101 80
171 174 282
211 37 195
216 127 270
65 44 11
209 84 298
212 168 261
45 56 25
168 60 180
105 178 17
32 129 57
90 185 105
39 163 257
52 138 159
46 71 294
32 199 73
176 14 217
165 142 298
154 217 251
13 87 134
45 204 193
187 74 201
87 60 100
180 219 209
145 72 295
101 82 128
97 132 84
77 21 39
228 147 238
209 67 65
11 195 53
122 29 222
91 169 225
19 125 188
35 68 226
85 220 216
28 106 172
39 81 185
179 17 152
151 119 106
167 170 116
176 81 26
63 156 287
61 252 56
14 121 103
104 137 226
233 135 34
175 188 14
53 47 221
50 132 174
75 205 34
168 135 156
23 141 25
254 19 32
113 143 281
81 133 47
102 187 93
225 39 184
110 252 1
252 112 104
75 64 182
161 172 149
12 175 169
131 50 149
98 45 96
28 174 48
29 0 12
156 236 133
47 40 299
184 63 263
243 45 110
148 52 19
111 40 156
218 123 203
213 250 11
64 101 62
247 197 213
195 70 212
140 101 156
45 78 126
181 186 37
134 231 204
111 5 67
35 14 175
174 4 122
178 232 75
71 77 292
105 252 300
182 30 175
63 111 112
119 15 39
177 130 280
249 224 173
15 61 217
15 40 130
133 120 84
42 30 263
193 188 190
175 52 148
158 1 79
49 133 50
23 216 39
81 154 273
142 206 50
152 172 147
165 182 215
231 112 161
178 109 12
98 126 253
178 51 285
220 202 30
236 81 52
86 77 20
204 233 229
144 191 275
153 162 263
63 224 2
156 227 249
73 31 78
215 60 263
141 174 211
224 129 45
200 245 120
119 19 72
104 102 61
49 78 3
30 187 96
60 72 204
229 151 12
174 126 202
107 71 255
79 164 156
176 93 216
173 148 5
126 179 285
157 185 298
169 37 295
43 252 133
247 255 24
27 150 58
63 6 95
118 105 176
68 224 120
140 86 150
60 254 227
73 30 77
111 9 69
79 227 187
66 217 198
185 234 3
93 150 260
220 179 108
197 9 164
117 117 203
67 136 78
28 145 190
103 136 123
217 77 290
19 87 123
29 58 253
167 192 247
183 179 61
35 73 14
132 166 42
49 58 257
45 232 22
63 176 221
31 197 287
12 18 174
183 37 233
54 129 159
12 176 53
223 143 168
89 242 274
255 213 224
103 14 28
173 243 172
4 21 164
122 63 299
49 39 125
186 133 219
32 204 22
65 242 130
207 188 197
249 103 116
59 214 81
59 2 145
205 40 2
211 158 187
186 45 22
31 126 21
170 200 190
118 64 2
73 205 54
127 176 41
107 24 164
184 30 134
207 14 255
10 40 255
92 27 144
13 161 196
65 142 8
231 84 60
209 179 293
94 128 132
118 154 42
246 227 68
137 83 146
209 114 39
83 212 94
9 232 274
81 230 151
34 148 204
255 58 150
23 76 275
38 31 3
43 125 26
21 26 130
178 162 99
84 179 257
106 23 235
195 147 244
66 24 148
9 15 253
134 206 15
56 192 148
24 217 182
81 178 162
234 95 272
127 220 184
216 165 260
51 66 116
85 5 59
166 201 11
150 169 286
109 26 297
212 216 219
93 193 100
11 150 20
161 116 217
222 236 192
216 90 225
196 6 209
128 224 16
93 36 149
248 185 293
134 186 60
157 128 24
105 188 130
199 91 249
190 230 200
232 254 160
163 199 291
23 102 204
160 55 199
88 141 16
62 254 248
45 28 217
195 144 219
107 80 229
29 10 51
13 119 188
24 27 252
16 28 213
156 207 281
97 14 127
66 131 195
84 7 190
202 137 202
226 23 220
241 176 146
183 178 20
150 253 284
53 11 52
186 123 24
33 82 35
183 151 75
15 54 283
188 246 207
1 65 168
122 7 100
48 6 258
219 172 4
119 2 177
51 41 153
178 252 68
253 149 274
35 164 218
217 191 83
186 122 32
252 231 64
147 129 43
129 151 200
236 35 239
170 252 254
10 220 97
231 24 170
88 255 118
199 224 177
242 193 288
183 120 134
185 239 101
192 128 133
161 199 43
10 101 270
178 202 84
171 158 215
29 160 21
21 156 27
251 74 209
121 128 254
10 150 238
244 231 290
14 193 33
81 162 112
116 214 55
205 23 289
116 219 174
84 201 54
192 95 221
217 30 1
166 182 3
40 56 268
245 187 92
165 239 24
70 90 40
17 113 227
248 122 122
147 225 179
236 231 22
49 66 280
89 88 236
194 88 38
9 23 44
242 79 173
30 104 219
179 8 297
120 61 206
39 33 224
171 236 240
241 168 160
48 28 283
145 57 292
101 248 40
41 218 220
174 27 129
28 119 153
157 98 42
46 163 253
153 233 88
0 86 16
134 110 81
51 21 245
232 126 4
179 75 262
153 3 19
42 23 118
144 226 31
23 44 298
193 18 152
7 16 195
193 96 131
210 173 276
156 201 230
104 205 54
16 125 173
149 59 103
170 112 17
85 192 105
211 234 79
157 21 203
228 35 175
13 62 291
242 33 270
101 204 52
82 15 202
11 31 19
135 135 87
193 255 240
177 168 121
210 100 67
198 59 218
230 228 131
159 22 235
74 202 229
180 175 137
158 15 248
49 82 154
106 82 259
230 94 150
40 13 229
178 156 112
186 116 274
79 206 45
66 122 235
107 28 123
107 222 157
93 19 137
229 16 156
164 51 197
193 160 121
219 122 270
55 139 126
217 65 66
141 251 98
16 182 299
188 146 177
250 200 201
177 179 173
129 220 254
163 83 190
152 90 275
90 54 2
157 20 273
213 25 161
35 80 109
239 71 65
245 150 130
50 4 88
43 238 71
207 151 177
144 99 187
37 234 83
186 245 205
212 55 37
87 33 210
147 251 135
85 195 54
235 231 72
133 202 71
175 177 215
32 131 264
12 134 71
110 189 141
107 228 165
201 124 136
45 63 76
207 182 260
205 56 16
22 232 280
176 153 161
206 77 274
124 190 208
57 166 67
158 16 67
168 40 226
216 116 54
44 11 166
147 239 155
78 58 140
125 97 147
215 73 184
142 4 100
178 27 261
65 77 94
66 11 98
153 154 248
250 191 237
32 177 163
102 221 124
155 221 203
165 28 247
229 30 12
68 150 259
47 57 190
157 215 55
5 73 164
112 86 32
177 12 295
214 28 206
28 116 277
58 150 29
69 200 221
220 14 211
248 179 64
12 212 35
166 17 258
244 234 130
120 69 182
9 84 150
123 80 235
76 230 33
105 48 37
34 31 264
189 21 146
104 178 42
23 57 233
104 134 206
158 143 231
47 2 159
155 185 158
134 89 215
198 192 104
34 216 108
3 66 47
241 238 256
109 170 44
237 93 133
160 88 10
130 249 114
194 245 8
136 250 112
109 75 222
70 18 154
190 71 204
168 237 26
9 20 46
121 243 181
132 93 235
37 57 84
211 130 133
118 135 134
253 105 90
111 67 198
4 145 7
197 174 71
79 218 109
86 181 240
37 243 298
32 115 297
150 41 224
239 250 71
169 141 180
171 122 286
118 206 220
155 30 32
205 34 277
36 149 28
65 37 294
41 48 292
166 145 156
213 109 41
145 254 33
199 180 7
125 215 11
215 122 93
143 45 74
80 118 224
119 220 223
94 15 218
115 36 237
78 42 126
128 186 216
117 23 246
90 55 108
73 3 96
127 77 37
157 170 122
171 95 1
12 87 43
122 241 234
104 48 97
255 207 179
108 69 122
157 125 206
31 137 220
167 140 244
155 43 111
42 94 290
33 28 172
145 130 125
35 184 188
20 141 135
255 59 59
21 214 292
4 113 36
200 255 287
22 37 222
174 1 273
29 138 121
205 186 182
37 61 76
47 23 83
235 255 68
115 1 180
56 182 243
82 143 264
55 54 172
41 106 234
95 120 136
6 252 76
131 31 272
178 88 191
118 38 202
165 158 69
61 132 38
119 83 231
15 145 241
201 228 132
169 236 261
88 18 163
211 229 164
94 229 157
116 135 128
141 149 211
208 30 260
125 114 135
69 182 65
59 170 219
43 99 249
254 217 169
162 144 55
10 165 39
235 168 26
74 43 158
200 179 22
16 65 262
12 10 179
18 248 53
86 122 300
210 127 155
137 220 135
215 118 193
65 56 2
218 16 275
20 21 224
239 117 160
224 211 293
182 90 284
134 147 10
203 56 183
60 122 193
21 225 87
114 189 146
223 89 72
62 35 154
103 75 278
233 93 9
94 11 213
94 89 20
13 204 284
72 75 138
76 107 235
97 87 276
133 93 185
49 146 248
149 36 60
59 238 53
124 26 148
145 177 193
12 181 4
32 253 227
35 60 68
60 2 191
100 109 44
209 175 89
72 228 73
16 134 167
75 185 170
234 205 8
55 1 160
114 127 274
102 48 173
31 120 27
193 158 251
90 18 167
148 213 139
72 136 254
7 121 282
138 254 125
118 132 134
68 120 284
150 201 1
178 0 51
129 142 74
225 97 200
186 126 201
6 147 110
171 173 105
97 171 248
41 206 9
27 64 63
16 232 2
179 113 81
41 17 250
39 31 98
216 244 44
215 15 12
223 23 56
246 15 185
17 61 21
170 211 189
76 140 23
16 197 275
60 109 38
66 184 79
210 189 67
119 189 252
213 112 96
227 231 113
45 167 269
56 127 218
141 156 193
169 2 127
240 54 222
205 89 21
157 51 161
181 48 20
213 225 106
187 213 255
198 255 218
171 71 214
181 100 55
129 168 106
117 9 37
177 0 53
192 171 192
98 81 17
40 95 86
81 231 268
26 8 265
160 106 119
90 50 136
58 76 202
14 135 187
127 150 9
195 226 12
194 123 188
160 253 19
215 67 197
221 48 124
51 65 121
81 229 276
105 109 48
253 181 244
90 6 98
31 18 213
225 233 246
185 150 198
135 0 252
234 37 178
193 19 98
183 253 8
216 60 158
141 171 225
232 84 169
108 217 51
9 136 137
90 10 48
21 6 146
128 37 148
253 216 287
81 170 119
144 24 150
14 33 217
78 148 40
174 177 96
1 207 58
166 97 188
114 48 2
144 197 281
16 74 50
0 183 282
78 190 223
236 129 35
15 207 233
98 240 70
101 94 280
205 235 172
16 41 261
172 252 266
49 143 23
212 138 35
70 82 59
103 105 22
1 4 117
184 255 46
97 167 232
48 124 210
98 124 214
63 20 153
225 176 81
84 55 169
2 155 140
73 247 56
43 159 155
21 94 267
54 26 52
182 219 59
46 131 45
132 39 125
254 225 279
8 252 96
89 189 172
139 196 223
114 230 40
221 21 175
119 218 13
185 97 9
114 221 211
9 237 85
229 45 22
120 186 288
65 26 200
41 23 260
127 89 159
79 110 255
223 73 50
123 5 41
62 243 149
58 164 278
87 152 156
245 120 185
92 120 81
29 173 182
3 55 193
71 126 285
127 54 230
134 140 9
140 76 151
193 197 226
28 221 295
138 163 127
99 244 117
196 122 170
1 127 237
132 249 41
51 167 265
239 150 124
200 219 41
93 179 105
162 241 195
221 152 200
49 108 229
127 9 274
200 221 174
202 227 263
29 244 89
34 120 101
190 251 130
147 246 35
166 243 233
221 189 297
88 234 89
63 188 272
157 2 72
207 220 8
217 130 247
190 151 293
175 55 267
118 59 16
47 4 31
230 236 85
62 197 260
84 208 4
52 116 228
81 108 183
176 180 25
168 59 212
51 235 243
55 12 213
81 189 157
96 248 249
48 85 79
176 159 193
234 133 238
203 146 194
162 225 27
237 252 104
98 196 37
231 124 224
125 171 141
163 122 61
170 127 167
142 187 188
171 5 121
33 3 166
235 175 223
153 34 261
201 15 192
120 59 152
97 10 190
130 0 14
176 4 155
89 99 59
167 79 73
117 63 12
250 71 244
148 175 147
69 7 299
99 0 46
154 187 218
180 154 213
92 254 114
180 14 96
6 210 189
205 205 124
106 43 14
194 91 3
157 135 163
244 183 4
102 81 63
226 151 39
191 113 62
128 175 20
170 30 209
254 157 23
222 211 186
145 176 298
181 158 85
179 36 208
20 199 37
196 30 177
99 204 230
156 243 119
171 241 250
45 133 57
23 8 290
1 185 18
100 242 126
58 139 177
133 28 135
203 126 34
152 208 148
124 117 143
62 25 65
40 76 254
231 47 220
192 88 266
211 58 75
41 230 46
115 133 238
151 169 98
7 250 153
102 159 175
124 205 30
82 234 175
96 133 39
111 228 193
29 205 66
23 167 273
246 204 109
211 184 169
186 72 201
5 248 205
77 221 239
22 134 63
39 167 49
169 96 220
90 149 17
171 120 233
140 88 96
195 219 1
126 218 283
105 148 140
117 13 172
47 62 9
31 232 262
25 246 134
127 14 290
174 159 14
7 120 297
55 84 216
239 198 104
109 156 167
112 68 25
170 151 160
134 44 136
117 88 261
207 183 274
137 122 80
5 3 57
198 215 275
107 197 130
64 113 209
174 174 128
152 219 196
227 216 279
228 3 49
64 122 207
233 11 184
121 154 212
142 124 74
29 18 203
93 169 138
176 119 67
43 31 242
65 12 36
106 78 292
115 192 239
146 11 33
39 236 105
56 112 14
125 172 167
61 136 288
182 46 274
214 213 58
153 228 153
206 193 81
191 35 269
201 196 209
34 164 27
78 184 4
13 109 26
231 2 196
243 109 34
6 227 218
34 136 32
151 112 268
144 206 167
181 178 9
121 216 142
217 85 147
69 100 225
6 232 288
211 175 161
129 225 209
124 116 84
170 129 127
143 121 173
180 90 243
54 77 25
254 125 18
20 16 186
250 247 108
155 152 225
174 23 171
212 243 229
199 157 235
238 204 34
182 238 161
7 179 37
11 193 95
255 121 47
52 57 151
162 7 211
107 172 186
75 15 13
239 206 217
50 18 168
197 46 137
227 19 290
232 116 277
53 195 116
167 207 52
101 78 191
13 170 206
214 72 25
98 250 159
98 225 99
226 92 203
166 37 158
217 156 134
117 56 9
191 177 296
84 155 169
161 131 189
83 107 287
175 191 249
103 9 59
252 33 57
111 4 23
101 190 267
210 244 278
99 173 216
180 249 221
133 192 41
115 65 23
0 58 94
62 17 193
167 8 43
136 82 293
216 10 134
248 180 213
68 250 142
75 202 239
174 158 108
119 190 167
127 153 206
225 13 131
69 132 194
98 69 258
121 5 172
244 59 14
146 84 272
173 201 245
64 70 3
75 249 164
234 220 89
70 186 271
55 88 51
235 17 169
251 251 277
247 4 31
139 23 11
107 149 122
156 185 161
39 170 162
45 174 282
243 26 91
38 61 1
164 64 255
252 175 9
164 212 15
252 21 235
177 181 114
235 185 4
145 95 245
125 110 284
89 74 296
45 116 38
57 123 143
35 199 71
116 73 33
78 182 271
227 34 230
87 109 262
40 14 252
204 140 167
31 7 194
134 62 160
175 97 294
239 151 41
229 215 172
214 141 6
146 125 133
198 183 198
144 48 131
77 220 97
151 142 217
217 88 108
57 80 201
109 71 112
214 203 89
57 72 230
151 80 49
88 213 37
216 112 231
93 70 215
234 108 101
172 248 250
163 64 196
15 189 126
13 228 3
20 207 73
172 204 205
117 161 135
146 206 181
230 35 118
245 105 125
245 167 239
190 255 5
47 137 33
126 162 124
240 136 170
206 46 35
143 94 160
70 172 147
162 231 278
18 102 121
104 148 118
49 9 297
152 109 53
89 177 2
142 188 2
191 54 42
222 24 246
32 149 2
124 127 32
173 190 195
47 44 291
75 175 218
66 80 104
9 234 145
119 188 157
113 100 286
236 1 107
115 135 39
182 14 217
80 54 61
72 171 21
28 252 133
217 114 104
41 88 25
102 25 70
11 173 147
209 98 216
208 179 93
229 86 150
95 214 82
201 240 275
122 42 28
214 207 58
190 133 241
60 33 198
105 150 142
79 19 263
217 100 244
28 48 88
81 86 180
66 23 66
32 234 50
248 232 121
31 152 145
72 38 28
72 43 287
197 24 4
123 139 167
54 56 53
212 207 299
32 37 255
248 110 27
77 117 59
193 192 51
135 137 275
200 170 21
125 69 180
155 56 7
99 9 257
225 49 1
184 55 215
131 35 121
201 220 217
185 114 1
83 159 260
214 73 220
62 189 5
116 231 50
195 16 158
200 216 110
255 107 88
123 70 150
70 202 198
153 211 259
161 120 183
28 149 228
36 167 58
40 245 71
241 83 152
185 124 251
151 96 156
154 98 52
180 147 297
32 114 128
223 63 215
235 57 76
104 126 244
199 45 109
146 149 1
167 235 146
44 42 286
160 62 156
140 20 283
247 54 290
37 52 23
177 141 235
17 163 221
45 181 56
112 129 283
44 223 23
8 216 141
72 197 27
82 40 66
27 186 151
220 166 83
127 98 241
90 58 144
49 152 130
177 105 126
168 97 65
155 137 266
221 127 132
55 70 93
34 201 9
168 98 102
73 24 100
125 102 30
78 244 12
235 85 120
150 161 266
185 127 198
169 231 7
84 225 113
185 82 126
151 89 149
236 161 291
198 240 156
171 231 221
148 105 89
212 85 184
137 58 238
215 209 289
133 146 259
133 110 153
178 58 75
129 246 113
212 62 48
255 42 289
207 29 149
252 213 20
234 42 90
23 74 114
228 218 218
48 190 230
207 28 161
255 208 229
5 222 148
183 2 271
40 253 189
237 10 9
49 91 284
154 53 265
214 23 242
89 78 94
215 65 234
95 109 226
146 251 153
182 105 145
177 22 196
240 59 141
88 105 58
1 25 271
227 147 245
12 11 233
0 112 294
133 185 69
7 212 208
128 159 253
207 21 67
20 195 110
141 36 276
218 107 7
204 229 210
131 198 180
38 46 60
88 233 123
182 13 246
116 250 106
183 109 48
224 17 248
192 219 115
132 184 159
64 151 70
200 161 77
26 47 232
133 55 291
227 202 77
47 27 24
250 30 79
41 2 112
208 189 34
213 100 247
66 190 250
95 127 216
149 78 164
58 163 16
112 52 260
255 55 281
39 196 145
86 2 117
219 21 209
103 36 50
198 46 192
195 181 35
233 26 268
191 117 42
20 215 265
251 90 220
244 117 255
164 134 50
218 100 24
130 219 40
190 22 147
38 67 40
211 172 272
143 18 184
168 253 223
128 202 53
69 18 45
174 47 15
111 78 103
69 133 110
195 57 124
104 40 140
43 87 84
88 14 59
252 46 231
240 150 224
147 176 247
240 120 174
45 196 37
127 78 288
181 76 240
172 79 188
74 136 136
16 139 158
124 76 292
41 52 267
59 153 228
78 100 40
144 222 273
133 20 84
158 219 99
150 211 13
23 235 140
156 42 164
25 125 187
135 181 83
117 20 69
57 184 55
239 92 46
11 11 78
101 83 161
200 224 246
150 108 182
138 69 19
154 162 57
221 193 246
62 134 41
8 191 41
6 65 228
33 215 53
67 107 21
171 77 205
9 130 134
197 103 106
241 42 30
173 63 220
17 208 25
177 37 136
73 68 229
77 253 197
152 193 44
138 224 123
146 180 298
240 63 20
145 53 31
120 8 6
115 220 111
211 143 84
150 39 50
239 21 229
105 134 140
81 16 146
172 152 109
23 229 25
49 179 208
88 68 166
156 21 126
202 182 281
226 210 162
163 59 235
179 218 281
152 252 37
69 64 2
229 175 153
103 70 271
91 204 280
133 70 44
129 187 89
23 93 202
135 111 88
100 204 61
229 42 226
175 228 264
100 150 224
128 66 207
42 28 196
64 50 291
62 205 299
112 184 87
3 225 185
125 58 287
119 111 240
190 137 142
159 238 30
4 42 171
97 226 108
247 221 198
3 20 68
115 94 219
250 65 174
48 213 279
120 104 53
225 93 177
129 221 244
161 107 83
58 3 136
248 170 166
109 130 113
15 1 124
245 62 71
3 187 50
28 99 189
43 128 189
118 57 156
32 109 31
31 39 156
190 155 136
42 146 131
196 240 232
147 245 168
16 234 22
14 158 218
148 14 104
23 145 204
239 251 103
214 186 298
30 211 170
151 161 226
81 76 128
60 165 234
157 166 280
238 54 27
95 154 113
211 98 8
107 135 119
41 200 85
72 15 187
87 58 83
1 212 11
70 199 297
200 165 274
110 226 5
169 244 29
131 79 207
19 71 15
105 208 16
177 161 81
248 101 35
150 2 79
107 77 277
161 31 205
192 74 151
153 82 102
178 12 147
214 166 295
213 190 241
125 96 98
12 193 156
34 210 198
157 34 5
87 133 198
235 193 23
113 161 92
173 126 132
133 11 182
172 78 134
49 155 33
102 144 212
236 192 4
199 98 84
28 142 44
1 2 275
52 46 46
135 9 184
34 196 242
95 192 69
196 86 7
158 212 266
253 7 279
254 228 185
75 178 75
86 80 7
239 87 256
76 93 271
194 69 17
82 218 9
80 202 152
139 134 255
243 135 20
58 19 165
161 253 209
64 246 170
193 131 219
5 18 150
76 190 175
29 39 11
15 103 140
137 202 130
98 185 45
68 147 7
143 234 17
171 33 289
233 32 188
145 103 131
213 166 204
138 1 206
252 19 30
78 161 170
96 154 186
48 10 86
201 24 283
207 160 46
69 184 48
72 200 145
143 13 220
58 247 254
74 56 52
173 122 90
189 127 8
37 83 146
233 213 223
108 62 152
65 128 109
224 242 245
19 135 3
212 129 78
154 118 222
102 79 17
176 77 12
224 69 148
69 194 286
