1024 104755
444 266 222
730 634 284
1013 267 187
161 914 135
14 181 181
289 81 161
377 601 265
639 498 194
113 319 277
318 994 208
179 722 16
772 185 148
168 254 147
147 350 192
161 320 257
107 947 229
484 175 142
393 363 52
506 816 162
906 465 218
375 225 199
774 600 226
697 538 85
213 466 258
629 834 81
79 223 10
888 439 4
648 93 213
635 463 289
71 939 12
305 964 265
868 946 108
224 887 157
190 888 130
672 365 85
918 992 66
367 338 156
948 1020 137
236 234 154
547 633 38
349 545 13
846 989 300
16 178 278
298 594 136
763 472 226
213 486 51
667 321 231
778 311 280
767 1015 16
1006 204 227
671 401 293
890 574 238
905 937 161
596 67 262
886 572 140
490 343 100
117 985 262
660 1010 71
439 91 59
236 356 165
385 512 287
244 295 76
580 403 216
8 921 82
763 366 92
607 421 299
971 293 258
788 997 124
492 944 225
746 513 16
677 102 217
440 285 164
282 36 274
751 952 240
635 392 118
482 318 156
671 430 6
514 852 52
318 944 219
402 17 104
362 374 147
192 270 9
1002 1 198
933 45 196
296 391 99
3 600 71
779 508 206
116 146 206
1021 668 18
923 222 121
781 459 258
974 431 195
929 403 243
354 660 12
175 757 231
408 24 203
903 362 69
517 972 53
120 732 213
39 226 46
80 295 220
593 281 145
1017 853 178
624 143 273
394 512 24
416 514 204
353 473 47
56 607 232
698 902 94
368 645 298
528 827 168
692 951 256
755 865 45
774 98 26
950 878 95
304 271 18
76 372 25
561 88 20
1012 402 245
599 1010 208
125 949 132
890 953 278
104 357 261
335 221 191
50 694 158
769 344 223
228 353 233
109 251 191
42 539 51
22 909 120
978 549 191
315 270 153
318 649 267
179 991 265
835 358 122
53 289 120
714 844 242
186 665 124
19 251 182
793 4 115
498 70 86
403 1020 33
75 804 30
901 715 215
550 96 95
242 407 257
476 654 97
851 332 142
460 1017 222
677 527 74
367 243 292
179 509 238
653 293 212
476 879 267
334 194 141
977 400 111
289 353 150
1021 532 35
246 601 174
743 302 280
63 468 64
825 102 56
762 578 110
321 156 52
320 203 240
971 260 63
960 1001 273
216 839 14
724 375 64
798 352 51
336 292 34
1005 564 287
440 500 150
282 617 250
847 883 166
361 806 249
254 685 164
352 116 203
332 288 17
579 684 94
230 537 29
1013 756 295
722 683 45
590 996 50
176 898 77
873 607 33
174 958 205
905 289 131
469 386 284
88 905 71
803 223 233
696 681 239
289 403 237
155 295 11
59 422 214
284 963 103
927 252 113
995 479 292
73 802 282
586 460 72
529 79 97
403 595 233
422 192 17
406 639 105
8 273 178
35 793 143
163 776 131
430 818 22
890 16 134
470 677 247
333 382 178
448 60 116
362 21 166
861 443 212
258 884 274
149 886 64
831 636 271
926 970 242
470 882 285
452 741 206
354 27 243
418 139 35
456 65 215
420 330 255
453 578 205
643 928 192
877 102 243
98 419 149
89 29 220
34 223 66
14 460 240
748 883 36
434 767 241
132 614 172
658 652 286
722 961 189
425 420 192
556 932 237
892 929 77
503 123 151
673 662 190
548 792 300
271 965 37
551 343 87
765 743 93
465 497 35
645 881 192
325 455 136
881 499 240
228 55 261
881 763 25
208 389 252
146 970 117
719 993 148
826 710 90
497 365 174
672 507 201
252 492 203
420 548 196
988 498 251
44 296 116
648 176 146
603 842 206
205 178 85
177 788 175
710 205 131
163 957 208
605 61 299
622 188 207
976 39 244
561 369 139
67 428 279
903 703 27
606 339 31
31 779 252
902 734 259
703 32 25
569 856 111
518 899 129
960 142 239
284 832 73
42 32 230
510 859 116
432 969 169
413 800 175
371 400 120
647 896 166
524 403 78
107 246 133
591 961 95
353 941 20
894 127 78
714 499 168
655 389 65
566 603 117
200 125 66
268 931 257
274 655 223
952 305 210
948 192 227
132 763 233
763 396 65
550 412 202
519 760 248
421 880 41
948 421 158
871 1010 32
746 75 144
304 617 78
802 792 229
711 438 296
773 1 166
344 916 157
640 840 97
610 814 153
993 323 72
838 652 36
622 923 184
17 643 203
991 530 87
746 317 214
698 479 47
224 69 143
728 546 42
163 265 108
577 175 45
705 50 37
594 706 143
44 875 87
10 42 258
28 271 95
260 967 136
122 859 87
519 573 151
681 129 152
10 109 101
923 432 54
49 775 31
137 522 25
227 288 180
548 560 219
439 449 40
708 215 34
423 565 278
739 371 289
427 458 93
905 4 45
760 800 253
815 669 299
376 920 64
27 782 165
80 560 3
780 590 195
480 629 169
235 143 161
941 427 149
891 755 63
856 282 234
402 948 81
86 934 138
829 650 49
281 957 261
904 403 46
763 102 114
523 700 172
322 891 294
91 256 156
362 135 98
517 995 108
852 816 294
487 131 160
474 861 199
454 18 30
984 606 39
699 466 98
304 1018 60
5 185 151
169 575 241
141 451 20
336 354 146
532 186 250
971 449 288
444 465 74
75 878 180
693 784 16
798 262 225
806 596 129
337 541 284
311 155 200
188 810 21
771 312 74
433 624 127
641 480 113
449 135 249
436 957 166
410 927 111
865 989 14
876 1003 214
884 543 231
85 1001 96
218 10 212
947 977 104
885 797 288
829 593 148
367 775 95
13 530 226
557 196 205
241 521 80
989 635 275
843 350 268
350 460 106
720 452 71
65 638 214
880 359 120
976 675 296
745 477 115
963 980 164
236 170 236
934 432 264
742 293 143
770 375 19
961 786 238
676 326 96
888 114 88
345 564 57
291 509 242
544 217 192
965 973 223
745 166 233
62 635 146
969 447 33
794 12 120
594 547 235
356 166 232
106 538 65
759 1003 63
943 738 67
649 856 53
646 793 274
789 271 298
775 357 227
878 526 68
876 484 248
721 532 276
730 612 169
999 748 69
911 802 242
532 322 226
715 108 262
758 764 129
815 398 261
241 197 63
827 990 258
263 49 243
296 97 97
129 331 213
207 46 138
167 155 264
314 417 291
157 711 265
667 754 71
708 173 135
247 409 41
969 166 115
832 284 50
948 965 261
515 613 242
236 711 86
452 525 229
731 762 244
106 1002 85
707 78 235
105 748 233
886 849 101
713 376 300
573 477 280
970 736 164
1004 223 52
993 661 78
378 706 137
971 309 290
819 280 256
13 110 1
701 611 19
939 517 250
852 294 89
544 717 294
102 212 114
671 653 186
141 763 83
1012 529 156
470 729 126
17 354 284
727 179 128
491 912 160
181 487 153
526 933 13
715 608 151
601 338 119
684 931 98
5 361 290
665 483 155
672 384 287
195 61 103
894 815 5
912 155 116
781 749 34
14 969 231
72 969 182
418 286 194
37 1010 178
911 632 116
103 296 113
576 780 151
284 101 153
360 614 163
607 449 43
702 255 171
422 9 124
572 705 280
791 92 111
498 289 177
860 166 223
940 634 45
175 601 185
555 91 74
756 38 55
699 909 74
762 281 218
379 664 25
268 101 152
736 588 177
899 578 252
259 802 254
591 550 121
226 401 68
183 37 64
583 279 34
472 653 153
684 304 218
591 289 104
911 694 192
165 865 13
218 975 272
681 371 139
82 14 23
945 263 3
871 776 284
139 165 60
122 610 66
60 725 268
809 172 28
621 610 208
795 811 240
368 309 60
374 647 228
732 158 58
955 179 208
381 403 159
199 376 219
738 962 251
1010 499 79
989 115 22
429 248 110
767 328 151
634 20 97
160 594 89
631 187 14
498 26 52
721 460 171
1020 62 64
995 975 221
324 167 62
187 16 215
327 144 33
533 797 298
714 253 66
476 586 111
233 28 144
846 468 210
624 312 56
766 655 48
71 115 149
809 902 258
499 822 24
415 142 45
111 338 66
460 363 87
101 355 53
903 82 93
505 91 112
556 275 128
589 128 174
905 390 149
298 185 209
355 295 228
449 242 269
957 203 28
355 382 1
127 979 292
118 620 214
751 260 162
317 25 19
649 630 11
616 946 69
456 442 200
132 115 143
152 785 145
650 200 299
803 426 39
498 367 152
579 157 62
757 270 272
73 941 98
320 530 167
531 858 270
756 375 114
834 494 14
743 380 128
62 911 206
926 979 127
411 371 185
338 119 202
153 843 173
553 18 96
612 321 75
906 963 66
818 850 241
985 1000 86
363 528 137
378 792 297
611 35 104
195 264 110
166 370 111
681 205 50
191 205 188
854 208 101
729 644 167
446 35 239
72 713 255
319 552 42
846 1002 108
683 15 181
480 163 216
632 36 168
601 716 289
195 688 191
771 403 213
1003 51 194
435 973 51
123 535 176
466 51 220
274 51 40
568 599 182
751 3 251
960 355 67
77 343 157
944 5 128
550 468 185
606 174 164
558 197 300
191 59 26
561 711 15
264 291 67
720 0 99
271 470 278
80 885 50
160 743 206
913 83 159
1018 783 236
548 247 182
408 93 125
957 133 247
884 670 100
210 685 169
7 143 125
370 398 136
749 541 69
874 999 79
1007 240 127
458 46 112
65 886 284
706 549 227
893 924 95
432 163 192
599 708 154
562 79 230
708 721 178
700 856 10
778 203 188
67 851 163
990 753 139
56 251 47
248 808 289
886 711 16
559 527 160
204 331 173
48 728 203
97 945 295
870 576 296
820 292 113
795 90 188
513 375 73
169 108 50
628 563 20
708 248 119
662 971 192
987 451 160
867 272 115
900 720 54
97 531 164
116 289 282
299 932 5
312 420 70
349 24 23
392 475 262
104 284 220
479 235 185
658 721 62
403 431 222
17 898 148
549 615 270
565 268 5
19 455 220
377 226 31
144 384 175
272 105 285
425 336 209
494 294 286
405 141 44
210 304 5
290 549 126
737 732 33
293 684 182
799 585 86
492 1001 275
41 681 105
574 132 165
207 786 148
313 264 260
961 32 112
258 64 99
979 689 64
493 320 43
521 530 107
802 402 83
337 400 59
770 343 18
507 673 180
1002 727 218
815 952 170
100 795 282
483 698 159
170 296 111
878 583 182
11 860 126
360 981 108
624 507 58
461 1004 40
503 382 272
710 1015 2
275 64 75
551 678 140
124 752 210
188 243 231
321 718 130
361 512 66
242 601 177
787 326 267
246 10 153
117 943 228
738 180 168
836 981 116
332 236 150
490 915 243
806 263 220
878 831 251
633 401 41
573 876 242
598 270 240
622 177 182
383 964 206
151 29 147
509 425 256
4 952 253
55 47 203
806 855 103
308 854 210
712 274 179
889 371 158
234 1010 168
813 686 51
930 425 28
763 84 184
109 841 177
378 245 43
443 474 152
813 852 248
255 240 52
329 345 286
571 989 255
113 256 199
183 156 169
547 929 61
517 920 275
219 363 94
509 883 82
290 775 45
256 492 28
722 468 24
66 189 78
951 0 267
57 829 271
888 557 25
731 725 247
76 903 20
162 752 98
660 197 282
701 690 279
964 948 111
444 688 272
572 966 50
1000 345 105
185 309 254
700 345 236
966 169 215
145 257 270
439 566 214
98 612 104
220 128 139
20 147 167
860 675 204
255 815 48
431 945 139
119 359 124
555 716 5
440 113 62
936 20 278
508 870 195
1009 295 169
522 496 206
723 21 174
512 207 71
57 802 152
903 774 26
876 805 251
521 397 216
501 910 118
97 250 219
534 503 13
441 958 222
697 398 194
712 814 155
73 221 13
178 623 50
653 141 86
991 272 6
771 868 16
999 573 245
416 43 117
871 514 113
817 240 132
3 414 229
228 267 229
347 760 287
941 717 140
970 435 208
438 544 269
438 308 184
720 462 55
527 755 159
520 924 164
742 672 144
396 269 60
595 959 52
764 843 57
718 949 38
704 649 246
693 957 114
273 870 15
231 567 139
221 613 133
971 896 58
638 586 226
819 445 259
692 559 292
215 335 271
814 327 227
834 985 151
608 9 55
158 540 114
397 746 142
448 399 211
639 524 12
954 733 80
305 427 143
222 93 202
974 231 97
504 126 61
17 831 80
884 408 165
387 297 146
211 985 51
555 357 290
67 341 171
777 914 9
859 547 228
612 1018 208
517 137 231
27 719 125
466 76 150
17 564 52
726 738 39
942 981 201
504 232 115
213 51 123
436 746 50
639 330 207
996 491 180
421 372 119
153 68 7
623 191 3
250 832 40
498 316 18
815 962 134
858 95 125
68 82 281
216 354 139
913 951 37
534 235 220
694 134 131
279 603 88
369 630 93
49 610 2
984 997 134
568 616 258
57 588 170
461 435 260
507 461 194
233 518 297
145 906 242
352 140 37
239 433 288
517 233 161
155 75 241
484 941 189
851 733 170
460 329 23
346 430 226
715 998 293
655 925 31
197 393 117
141 639 53
104 912 215
727 1017 30
483 448 51
68 739 57
166 724 189
711 302 141
358 797 82
542 390 297
873 971 243
939 668 162
726 780 120
982 724 18
1009 170 5
459 62 60
461 950 264
352 527 295
473 414 179
387 456 95
812 280 277
58 833 166
825 277 148
475 398 235
536 325 37
608 452 71
826 105 99
441 513 256
246 61 63
924 403 52
515 686 293
857 329 253
295 822 77
56 118 52
411 294 236
1004 315 105
353 745 249
690 859 205
689 395 246
693 218 258
978 965 47
82 914 176
466 196 120
329 661 73
368 533 192
567 653 43
841 12 245
770 566 92
865 615 230
245 651 236
953 784 288
421 177 224
749 538 175
433 332 78
13 226 230
865 1005 153
525 530 148
912 88 79
681 954 165
440 209 64
197 967 99
837 465 144
413 642 96
713 304 112
553 684 217
766 494 19
364 1015 54
200 223 209
891 923 117
210 578 233
686 110 140
926 1016 73
569 647 213
284 1017 50
709 672 184
575 358 155
604 502 284
771 363 70
922 115 284
457 844 45
854 763 23
84 984 129
736 129 200
172 844 231
495 135 265
811 439 122
791 312 192
940 245 184
855 755 262
961 257 92
892 644 106
914 405 262
440 964 141
741 250 109
256 423 298
25 691 169
493 165 172
916 812 153
178 959 225
706 934 276
689 641 57
172 878 282
1012 369 51
460 107 223
24 753 83
68 573 298
586 122 75
272 799 120
49 710 261
403 655 285
82 326 124
788 184 104
637 117 137
791 605 84
626 870 263
148 943 194
572 815 30
918 195 269
872 32 285
921 664 206
90 515 142
650 937 30
724 671 168
300 189 283
215 850 199
908 842 167
936 480 156
257 742 298
673 445 274
342 25 161
272 708 31
569 10 44
29 414 76
995 811 182
533 90 110
440 24 257
953 696 170
903 940 78
982 918 221
519 858 285
982 567 181
323 224 88
47 132 121
660 766 150
606 36 48
733 243 221
721 320 267
232 394 201
126 373 133
173 251 193
591 91 161
961 801 236
492 911 108
468 134 245
148 417 270
202 282 56
974 277 25
950 486 93
768 965 15
526 830 181
485 660 228
770 969 175
884 356 98
254 558 42
776 16 226
9 188 25
423 111 265
903 71 260
696 190 257
33 726 97
256 899 33
227 726 134
244 967 17
193 372 265
364 437 125
300 183 151
1008 232 123
206 405 298
538 970 27
362 76 33
183 933 16
137 284 217
766 304 230
393 115 89
735 300 156
655 779 77
325 542 130
25 444 165
989 16 117
257 649 49
994 417 140
764 402 217
126 790 215
483 318 287
553 582 150
607 952 87
662 159 297
945 199 162
218 120 215
168 322 166
19 29 265
770 959 244
772 28 3
349 928 82
697 999 140
851 154 207
487 284 107
192 707 50
385 511 245
958 2 78
478 667 53
257 148 97
175 284 142
239 785 230
342 120 60
429 264 141
680 907 239
905 44 83
198 356 98
395 892 94
148 220 107
842 722 277
481 535 15
624 239 191
605 945 167
353 873 221
1008 432 143
569 800 140
187 87 238
437 534 144
1017 382 134
593 562 217
869 136 196
272 871 117
151 391 87
934 39 7
826 685 288
953 842 224
433 425 62
29 966 163
233 13 142
996 718 137
13 466 271
971 416 90
214 654 196
114 561 279
215 440 95
450 913 147
966 1002 280
309 555 300
762 194 231
467 1001 178
999 1007 136
254 960 43
882 161 53
541 359 161
368 799 36
440 60 13
325 350 276
920 880 213
435 648 25
22 249 162
601 298 53
643 127 28
266 775 185
24 210 151
946 806 222
819 88 138
891 313 107
647 836 33
628 201 103
778 994 145
259 801 298
991 471 110
565 935 49
304 732 207
755 996 88
345 265 104
417 343 46
476 982 42
397 762 294
895 14 136
829 785 211
159 241 69
596 631 279
601 471 272
24 440 287
1009 873 20
907 53 295
794 343 63
113 515 225
965 52 189
708 932 126
980 243 114
398 482 200
418 903 129
963 661 209
126 289 52
583 724 150
915 567 296
295 449 211
91 0 263
976 443 35
361 477 133
52 437 190
411 742 103
108 883 158
638 80 187
642 931 247
817 555 251
591 658 19
260 513 197
702 64 149
867 663 25
406 641 64
97 899 18
416 700 11
94 176 200
279 784 286
603 861 108
344 91 218
969 734 239
187 506 213
435 875 191
325 968 206
491 664 5
636 566 299
4 102 296
765 737 186
662 222 200
350 285 48
736 442 13
378 59 18
280 1 97
633 696 251
591 368 47
742 721 135
622 202 2
130 992 23
88 861 153
811 318 178
898 617 45
863 812 227
872 902 246
640 139 76
506 234 46
1004 208 27
306 528 196
261 710 130
919 474 120
211 361 241
482 766 68
946 1004 42
1014 578 128
689 962 173
462 101 215
430 480 2
106 889 56
526 350 154
143 268 260
302 603 76
554 698 226
359 345 19
312 688 244
1009 492 257
58 705 186
950 141 5
736 755 222
796 860 43
606 990 88
444 735 85
55 144 279
744 231 212
290 308 118
676 141 36
278 376 240
742 1016 291
969 655 249
875 868 33
66 783 230
187 476 225
802 425 51
441 900 68
428 866 255
293 890 140
629 989 234
315 211 91
691 992 88
612 240 127
959 941 160
73 623 206
405 483 85
225 184 90
516 918 143
687 669 224
466 678 133
863 654 182
95 74 11
667 360 165
984 816 244
354 738 113
718 619 178
749 972 268
775 402 267
142 476 172
718 920 16
807 833 233
364 450 123
3 390 186
558 515 158
237 447 12
479 460 1
633 589 277
371 690 238
416 179 190
864 76 119
481 730 41
558 664 264
882 57 37
649 290 176
20 141 260
687 131 179
222 20 115
880 858 190
547 503 81
601 747 238
424 680 100
170 80 222
224 86 33
219 222 170
477 359 237
554 490 272
192 959 228
694 323 158
622 403 5
34 251 152
798 769 18
492 228 27
183 740 226
407 510 193
865 370 288
779 607 298
339 574 105
305 797 126
257 417 10
908 379 112
137 200 15
1020 293 83
467 751 236
960 420 225
117 339 205
26 7 190
650 402 186
459 232 77
111 843 283
1021 917 227
486 116 262
625 226 27
484 38 37
460 189 265
188 774 119
694 0 66
461 524 151
858 159 187
829 315 132
592 707 165
927 596 184
575 783 78
289 486 227
865 949 156
102 1023 75
893 733 251
102 619 260
231 899 200
862 382 51
333 248 185
1005 785 7
164 24 223
529 57 135
419 300 38
125 437 206
542 807 148
772 548 111
747 621 212
139 365 54
740 1004 5
129 468 19
383 348 205
947 546 271
25 710 280
164 255 288
19 541 49
162 810 234
525 655 264
710 753 284
652 591 199
827 137 263
1000 766 215
699 956 210
559 462 93
39 979 8
917 727 29
562 295 152
103 212 277
473 770 225
658 439 208
24 8 38
448 752 169
865 585 201
944 762 230
765 467 217
720 450 103
703 235 214
40 473 116
1 810 280
902 916 214
1003 817 53
112 591 281
520 435 135
399 984 165
970 654 97
402 459 91
998 609 14
691 438 131
672 447 159
869 771 191
666 59 64
6 963 252
512 459 183
990 889 124
825 98 62
249 833 265
181 185 217
371 222 138
311 801 294
626 797 215
738 959 199
250 485 165
103 383 170
30 764 139
601 1016 291
260 799 36
10 578 83
840 256 267
664 640 165
686 446 89
749 755 130
998 228 204
295 853 248
165 585 143
313 730 62
494 753 108
657 347 146
122 937 278
687 467 23
684 985 79
154 794 177
886 865 123
169 902 271
355 84 158
165 22 8
896 929 288
748 704 289
640 881 12
317 187 144
98 1022 142
223 172 77
1015 1002 57
899 355 116
411 389 179
70 52 165
226 61 45
561 188 270
399 186 33
207 54 260
540 504 6
120 820 31
822 511 143
633 238 29
448 377 255
927 779 241
152 27 48
481 93 225
782 192 124
218 108 51
946 68 115
520 139 198
106 21 137
907 512 61
78 561 184
326 597 171
347 781 206
365 707 32
90 18 282
75 276 51
743 238 105
659 950 224
652 469 34
126 430 200
307 852 253
639 509 33
430 401 33
811 710 59
87 389 146
508 297 205
564 15 227
574 908 214
403 716 25
730 920 22
1021 896 66
519 750 265
100 150 264
421 135 26
293 153 66
951 803 102
130 796 254
56 162 122
351 152 128
442 796 179
338 996 261
294 771 76
551 770 136
770 299 190
469 867 207
666 110 214
13 502 200
727 281 206
85 273 227
687 41 264
907 400 15
893 569 119
183 639 293
424 419 218
160 27 117
17 903 81
735 731 217
88 625 195
369 182 28
17 713 262
652 191 31
851 949 278
669 1017 189
345 542 116
645 819 215
574 792 18
713 551 226
4 374 175
702 890 72
598 825 100
949 776 125
433 512 238
204 991 264
549 196 108
356 988 258
555 164 54
700 123 183
586 380 24
45 38 97
440 479 184
516 1004 20
905 529 85
382 36 243
745 927 146
84 3 149
102 954 117
920 496 235
528 456 40
474 534 149
174 346 105
930 366 257
992 206 294
358 736 201
790 560 283
218 815 46
626 317 197
151 275 295
386 326 113
134 738 248
404 951 294
627 528 262
1021 758 255
664 169 15
436 83 233
270 209 221
135 505 77
760 127 135
576 13 262
219 63 276
386 284 225
113 749 198
300 18 210
108 21 23
940 981 259
925 676 11
707 127 252
924 116 113
587 194 5
911 651 127
320 1010 224
572 270 1
957 719 197
706 955 280
395 87 61
783 238 96
709 666 219
294 845 135
754 903 70
862 707 5
920 537 145
277 952 147
429 130 199
977 231 19
378 771 292
467 127 105
347 804 38
521 298 110
397 649 179
62 889 151
41 737 118
411 105 179
496 655 70
563 464 47
352 611 123
23 957 66
269 904 270
726 9 245
55 686 134
1000 182 102
639 176 69
592 622 109
430 191 37
849 294 190
917 805 177
584 628 16
99 539 129
695 71 172
929 864 32
256 369 233
441 338 19
523 328 175
978 738 77
155 882 163
285 909 188
246 974 133
355 95 80
219 491 178
158 108 194
140 271 203
284 984 26
30 1 245
480 924 180
143 188 3
113 746 136
754 692 174
386 243 242
319 861 124
615 981 164
989 7 203
970 274 188
962 716 37
650 282 241
173 561 94
469 901 119
40 252 89
595 953 289
14 566 226
219 993 134
126 529 80
487 427 2
629 763 134
417 142 193
899 36 178
702 897 25
367 157 160
109 725 119
470 73 143
97 129 47
47 951 291
661 653 183
588 1003 118
164 771 36
78 635 295
425 815 209
952 645 76
165 629 299
317 873 275
666 947 33
842 514 188
86 54 154
856 789 214
1009 895 171
740 488 166
489 822 80
385 329 131
886 765 77
439 172 114
197 459 27
709 248 222
314 51 115
181 445 32
101 257 257
359 341 287
703 300 179
283 529 258
951 251 184
24 1 156
271 892 107
858 375 207
425 725 172
324 41 17
534 389 116
530 283 285
616 256 255
192 366 191
697 887 63
382 836 9
399 879 140
321 2 291
739 263 173
715 791 226
620 799 235
936 655 249
431 938 131
699 381 7
710 280 268
766 990 90
847 697 275
532 723 23
134 62 42
866 756 176
23 637 54
986 1022 145
359 758 15
237 648 247
309 379 152
708 348 124
100 506 241
636 66 246
172 472 221
157 23 176
982 673 288
71 600 11
728 859 98
87 576 84
401 603 103
434 492 217
799 623 88
325 179 161
8 229 82
1013 220 36
956 458 214
768 413 231
639 730 118
922 220 159
725 807 33
812 199 214
499 19 1
975 1007 17
581 257 101
109 29 51
87 757 210
983 346 153
742 613 292
725 303 126
602 136 224
597 907 293
292 167 51
613 644 90
627 159 78
49 91 10
201 785 226
931 952 256
49 847 102
494 105 31
812 341 83
328 731 8
782 566 207
29 146 107
214 799 206
605 724 169
507 714 110
310 545 157
298 501 41
578 420 292
838 775 44
247 340 144
772 219 225
71 602 3
105 214 56
951 346 213
872 176 67
669 568 108
402 787 56
647 950 65
327 587 274
627 961 245
88 509 281
715 902 42
920 54 162
660 87 188
777 425 79
64 938 101
39 106 298
821 937 282
410 489 71
489 824 209
50 204 14
402 786 262
894 194 50
89 84 154
402 310 151
855 620 118
183 1000 262
591 816 68
1019 679 158
940 229 62
408 144 188
469 779 147
533 555 257
525 656 21
526 439 5
90 887 8
142 834 258
820 896 159
553 428 293
486 284 10
645 408 13
3 972 249
546 1010 266
686 415 135
705 775 100
240 930 223
20 288 66
969 253 215
679 446 98
9 930 152
167 198 149
67 891 27
534 54 150
22 297 109
569 380 209
609 77 247
889 464 218
667 937 244
577 1011 123
627 570 229
63 851 241
473 632 126
994 636 172
749 663 299
614 817 284
40 417 67
635 860 266
410 39 52
780 984 261
662 121 189
273 984 189
985 973 211
84 230 123
262 556 216
192 544 138
387 369 173
460 451 250
897 250 87
396 982 231
943 63 56
362 215 153
109 247 203
783 116 197
602 437 111
703 273 64
385 960 201
382 812 98
16 7 226
894 667 276
299 549 244
515 990 22
586 517 148
331 902 193
284 434 299
374 728 271
11 882 288
485 896 285
436 220 197
183 235 294
468 752 24
500 191 148
299 306 212
493 67 131
743 742 8
371 99 190
30 32 155
957 392 51
1003 917 266
739 480 172
783 929 278
965 896 200
478 775 248
859 933 102
300 463 222
497 1006 182
963 12 251
2 303 257
910 383 191
655 480 123
610 188 32
613 513 93
561 430 202
246 547 12
397 675 178
894 812 89
962 512 100
174 552 124
265 729 184
484 709 295
505 731 235
838 768 250
616 69 9
31 330 276
527 521 99
5 427 192
333 19 92
416 165 194
708 108 19
576 541 233
940 555 81
895 104 214
906 49 80
531 732 271
297 636 70
797 986 238
269 104 28
755 655 143
591 14 285
371 255 105
278 207 129
876 336 22
650 898 58
790 806 34
312 159 209
798 105 144
609 78 23
623 986 99
515 477 213
217 651 204
558 438 275
848 721 140
532 739 285
65 617 28
282 117 228
399 1005 240
282 157 110
875 81 295
582 964 263
459 351 88
895 351 258
585 385 116
578 448 38
158 16 76
966 717 167
263 622 149
475 691 251
878 614 70
687 167 5
379 375 112
238 293 86
663 947 281
280 615 217
465 726 90
328 879 138
507 5 149
289 200 90
711 602 244
121 956 234
230 963 240
855 280 26
606 536 200
934 337 253
171 964 142
625 518 5
31 187 25
71 870 145
603 452 190
633 224 185
621 307 114
76 1014 78
130 929 242
865 265 183
306 611 131
882 369 126
535 244 98
807 339 215
137 282 145
291 448 264
42 108 153
308 126 250
33 455 180
877 943 189
992 358 26
709 620 166
90 120 179
20 744 175
885 681 263
416 289 120
866 100 69
250 476 289
936 631 49
727 388 206
436 970 215
738 700 268
876 661 19
586 387 92
593 1017 257
909 704 99
102 682 288
901 325 228
286 153 283
35 122 128
984 804 121
695 849 142
468 664 34
51 939 47
277 182 23
621 295 208
82 252 240
532 768 218
276 608 179
824 87 276
337 248 121
857 452 108
925 902 160
615 269 231
1023 812 119
254 494 43
614 376 182
145 369 176
11 523 5
489 120 244
207 522 217
110 647 246
340 52 12
810 134 32
302 685 259
720 22 225
868 120 13
509 793 59
244 471 270
344 812 188
570 967 202
658 100 135
82 161 238
501 844 235
282 655 246
375 426 106
270 9 120
856 620 52
824 473 266
525 518 141
565 175 143
240 413 56
382 468 67
565 168 50
654 594 60
1011 873 170
716 214 49
374 593 240
185 178 129
136 99 175
242 880 282
691 804 206
60 399 273
982 216 167
704 572 273
638 424 94
717 1014 56
9 792 194
166 929 49
291 59 49
148 860 103
387 82 125
513 653 10
429 24 56
30 476 212
255 705 261
246 1016 63
103 649 143
719 506 241
630 375 214
84 242 163
1022 235 251
420 262 234
682 871 161
916 694 271
464 803 184
736 1022 200
1021 292 201
518 894 98
802 975 116
181 316 235
346 948 67
700 325 198
6 554 157
110 642 269
984 293 150
681 436 259
69 509 275
342 756 268
983 737 131
187 120 230
212 795 67
907 257 168
420 144 142
496 161 159
372 402 166
721 506 299
968 652 280
622 473 114
30 763 84
527 192 33
394 900 116
911 871 216
802 330 172
932 327 232
975 413 129
702 598 289
295 437 295
158 367 74
4 303 107
378 21 292
20 534 159
521 845 43
880 208 266
717 834 201
308 49 287
458 614 193
14 531 247
260 741 151
479 441 214
714 345 102
149 649 158
1004 751 21
280 235 56
101 47 125
444 102 112
930 152 247
518 302 166
668 904 70
843 696 101
731 527 288
440 429 165
48 579 11
970 893 143
171 113 260
429 739 145
347 118 162
865 449 251
611 127 108
582 79 72
28 465 229
645 376 145
522 268 222
121 212 149
574 267 15
197 601 205
940 51 187
420 280 144
977 385 191
864 327 93
128 524 218
131 402 206
839 64 113
540 449 178
321 595 195
506 940 20
395 987 55
333 650 132
237 99 144
57 989 264
828 209 242
650 412 108
252 554 27
234 312 198
410 1019 123
899 253 92
427 85 236
941 770 48
729 702 213
526 725 173
362 391 106
579 915 234
630 402 205
577 619 97
653 675 265
899 228 224
163 436 212
396 530 75
489 559 223
808 853 245
416 387 107
602 325 141
677 195 7
965 149 102
180 360 1
435 508 203
510 857 6
259 941 77
860 422 148
279 385 110
666 281 176
394 895 254
945 475 220
290 800 239
445 609 239
671 407 88
839 354 2
277 313 142
211 399 215
140 259 86
713 788 28
452 633 36
484 887 151
309 888 16
403 488 159
854 873 115
792 1023 244
910 895 26
790 832 41
963 497 297
502 567 252
285 979 293
888 876 197
834 601 55
787 588 238
471 247 121
534 823 246
720 657 85
745 322 20
810 195 25
198 404 11
720 156 72
58 1006 280
323 185 117
495 181 223
682 990 292
254 844 283
685 909 27
328 491 18
980 159 294
394 211 177
286 487 97
331 93 187
489 224 168
901 751 162
752 197 203
223 878 203
357 736 28
960 381 32
768 292 215
871 876 224
569 858 284
433 884 13
109 973 169
137 704 60
734 764 55
