512 2616
171 366 223
122 25 80
57 313 195
1 494 200
183 353 105
509 256 296
205 468 273
329 210 217
52 489 4
17 432 56
222 268 287
370 371 153
214 107 213
40 136 85
251 125 54
337 220 259
79 396 151
1 258 198
13 222 172
459 493 157
391 346 238
455 23 290
225 207 220
374 487 135
253 190 138
416 100 85
20 260 70
376 404 24
319 19 250
147 468 258
213 505 159
201 21 121
410 252 273
16 77 269
40 332 201
437 405 33
109 374 117
308 508 143
141 14 144
91 343 189
68 164 36
299 281 117
444 53 205
44 316 232
229 262 284
479 188 170
262 150 121
38 216 167
62 108 163
128 441 168
298 483 182
48 116 87
271 145 152
58 151 153
171 380 84
167 503 275
92 304 13
17 279 10
470 337 94
504 482 78
249 114 239
210 84 259
42 490 135
198 461 235
276 230 191
439 128 28
119 169 175
133 442 77
175 317 47
250 94 25
12 196 13
255 359 156
275 497 284
146 491 284
207 154 2
178 24 121
153 262 10
425 217 42
271 314 207
5 300 135
308 484 173
48 350 129
295 342 198
439 321 117
353 67 39
28 287 23
192 406 273
114 397 35
86 266 243
138 103 137
347 232 170
228 218 270
491 13 121
79 509 247
440 199 195
408 152 139
105 458 96
392 445 210
388 479 123
384 237 188
456 322 249
336 205 299
485 190 52
62 155 96
259 201 12
343 488 197
124 349 261
51 455 195
338 445 113
279 187 123
36 167 29
305 246 283
451 144 261
459 34 120
53 343 171
247 243 99
147 416 271
345 326 283
175 311 121
276 173 195
298 320 49
350 86 271
37 78 231
204 489 285
209 92 244
108 21 61
480 74 130
34 30 7
355 265 262
196 390 30
83 34 170
293 417 121
179 407 180
283 322 106
153 20 89
483 468 188
168 494 171
403 343 71
134 461 34
382 469 148
507 145 51
301 88 107
108 160 159
437 69 270
256 89 84
371 23 141
32 275 144
326 273 97
487 415 30
172 356 216
17 113 41
280 206 167
129 378 219
370 67 141
173 142 179
5 104 101
102 317 198
128 326 30
433 200 62
379 14 141
191 268 79
361 78 156
249 39 182
193 330 104
328 161 86
427 494 86
496 358 52
182 499 59
148 422 290
504 145 41
118 62 212
136 260 59
431 433 81
302 69 15
426 354 82
390 339 109
10 451 58
294 269 52
367 452 170
463 107 217
98 106 38
322 167 217
216 363 297
385 327 118
123 409 202
449 405 72
338 300 141
394 11 254
169 65 198
188 471 189
256 236 237
137 236 260
372 288 48
126 177 50
496 378 179
303 260 220
394 132 89
335 375 219
264 377 68
97 342 56
295 21 242
326 67 117
79 446 230
51 406 9
41 397 274
274 462 33
255 168 212
466 251 28
382 364 298
350 169 201
5 498 195
111 240 90
45 413 278
233 417 257
186 429 224
478 424 104
264 78 84
486 411 4
190 184 263
129 408 8
448 322 143
92 437 59
489 27 38
181 158 34
300 242 203
472 400 237
209 362 95
120 309 167
193 135 220
54 56 293
322 480 217
375 264 71
248 153 113
205 256 140
328 474 225
318 305 22
366 450 194
368 280 102
282 489 11
371 104 216
10 116 158
221 28 52
479 121 7
152 479 210
136 109 107
26 215 93
437 256 138
323 34 110
217 176 156
380 10 130
488 220 94
75 377 83
419 114 246
400 10 68
253 277 173
60 371 262
422 445 15
400 490 127
502 356 136
183 348 121
466 88 87
205 41 37
84 176 263
155 428 26
274 428 160
510 31 242
403 335 245
25 103 230
396 273 234
176 184 225
345 105 149
354 384 192
276 193 276
396 393 272
499 203 179
4 336 263
494 141 91
213 86 276
115 246 255
308 423 230
216 135 153
378 106 196
248 102 53
476 309 27
20 234 182
