512 26163
273 289 256
484 388 8
59 275 92
106 197 263
202 272 225
52 392 195
313 428 284
381 63 215
152 374 39
55 315 113
68 184 161
342 383 16
224 282 37
494 386 254
510 145 149
12 21 2
102 325 37
362 311 71
100 102 295
162 199 101
105 499 37
129 101 190
95 141 288
132 415 43
41 6 184
182 131 157
382 401 129
455 477 26
439 108 297
387 138 104
153 238 204
449 229 241
125 487 38
198 56 145
128 93 129
239 112 30
64 112 104
139 96 145
119 308 70
30 78 62
370 136 32
184 30 274
345 120 102
47 387 231
352 103 229
45 3 245
391 172 13
29 402 219
55 496 297
1 108 94
144 277 165
165 312 98
273 150 251
500 188 213
212 374 89
499 306 125
428 295 62
301 157 273
302 228 24
145 111 242
388 354 13
496 380 32
208 168 45
162 403 163
118 111 60
465 127 293
387 84 70
372 375 181
205 308 210
252 386 230
49 380 36
261 67 238
507 72 56
245 177 45
354 251 38
334 140 144
76 160 57
172 19 146
224 60 98
52 334 121
404 499 272
310 170 115
108 411 190
128 60 36
190 209 76
91 504 159
263 435 42
286 138 138
376 26 108
103 52 246
222 435 264
352 84 130
273 208 176
486 500 19
367 404 81
228 68 224
421 9 135
202 54 169
154 19 139
193 194 4
350 35 70
164 301 288
79 467 124
84 371 187
300 41 229
502 115 247
225 176 69
209 341 138
118 37 110
415 211 182
416 456 85
256 35 135
230 182 284
299 415 145
313 474 144
21 257 259
395 426 278
358 507 20
203 266 13
419 85 218
130 36 101
21 229 300
435 308 40
242 378 102
114 488 266
430 220 236
136 25 153
479 225 62
397 376 241
36 385 297
411 490 234
210 188 123
497 38 104
434 29 59
306 344 231
295 136 149
418 410 244
335 187 39
66 353 141
270 283 263
103 356 184
372 255 298
454 139 177
317 360 17
431 474 51
375 500 157
322 16 96
208 22 160
494 42 195
30 144 29
47 155 228
224 164 188
419 272 93
443 1 86
279 339 116
140 9 71
462 195 251
95 17 191
45 170 132
71 204 118
90 64 26
233 77 184
392 197 92
279 348 8
460 369 204
258 497 151
372 87 1
376 75 79
261 327 133
404 425 214
435 88 68
48 151 299
136 178 7
34 175 118
325 436 275
24 140 66
418 503 60
395 478 166
266 353 192
44 25 242
142 313 297
511 507 112
477 444 136
256 37 142
343 506 172
339 70 225
452 214 240
129 484 204
98 87 87
510 71 99
161 511 132
474 214 140
454 32 244
190 205 103
426 383 58
318 23 181
39 332 106
131 475 72
233 504 278
37 79 254
389 0 19
494 471 172
56 10 9
497 343 44
469 389 290
262 62 147
181 463 258
322 91 96
24 402 272
15 119 29
82 265 174
268 358 193
364 509 194
365 386 218
117 330 56
191 2 110
172 267 79
158 339 180
171 338 109
475 416 169
151 428 253
455 160 22
153 407 175
230 61 14
341 387 89
72 190 227
482 271 2
396 454 114
114 175 234
19 496 149
321 432 202
502 508 218
486 353 7
38 273 240
497 25 208
267 107 239
62 72 207
63 228 160
10 41 197
502 308 165
304 45 266
64 427 237
339 439 135
116 208 187
477 104 181
252 329 189
87 262 210
34 500 148
185 494 69
39 505 295
20 341 255
371 231 291
363 420 229
119 287 161
487 228 5
90 462 174
503 106 231
13 129 21
279 125 183
100 364 94
279 276 271
418 247 175
419 386 151
100 298 62
488 379 189
441 279 90
362 192 268
172 485 72
111 456 286
254 413 42
225 316 252
404 423 293
173 83 299
142 39 216
223 337 99
403 440 195
266 254 106
245 457 164
230 47 76
106 509 190
97 189 264
233 43 75
157 379 106
354 298 175
153 252 48
176 244 87
198 7 204
129 429 250
178 353 124
105 353 35
294 286 2
289 491 219
172 16 140
189 494 169
217 375 35
48 365 44
338 335 3
511 298 271
375 3 104
324 264 87
313 354 66
385 290 120
11 296 243
7 394 206
437 216 122
495 366 225
156 109 223
242 503 205
188 446 143
378 161 89
466 34 181
69 101 43
7 50 15
183 70 211
311 478 227
493 417 41
264 421 69
364 490 92
177 38 188
106 139 44
243 60 126
379 116 288
107 312 135
333 41 207
363 348 35
127 34 268
417 204 38
114 18 142
395 460 289
117 472 38
45 235 12
109 75 261
23 41 182
392 294 254
437 75 232
437 399 196
49 494 230
282 119 246
375 436 81
115 288 248
316 509 34
190 393 130
462 165 170
297 221 100
325 505 177
238 320 273
10 242 130
496 207 211
498 46 52
8 395 87
138 495 221
13 11 190
88 334 127
295 405 204
333 335 106
7 33 148
481 222 210
501 332 137
147 21 81
194 485 225
219 479 86
114 386 290
111 245 69
126 8 173
184 227 243
92 186 113
279 103 15
425 299 16
425 140 179
286 218 147
292 496 278
235 236 244
415 484 244
322 70 298
391 186 4
370 507 141
336 103 236
265 178 138
83 477 199
7 510 144
356 363 60
395 53 164
200 428 289
338 494 18
482 209 52
396 326 97
165 324 281
478 293 281
416 130 73
115 285 183
200 281 37
12 321 231
483 344 130
127 39 204
50 351 17
332 436 11
493 334 222
382 344 264
422 324 3
131 435 277
296 472 190
85 332 232
154 34 131
447 464 140
61 445 268
23 104 261
497 194 42
2 272 71
468 344 142
480 502 146
359 156 154
215 402 157
141 343 47
107 207 292
272 115 24
261 256 58
258 142 296
304 378 88
41 214 137
220 480 28
160 125 242
174 84 51
143 59 300
418 79 95
149 442 111
379 147 250
401 86 114
144 390 82
456 348 150
8 201 251
11 90 53
52 274 174
333 238 294
147 387 21
451 361 270
277 366 237
457 8 80
495 303 116
115 133 157
24 223 144
144 385 234
248 46 25
370 315 247
274 200 73
384 488 267
187 344 34
447 238 103
183 241 93
367 410 87
499 350 237
364 414 235
336 405 138
346 197 196
393 176 152
148 126 18
256 353 255
400 419 129
302 290 115
103 369 219
447 339 118
371 297 223
274 128 120
472 400 197
172 99 203
128 212 145
251 370 14
303 30 46
347 71 150
458 250 176
267 28 18
15 309 209
233 394 23
67 183 246
54 172 129
116 50 121
334 290 214
250 437 161
77 201 67
226 346 61
201 299 24
417 116 117
277 350 190
295 170 18
386 333 202
315 215 146
454 470 273
181 430 229
445 77 68
47 381 15
20 212 113
465 439 165
208 6 171
389 171 145
167 425 238
412 128 102
459 340 166
499 30 46
140 479 193
301 114 263
308 120 168
154 224 180
219 197 51
131 429 105
449 204 280
297 143 103
265 313 41
396 228 248
190 419 89
28 46 279
433 189 187
315 245 53
316 322 177
83 82 245
473 383 57
467 84 174
301 459 125
498 326 36
474 289 258
229 362 269
192 283 268
496 470 121
428 32 204
356 433 12
2 177 67
260 252 91
101 312 86
338 479 130
302 81 83
16 475 88
184 368 267
39 295 129
180 286 29
152 327 117
450 446 93
126 24 168
231 505 134
203 442 273
33 296 246
166 249 25
162 414 13
332 172 288
443 382 88
92 58 261
186 419 159
416 359 232
49 275 235
22 80 282
53 362 292
211 120 104
356 61 103
48 82 96
419 376 39
216 473 63
434 414 17
440 285 207
160 322 45
206 218 267
343 119 230
33 343 26
271 478 247
278 494 258
117 451 73
11 490 162
426 121 140
359 276 17
140 509 262
184 452 156
39 333 124
136 209 53
293 215 298
408 227 74
215 328 156
417 185 12
441 13 197
266 384 279
52 429 79
42 308 225
66 385 274
144 256 26
156 61 23
404 445 97
56 201 269
412 243 165
393 344 94
225 358 53
489 249 206
286 259 132
188 100 217
14 121 149
428 390 107
490 370 213
359 91 135
202 63 107
209 16 201
96 453 68
239 361 122
17 226 250
70 451 124
352 488 271
216 160 119
353 237 94
90 413 160
62 359 166
32 277 31
90 261 68
136 64 147
80 51 10
24 247 70
7 104 198
435 16 250
76 148 28
346 185 220
406 88 133
167 213 13
46 73 218
89 38 120
128 474 92
199 74 28
409 235 55
389 154 194
32 272 261
177 428 215
362 417 110
84 475 156
49 217 231
375 85 173
156 307 266
180 503 212
203 265 143
401 510 80
341 437 212
271 481 261
354 424 93
93 346 249
369 439 14
208 325 125
257 98 178
5 234 228
278 487 197
462 34 264
338 68 4
509 244 132
353 161 213
463 502 27
360 277 286
379 200 21
493 328 275
6 459 38
208 275 102
472 332 194
277 440 143
388 409 184
372 99 150
390 56 179
306 492 131
120 392 214
239 411 38
94 110 243
219 67 68
135 326 255
396 197 252
369 94 4
253 439 147
393 479 179
168 150 5
314 250 228
69 332 146
80 12 198
266 429 29
22 235 110
477 394 162
502 465 141
149 255 83
212 449 19
469 429 116
231 423 32
234 295 174
195 309 7
31 476 123
213 65 23
379 449 104
43 476 133
143 167 13
48 481 3
13 148 240
136 294 34
455 155 39
475 294 16
277 170 196
413 187 201
45 233 107
487 254 174
484 448 45
436 451 186
495 62 277
365 343 117
139 69 163
303 482 221
307 264 69
469 508 226
184 359 122
482 268 235
67 170 4
248 14 23
59 108 139
83 384 294
470 225 259
289 286 276
283 51 77
61 106 140
236 85 74
107 267 104
144 330 60
151 270 219
245 374 208
273 409 26
301 343 277
225 395 167
271 488 221
251 503 283
262 273 235
199 96 209
192 182 139
414 405 227
91 405 44
212 379 282
236 59 288
281 307 185
165 472 216
183 265 157
486 126 63
482 481 205
352 51 138
72 66 57
169 135 91
329 181 225
276 202 247
42 60 161
178 230 204
385 374 300
122 123 117
190 466 160
392 448 139
355 341 167
158 155 249
284 66 16
280 154 213
399 481 214
321 119 46
335 3 196
415 235 148
353 397 143
239 41 264
90 128 277
166 349 203
370 219 101
283 169 207
19 65 5
207 431 215
6 488 74
353 281 12
437 345 179
433 166 45
494 393 258
160 146 190
141 161 169
149 235 296
509 271 286
59 63 196
3 430 111
185 35 196
219 395 214
275 151 254
224 274 92
492 251 99
153 10 192
345 418 227
133 275 191
217 501 46
167 181 220
500 239 234
188 36 150
246 264 4
404 193 156
313 77 267
326 162 172
55 410 2
489 141 173
479 81 76
511 15 209
103 324 7
57 350 8
28 29 150
329 276 175
353 486 189
49 332 231
330 277 188
239 469 127
240 290 142
500 215 32
305 370 269
479 266 179
200 14 277
493 240 241
325 374 99
276 422 152
271 482 83
264 506 226
465 381 21
218 136 284
279 255 223
231 308 223
445 226 252
220 31 85
424 128 98
414 86 298
386 229 4
398 440 34
450 272 188
68 79 51
351 309 38
128 412 229
236 505 106
83 295 224
96 155 227
63 310 117
236 350 262
249 228 213
485 380 150
319 47 227
482 221 58
69 212 47
115 263 235
447 126 184
44 406 150
329 485 286
216 282 32
399 64 265
316 229 88
303 163 55
87 86 61
127 119 163
210 495 21
250 441 227
52 393 103
140 364 215
335 144 22
83 73 109
236 214 190
481 506 108
359 507 122
185 487 148
224 18 82
213 366 30
297 199 258
431 409 165
177 168 219
425 77 279
406 508 113
421 412 38
370 381 246
216 148 44
145 266 205
296 16 81
311 216 269
311 76 216
110 140 267
97 461 217
441 161 5
68 108 46
171 407 169
123 152 200
207 260 288
48 500 43
112 337 73
125 459 226
258 206 153
291 402 33
184 330 300
498 486 200
511 337 199
258 28 148
185 278 295
248 337 260
236 407 6
175 338 197
55 298 275
473 245 289
261 321 71
130 448 69
190 326 221
407 111 74
24 131 139
416 69 113
251 424 177
153 45 201
238 490 122
64 202 280
242 152 159
394 493 23
142 200 57
49 477 77
278 315 148
258 291 179
420 268 293
248 67 190
139 195 170
38 79 283
319 163 60
151 231 221
482 352 156
274 213 107
259 178 223
391 293 291
441 444 30
269 265 126
7 331 190
343 204 88
245 398 208
64 430 6
109 41 256
465 494 243
33 400 242
90 288 16
234 456 191
311 471 139
368 119 259
197 266 298
95 273 63
223 392 146
202 429 20
486 76 121
122 53 31
25 19 233
25 320 132
47 423 214
377 162 181
396 434 90
476 413 237
54 39 176
286 8 133
153 20 243
455 327 200
76 128 60
272 81 230
502 143 86
303 250 278
26 3 166
250 347 269
179 417 255
500 479 182
258 121 142
465 160 251
167 228 96
388 286 116
266 58 125
348 115 36
144 421 275
503 462 235
355 2 96
23 249 117
139 288 235
96 86 275
352 54 47
400 74 299
502 445 82
474 309 33
390 480 172
342 361 253
180 223 165
69 252 270
205 476 48
379 42 265
273 300 279
130 498 85
50 447 104
218 118 61
114 381 129
148 439 113
60 105 106
116 35 282
16 167 108
168 314 17
234 439 255
434 145 213
387 290 250
365 303 198
311 397 62
237 313 53
328 190 33
174 91 278
176 388 135
267 343 245
411 326 44
317 278 237
371 275 129
465 79 8
62 385 18
73 243 126
505 11 299
267 317 214
402 197 260
508 185 2
240 74 55
287 435 180
20 286 33
477 75 95
390 478 213
289 371 251
177 183 195
501 106 205
425 443 172
480 287 139
460 475 185
267 415 124
242 314 166
72 48 107
243 96 193
424 14 283
430 117 254
138 405 229
116 446 86
196 50 269
225 282 147
99 480 33
234 113 175
389 111 81
38 381 62
382 373 19
267 231 199
480 381 287
140 116 259
264 96 181
285 355 289
122 408 126
360 331 40
248 125 246
355 209 77
413 483 69
80 241 19
503 150 55
36 334 281
142 148 132
205 272 122
462 332 92
149 50 60
60 450 215
467 378 211
359 494 103
451 83 46
374 328 222
10 350 189
419 309 119
424 382 277
59 23 150
246 86 132
92 456 215
83 459 22
38 355 291
475 319 138
101 493 75
311 128 274
279 234 122
164 288 184
42 385 71
327 67 131
375 281 57
257 131 204
462 273 27
185 84 219
147 429 270
503 252 225
244 189 243
498 34 114
233 275 103
27 17 252
25 500 112
156 322 219
245 74 152
27 84 140
365 434 247
476 285 127
184 73 227
201 428 138
435 145 125
224 150 247
412 451 153
114 406 128
24 213 61
249 340 128
25 356 74
180 239 141
9 168 278
422 122 200
194 128 224
344 349 235
94 458 57
486 179 16
332 0 54
243 166 84
365 73 50
53 147 160
44 241 204
290 206 133
440 169 68
281 44 271
244 133 111
95 297 41
225 507 43
195 397 113
387 16 137
219 258 183
343 147 194
198 355 283
91 194 111
141 362 224
258 276 218
369 197 14
238 378 56
293 200 60
47 37 300
295 288 275
171 281 254
39 139 239
182 109 105
367 32 220
501 207 41
352 108 264
198 34 275
167 288 109
454 118 215
124 295 231
17 492 120
119 132 185
252 267 119
496 3 100
280 76 232
54 274 292
23 444 110
219 29 184
153 202 23
26 419 133
329 330 288
38 394 251
428 485 19
177 56 12
437 170 37
350 64 27
346 163 139
89 396 164
118 121 215
226 335 209
332 210 297
3 398 44
96 404 104
382 370 186
309 189 170
354 17 124
486 227 84
141 71 122
258 471 266
27 400 186
285 351 217
381 409 44
151 241 232
266 312 154
85 408 176
391 383 58
418 427 208
113 123 255
467 408 145
137 322 269
276 211 269
478 235 284
434 504 171
373 368 116
462 14 299
292 97 52
228 328 157
490 74 191
381 440 188
333 157 43
295 401 33
82 469 210
99 284 184
84 418 197
204 152 239
66 128 196
446 288 22
127 496 40
473 432 79
337 155 26
35 138 290
351 56 235
423 208 107
76 274 209
345 257 142
14 352 254
242 196 283
485 214 298
71 223 130
264 190 239
257 434 272
332 67 55
443 411 121
120 461 200
94 223 223
471 384 137
351 68 2
198 463 100
362 398 203
300 388 62
171 388 279
243 431 71
429 389 108
44 395 191
167 165 154
160 225 13
141 499 210
309 300 48
227 196 98
61 245 58
65 433 276
451 67 41
263 423 21
108 241 126
102 219 260
234 433 160
227 398 243
381 424 208
290 335 80
221 85 186
126 159 129
49 54 129
500 42 39
156 253 278
6 289 2
401 241 177
27 48 145
218 309 167
421 7 177
31 66 197
479 91 62
78 29 229
367 256 128
98 289 152
57 262 233
332 445 199
178 485 116
329 260 44
411 410 58
428 104 19
71 507 62
483 330 4
240 32 51
76 507 159
446 248 77
275 318 230
341 468 121
195 92 82
435 230 57
166 284 8
390 449 55
340 273 282
72 116 128
32 372 210
472 180 89
236 33 146
311 163 68
276 112 56
318 109 83
426 50 225
156 113 199
279 418 296
169 247 108
261 47 237
79 198 167
469 419 143
165 117 21
248 156 38
481 482 218
112 48 45
260 34 292
386 344 24
445 446 271
204 242 201
335 365 135
246 164 128
478 167 100
135 402 29
344 117 200
450 377 216
72 118 248
312 498 294
65 471 89
487 56 260
257 311 216
492 449 20
403 425 1
414 345 75
52 204 46
8 282 239
96 57 197
443 390 275
510 43 148
440 22 7
151 184 246
492 371 197
424 81 121
479 218 18
405 86 44
165 108 7
187 359 150
74 499 185
407 100 190
339 385 57
130 500 141
183 128 195
254 213 240
231 34 165
17 57 42
96 356 60
82 345 95
366 438 270
333 17 94
399 16 70
159 18 196
418 375 160
281 342 284
447 494 215
70 22 241
420 343 159
241 221 179
197 333 218
444 88 266
210 213 286
185 253 190
451 364 255
189 486 296
19 275 255
356 135 264
215 167 90
220 81 92
157 127 208
200 349 295
186 271 1
171 149 176
347 349 185
114 221 150
462 384 92
368 370 37
96 299 287
196 316 47
440 325 53
500 141 174
182 505 69
81 398 161
232 419 276
50 324 30
79 465 95
7 416 219
126 205 191
501 349 32
26 483 209
435 508 23
191 30 191
200 475 229
359 316 182
317 365 119
425 132 202
218 230 141
326 141 19
190 26 270
225 70 291
216 75 109
86 475 287
352 219 206
5 313 137
486 292 167
453 271 271
309 114 28
114 182 173
230 475 148
341 282 160
452 377 87
51 495 241
37 58 122
345 413 174
319 94 5
29 239 166
155 484 285
332 293 238
108 501 111
406 497 191
303 257 22
196 460 169
145 11 108
427 352 149
251 281 139
507 182 53
141 84 182
233 451 270
180 90 244
345 148 284
285 212 296
31 411 62
298 424 58
247 388 128
419 24 105
399 76 116
15 480 283
314 44 50
135 145 89
428 284 176
52 110 157
95 175 277
3 450 112
223 184 201
497 110 138
348 9 27
421 284 102
262 437 65
24 208 151
128 314 270
162 241 218
316 383 92
143 100 9
470 83 65
454 206 122
14 23 182
143 67 196
299 437 299
114 289 120
255 393 200
188 367 266
173 29 45
466 75 74
362 501 270
10 309 42
227 300 45
65 414 104
478 140 133
299 300 95
229 58 250
413 170 39
294 226 28
6 372 257
364 387 248
184 183 99
107 256 185
219 190 241
221 281 245
207 500 292
282 412 36
31 363 26
120 56 87
129 276 34
378 58 25
20 420 215
271 54 17
431 110 99
6 503 194
354 368 48
126 97 185
483 449 10
157 110 260
444 283 76
111 420 20
363 329 253
277 332 159
427 338 25
304 74 81
70 160 59
322 472 161
32 0 48
290 85 165
38 480 300
42 160 84
264 354 40
85 496 179
381 195 23
459 464 81
217 330 47
491 393 32
20 439 212
112 177 93
199 15 111
264 481 82
174 54 86
394 57 243
186 403 155
510 304 138
184 210 232
312 181 172
230 18 25
198 232 37
228 483 103
195 15 30
77 434 187
224 469 202
30 378 16
397 367 24
333 95 28
303 29 194
322 150 4
210 354 248
352 7 185
411 192 97
430 55 12
245 159 91
32 301 230
341 138 298
184 451 9
41 321 5
171 316 107
274 192 284
393 426 145
1 56 95
297 475 7
262 348 120
59 369 21
387 2 56
274 266 82
208 94 133
248 146 183
480 424 227
499 492 205
165 500 244
71 8 296
225 503 19
186 31 271
286 246 73
113 355 227
251 34 119
230 398 105
478 23 260
206 8 134
252 171 96
353 249 187
428 270 157
253 286 199
1 207 224
325 458 61
28 180 187
400 133 117
356 419 297
495 432 127
192 257 147
131 315 140
2 219 239
160 387 215
480 179 2
132 213 187
456 445 253
204 492 91
152 287 168
208 146 127
377 9 124
109 194 298
211 350 212
448 467 160
339 166 55
366 384 27
54 444 7
301 40 38
130 286 300
429 427 293
432 342 86
281 253 290
70 14 112
74 153 67
129 395 11
469 373 200
136 44 49
179 37 6
315 163 62
308 303 187
477 433 102
330 385 99
130 354 276
92 11 108
128 250 45
53 43 62
326 451 116
393 14 11
285 53 61
19 412 190
98 89 198
371 98 19
121 390 271
379 52 135
373 310 68
346 309 285
455 150 177
81 369 112
333 273 62
133 319 181
269 275 198
169 436 187
228 443 286
168 14 34
94 371 134
348 435 226
194 224 121
149 356 112
314 285 290
350 374 198
370 236 273
32 155 55
259 65 249
87 333 244
430 357 287
218 72 186
386 254 105
260 168 71
38 150 38
252 125 9
245 236 56
195 193 225
378 206 42
348 64 97
350 182 176
298 384 76
370 120 3
146 110 299
469 13 250
335 454 296
128 186 237
425 230 217
220 421 100
332 482 21
464 147 84
55 192 265
26 293 174
354 168 60
85 333 146
166 407 267
234 150 58
97 203 144
32 391 290
422 434 214
462 218 268
382 500 126
293 401 97
216 425 98
434 423 132
338 307 300
65 192 84
6 39 225
398 350 196
304 494 120
440 457 23
165 88 44
456 21 150
102 487 157
120 348 40
5 254 198
399 154 70
211 161 256
477 441 269
265 431 288
500 2 94
79 503 133
247 255 37
54 85 92
463 170 83
476 222 60
171 92 143
77 338 277
305 153 245
75 184 215
21 174 159
64 269 171
213 416 68
442 508 254
406 428 265
87 179 192
505 493 273
357 190 263
504 4 5
232 353 278
497 345 275
472 42 252
115 138 130
453 356 244
490 292 73
358 237 82
283 484 177
325 464 181
187 351 289
98 271 227
355 479 261
58 11 284
252 319 289
142 396 180
155 446 175
478 349 31
359 420 231
448 167 90
34 314 195
173 286 46
414 267 295
415 373 8
338 358 218
367 8 191
175 227 272
493 205 3
113 79 36
122 456 256
407 318 160
17 135 230
392 283 27
140 411 213
95 291 253
190 68 212
316 397 90
367 321 57
64 246 10
174 281 79
165 55 189
282 489 89
260 452 271
354 274 58
435 296 197
454 405 152
337 51 55
254 429 215
89 156 87
258 120 113
496 260 88
304 192 27
223 162 190
339 9 270
182 455 53
31 253 28
422 372 98
16 463 62
168 191 282
229 90 34
277 455 238
219 380 87
226 175 265
462 111 134
459 403 113
83 220 138
461 386 148
298 326 192
397 205 176
413 408 16
172 386 247
103 54 39
314 502 147
431 140 113
484 461 3
21 417 104
116 486 259
455 316 228
300 454 10
165 175 68
468 147 30
406 338 151
438 413 299
268 122 222
14 334 138
110 122 218
489 226 170
479 47 101
283 449 279
44 339 75
170 477 28
262 39 90
296 327 98
312 332 167
412 52 277
341 281 183
403 488 299
284 238 228
343 146 266
218 271 41
108 33 236
167 409 291
497 163 206
332 359 293
451 456 198
343 258 42
444 381 137
356 171 224
100 316 240
238 193 18
414 330 32
377 406 298
506 196 217
470 266 235
380 387 68
164 494 220
145 402 176
346 51 114
296 496 48
304 30 188
324 313 167
369 73 63
160 176 224
296 342 96
123 407 86
505 193 199
203 190 281
146 193 93
136 325 257
184 131 48
413 11 50
380 457 20
147 476 203
450 200 72
351 411 74
463 132 88
72 245 72
217 486 282
290 262 191
294 485 245
150 18 137
40 501 262
84 250 117
241 308 70
94 501 10
86 80 232
130 433 131
286 38 150
146 269 22
26 335 265
491 385 19
24 184 46
505 359 75
495 57 63
40 145 257
26 505 247
312 114 259
114 462 280
218 81 87
367 142 238
201 293 158
78 270 172
242 496 271
495 226 162
25 467 73
424 378 185
297 117 38
41 241 7
454 99 245
176 63 146
168 11 153
39 54 65
74 142 129
188 389 292
498 411 17
91 27 159
483 179 114
126 41 6
282 83 121
58 69 27
273 311 5
291 429 8
444 411 7
224 109 231
310 511 299
452 502 95
454 439 109
217 229 10
488 80 127
486 238 197
156 244 150
73 84 146
37 193 161
429 129 75
297 164 189
243 412 153
288 119 82
507 491 236
218 390 265
115 411 69
25 333 198
275 300 281
50 14 173
346 157 71
427 455 16
418 317 248
285 474 207
119 182 54
366 80 275
451 29 15
315 487 197
301 230 100
264 22 103
474 156 201
330 504 147
470 424 136
471 32 282
235 256 276
62 457 207
182 24 19
205 317 5
57 160 128
14 497 117
25 110 85
293 291 280
81 226 93
95 347 67
15 16 114
481 355 170
20 185 116
98 386 137
42 424 71
174 185 170
232 259 21
22 474 256
269 74 116
287 385 52
470 511 218
454 259 35
466 171 274
84 315 140
231 381 279
364 19 90
356 77 281
377 167 19
465 339 56
256 151 63
258 424 23
386 263 97
175 312 226
167 212 97
110 441 37
101 127 254
349 378 67
439 128 276
57 43 34
358 226 45
186 315 186
367 102 191
112 18 70
189 197 79
307 275 95
324 343 89
194 305 88
385 6 242
511 414 291
76 256 23
82 156 52
71 270 17
212 507 108
67 345 91
219 249 177
363 195 269
273 195 152
157 489 225
473 298 135
297 272 242
475 9 228
190 207 71
486 1 261
338 257 171
179 142 196
490 205 67
478 16 98
248 288 271
51 408 178
132 200 209
29 161 61
307 307 44
226 493 282
234 396 3
482 115 39
88 437 123
316 307 77
279 40 18
25 296 41
444 402 3
404 131 104
238 84 183
139 239 64
274 284 93
463 138 96
419 4 131
191 489 50
194 378 93
152 270 234
268 138 289
389 225 115
28 116 185
8 35 190
158 260 292
456 118 112
96 306 214
41 320 139
39 124 253
43 220 40
393 95 182
304 71 271
92 21 4
336 248 156
460 195 298
271 82 286
46 120 257
255 165 130
429 33 82
256 243 115
423 211 90
142 425 105
271 425 161
249 28 90
359 306 267
429 487 42
239 250 6
233 62 155
374 158 47
33 213 20
447 485 223
30 292 258
99 325 69
430 209 198
325 155 34
235 63 265
42 170 262
221 62 252
232 94 108
189 18 35
86 35 183
148 113 220
252 396 174
268 105 47
120 184 217
277 335 69
487 481 42
407 379 100
73 216 135
65 143 23
496 313 126
491 227 129
368 12 4
133 8 190
116 388 288
195 443 270
324 207 202
30 110 161
165 511 299
174 120 190
336 159 59
64 71 26
84 49 185
40 267 284
350 331 243
212 501 91
257 115 43
61 246 91
159 180 2
40 64 176
222 177 177
458 440 37
82 413 68
72 487 181
482 0 63
31 61 296
484 254 119
93 297 204
67 25 81
12 112 261
323 340 170
367 73 3
241 496 274
230 94 196
41 148 249
14 492 100
452 115 54
100 369 33
256 143 145
110 388 278
356 306 214
481 307 132
45 352 202
130 211 172
427 119 281
12 317 91
495 371 26
418 62 125
124 147 133
204 22 249
256 2 28
121 193 263
281 364 175
45 68 275
333 481 179
352 47 209
411 167 52
317 48 175
291 273 66
467 143 32
270 451 189
373 162 22
63 186 254
226 118 218
486 130 178
36 470 147
308 323 263
278 422 242
352 367 287
37 455 202
127 441 159
88 319 60
76 44 172
72 85 124
156 462 297
355 267 272
422 336 111
36 47 169
266 380 140
194 5 228
492 356 16
245 393 269
310 417 147
337 412 206
303 281 282
55 46 232
135 447 169
78 138 173
267 204 83
5 82 295
167 170 85
93 273 193
77 456 129
95 99 111
255 271 136
318 133 224
448 363 223
382 6 277
205 165 188
128 245 223
10 419 233
239 352 129
369 445 232
439 69 44
364 301 192
414 162 209
278 486 193
493 331 72
22 202 24
43 302 46
489 223 36
78 405 217
202 24 103
479 82 291
230 4 142
257 340 206
171 55 44
382 508 134
193 301 76
269 252 215
252 393 57
504 490 72
166 380 44
58 239 280
465 12 67
420 29 140
509 392 108
184 79 259
290 80 23
46 427 143
139 252 219
173 323 10
363 10 57
449 224 179
224 76 218
185 499 286
21 183 205
240 343 94
432 344 105
489 215 126
211 486 146
88 165 206
72 270 8
345 467 48
329 209 232
18 335 120
458 46 100
261 423 155
214 360 170
264 303 66
500 30 136
104 235 169
307 167 153
378 372 279
259 344 87
415 294 200
468 390 225
369 137 52
422 82 272
36 258 115
50 134 241
220 351 190
327 191 144
416 140 260
354 149 76
391 480 242
128 206 27
351 200 6
348 312 30
174 105 36
320 466 281
146 187 13
155 389 157
493 335 45
461 112 292
32 459 87
117 391 147
20 357 263
199 88 140
141 420 249
362 6 88
385 272 271
101 85 203
104 266 89
415 174 38
388 51 112
269 54 199
166 345 132
79 479 20
151 75 86
92 331 169
223 319 20
424 227 232
417 156 269
20 444 248
189 335 237
172 442 161
445 491 208
169 308 34
408 293 16
0 273 218
275 285 179
256 471 114
125 418 214
291 204 195
495 13 265
288 94 73
368 401 292
192 192 21
503 83 99
321 409 211
334 435 159
471 249 166
232 223 214
179 301 156
179 326 299
280 72 195
149 453 82
484 331 231
451 87 290
304 208 114
28 77 282
103 397 37
477 100 44
353 472 76
11 130 29
386 141 23
371 143 280
109 330 129
445 5 22
331 231 208
366 407 59
81 317 227
141 207 290
200 239 266
163 345 243
178 205 161
64 357 267
20 508 41
449 489 219
366 93 221
34 173 288
8 458 1
380 136 194
75 18 148
248 437 293
24 265 126
250 369 185
404 71 158
416 131 274
66 244 230
28 495 65
237 25 156
167 164 49
14 510 22
152 362 173
358 350 22
54 286 264
233 320 36
129 422 45
175 335 176
477 70 208
454 358 264
406 209 145
75 490 52
161 478 73
101 158 203
389 342 28
409 377 92
189 322 168
161 455 91
160 331 268
243 436 202
101 190 103
398 390 45
314 328 261
125 42 149
503 346 147
62 58 220
227 33 207
200 399 49
491 190 137
457 372 83
224 8 68
260 315 93
103 98 232
207 27 184
445 120 165
212 17 279
487 295 158
507 29 192
36 289 256
377 421 268
323 54 164
246 298 65
398 217 213
235 12 9
