256 6528
212 152 183
65 29 35
19 24 186
159 65 69
199 34 276
153 132 86
32 42 116
42 92 223
183 36 139
67 159 288
79 98 178
27 102 116
154 110 237
153 121 165
182 49 101
145 103 245
49 191 112
169 88 95
251 144 208
21 184 121
123 111 181
239 195 247
153 249 229
41 239 290
245 33 200
253 195 214
193 9 102
202 183 171
35 179 104
128 165 57
18 254 135
207 217 153
29 240 20
68 30 29
194 138 244
193 235 93
111 108 17
124 55 17
224 221 237
216 118 230
121 203 234
24 67 91
170 243 217
146 186 102
9 128 37
126 246 173
178 142 134
197 216 274
9 135 221
119 45 84
40 172 59
183 120 296
141 195 219
255 208 29
230 211 187
46 69 146
28 84 216
252 243 228
223 83 27
171 137 148
136 244 281
81 108 236
194 19 80
31 14 8
226 223 233
220 174 131
160 128 131
211 166 158
46 205 20
16 198 94
179 53 58
194 120 180
151 174 64
87 180 168
25 140 116
72 62 179
63 13 183
168 252 49
47 197 205
8 76 19
255 21 259
234 30 52
53 46 84
250 165 154
71 244 111
149 114 133
206 235 100
232 241 219
125 176 104
44 207 196
205 2 4
3 149 242
104 204 246
126 103 8
108 20 55
69 22 90
22 51 249
97 14 278
130 164 267
193 99 50
174 207 32
21 182 256
246 106 22
143 206 278
24 128 125
8 200 150
97 4 98
203 65 110
183 132 187
24 122 211
233 215 219
74 173 51
14 175 236
252 219 210
251 11 118
166 17 102
80 177 271
162 211 199
195 220 136
104 213 26
218 29 99
98 231 70
78 81 106
32 207 38
150 170 274
41 78 227
109 212 201
98 239 132
108 161 161
246 209 210
150 192 196
79 155 62
139 176 82
212 246 74
223 198 175
190 152 68
20 55 290
225 208 147
207 137 46
113 109 4
65 210 171
216 19 12
125 230 294
218 230 246
202 57 189
131 180 72
161 100 247
255 247 42
33 25 54
140 188 205
74 231 181
19 248 237
26 40 14
102 197 55
103 109 81
84 4 129
40 38 113
79 99 290
23 3 57
193 46 296
215 3 276
242 105 228
43 88 62
83 99 27
69 91 139
205 131 83
18 92 108
66 33 249
23 22 216
111 191 229
167 229 17
45 94 23
75 82 166
31 153 283
136 63 131
32 37 145
16 34 230
51 101 44
212 151 201
254 229 172
179 11 48
184 103 29
243 153 116
35 252 119
66 173 180
188 20 253
72 172 21
36 26 224
58 64 120
29 59 143
114 205 155
106 237 62
247 13 86
147 38 288
197 23 212
88 169 265
61 128 220
29 130 227
117 79 275
251 167 3
15 132 72
87 0 114
59 129 58
147 35 89
86 78 275
243 73 50
129 154 191
232 3 16
3 39 97
0 102 136
17 82 32
56 88 107
143 53 40
1 68 201
198 35 133
216 69 193
23 21 128
62 156 73
92 0 161
74 193 82
145 42 270
74 221 19
203 136 168
129 150 147
187 240 103
193 224 225
161 254 45
248 186 199
203 13 231
124 234 159
180 225 147
28 226 294
190 127 5
172 105 162
107 112 179
204 59 55
105 195 135
243 187 40
2 182 48
44 14 18
239 227 20
58 28 233
217 118 175
111 17 5
135 110 143
231 31 182
204 74 74
197 175 229
254 245 284
95 215 255
200 93 201
240 123 69
193 23 90
46 19 177
123 144 231
172 147 89
148 205 173
89 244 50
69 99 82
147 44 180
162 228 54
222 203 156
146 65 239
36 160 206
109 182 127
250 183 125
132 1 212
143 112 38
166 107 211
17 4 130
59 127 67
138 104 49
118 100 51
152 227 65
139 55 97
191 88 32
42 137 254
249 96 55
73 80 190
204 251 76
167 237 119
246 119 234
136 223 169
23 199 72
0 7 43
252 131 267
44 117 229
241 116 49
98 82 158
195 55 12
201 245 243
161 191 297
48 186 46
5 148 105
108 62 224
60 71 48
14 99 34
28 40 36
232 46 295
222 214 89
180 224 97
46 148 256
163 37 255
7 87 154
79 70 95
160 125 266
137 74 297
37 88 4
92 250 257
30 195 203
104 157 17
73 79 160
44 250 109
208 97 133
38 229 11
20 41 269
238 49 213
210 141 212
192 232 127
28 4 263
80 156 250
199 75 243
41 124 192
177 205 231
198 117 298
128 196 221
83 242 134
138 211 216
72 8 269
218 182 178
176 4 253
45 36 250
147 241 121
92 70 69
189 67 211
72 79 272
196 93 81
130 78 264
193 220 218
133 189 44
186 74 114
17 21 44
225 111 44
35 72 172
237 29 3
61 132 53
208 80 235
20 111 151
97 78 63
18 65 108
144 71 182
60 22 277
143 118 88
213 204 72
16 140 278
29 174 187
96 36 210
184 176 144
135 118 210
150 112 245
111 203 29
176 214 2
92 111 145
248 9 281
105 56 263
221 8 216
252 137 202
246 70 60
240 212 3
22 111 237
193 129 179
42 180 23
136 7 94
118 153 234
170 175 117
244 59 123
186 246 133
63 233 126
179 126 59
200 249 16
7 169 156
22 147 128
52 225 294
18 98 177
137 166 58
158 203 297
91 128 249
244 1 134
86 36 117
211 157 218
186 229 245
131 20 64
114 14 81
234 19 78
112 34 120
98 254 217
217 60 245
95 75 34
138 148 194
30 41 180
198 219 279
161 89 45
183 193 201
106 78 11
163 64 202
150 135 24
188 64 200
129 181 76
197 82 121
177 250 136
102 176 256
197 64 3
138 144 215
161 211 154
0 68 35
87 219 217
154 8 62
205 110 108
68 241 200
138 4 295
67 10 85
137 59 210
207 125 19
239 35 274
103 138 37
247 61 45
64 255 2
75 110 202
29 81 100
19 45 40
135 161 58
222 11 191
227 60 74
219 126 263
215 20 258
95 4 83
137 32 281
177 190 277
208 126 5
127 89 178
241 80 33
199 99 178
123 126 70
64 197 64
250 70 208
108 169 295
55 8 125
128 69 3
74 119 224
167 178 153
245 236 5
202 196 286
251 57 99
55 181 134
40 58 275
153 211 35
253 1 22
40 32 232
240 229 19
122 200 282
81 80 222
9 157 49
235 14 179
177 88 80
67 184 35
133 10 88
104 71 18
62 173 219
130 73 133
167 81 4
58 156 293
104 237 211
138 44 126
53 40 70
159 162 189
254 30 139
66 184 42
179 67 215
25 184 9
134 59 2
24 87 99
180 114 245
154 140 252
207 172 148
201 34 37
198 69 20
13 145 75
107 241 92
75 154 226
49 229 129
247 37 93
185 168 101
161 110 160
79 108 218
116 77 3
234 196 133
231 18 98
96 222 141
202 29 192
177 92 132
77 133 261
144 53 181
56 21 182
195 211 43
231 30 227
202 220 25
133 105 83
252 35 231
89 22 7
87 253 191
78 156 162
20 217 134
132 74 95
255 120 156
84 160 221
156 10 59
215 14 85
74 215 197
254 215 160
69 113 56
125 50 219
127 226 55
56 194 86
128 72 13
73 214 161
181 186 73
218 253 295
85 60 57
168 101 87
62 159 167
226 212 290
40 109 199
63 138 35
89 107 38
190 94 4
70 69 284
128 177 26
199 153 123
121 60 253
68 20 86
34 76 87
137 176 160
227 57 80
118 183 115
13 61 42
24 173 179
117 36 39
57 212 195
152 205 38
195 68 166
206 52 33
201 112 10
204 91 50
118 180 127
12 35 229
34 19 236
103 185 101
248 182 228
102 126 24
4 240 217
91 152 188
137 191 296
224 84 246
17 81 48
66 69 164
189 42 260
241 202 133
246 168 260
147 211 62
170 56 43
188 41 286
208 11 260
132 63 278
200 102 236
199 10 112
214 200 115
63 196 101
241 16 57
145 223 245
79 234 256
173 106 289
180 49 144
5 54 207
200 87 179
186 99 82
107 202 74
102 43 235
85 120 131
35 81 110
137 155 258
26 27 264
29 171 295
62 241 142
193 147 162
194 73 175
140 38 47
170 164 126
35 113 256
175 53 211
18 156 124
94 187 116
231 40 90
3 98 79
86 112 126
234 149 150
71 132 177
145 72 6
198 44 224
234 112 145
127 99 10
168 16 298
136 107 212
68 35 241
111 140 78
207 28 175
231 16 255
221 160 52
230 31 274
59 114 190
167 0 239
96 71 284
77 169 206
7 112 70
136 141 126
163 228 242
124 121 137
13 89 289
245 233 205
200 254 292
0 118 7
169 153 262
171 66 260
124 5 199
71 108 209
171 219 8
143 7 107
161 55 158
13 39 101
253 130 218
100 106 125
240 10 261
12 53 45
216 92 88
50 114 148
78 125 66
243 5 178
99 13 113
57 31 264
117 12 42
51 98 154
83 137 58
224 211 98
144 89 60
192 27 130
242 110 238
125 51 166
117 133 143
66 177 251
187 123 192
3 253 202
113 31 153
89 39 145
244 153 31
99 236 62
161 147 209
213 177 102
100 86 74
4 213 152
69 190 62
6 2 289
15 72 179
54 94 214
226 214 34
41 150 163
74 98 224
133 35 186
226 100 149
139 244 273
238 68 74
116 36 287
123 106 232
209 119 298
217 77 197
150 41 51
211 199 150
253 142 113
29 179 41
45 137 148
184 136 149
74 41 204
33 125 156
63 116 25
19 176 19
127 195 135
245 59 30
115 85 39
164 153 41
107 6 114
97 101 225
105 240 263
160 160 104
248 16 57
50 105 28
232 88 249
213 241 168
222 28 2
12 75 300
219 127 135
190 203 157
202 153 158
52 16 232
44 166 135
134 91 197
28 247 183
7 7 50
194 46 145
65 81 138
90 172 170
82 88 155
26 63 7
229 125 4
163 39 63
55 95 77
112 142 114
138 12 3
64 108 34
153 203 156
55 45 95
190 221 3
13 99 130
59 34 134
89 50 112
172 19 223
15 202 257
97 143 272
73 196 154
94 104 99
230 153 36
101 67 201
125 14 131
210 135 161
8 190 24
183 98 79
179 86 239
230 78 35
15 135 230
207 180 285
228 198 256
26 92 15
203 3 3
106 199 88
97 127 128
6 193 118
109 244 88
250 197 100
112 75 270
60 186 6
226 112 50
177 67 298
90 208 270
14 173 254
224 73 91
244 104 272
157 3 244
19 78 160
232 96 194
218 68 149
244 234 26
107 182 106
132 145 113
255 62 170
245 144 97
216 112 69
114 5 226
165 13 183
104 149 63
64 100 139
0 221 283
58 27 258
201 204 124
236 228 69
183 209 281
34 123 298
113 157 33
118 205 180
170 215 254
6 121 270
253 238 69
216 7 141
174 63 122
164 167 156
212 129 186
208 89 39
208 44 291
229 157 113
103 31 230
236 112 136
82 233 243
123 135 134
161 104 181
52 43 29
226 183 192
240 14 106
125 6 4
132 172 205
121 251 189
30 66 147
75 147 116
208 218 243
150 189 60
111 239 27
239 83 13
226 77 145
197 9 64
204 138 286
60 53 250
192 182 273
69 73 23
20 43 132
221 61 68
122 158 185
196 123 137
101 128 108
60 165 227
152 140 42
0 129 11
220 91 53
72 186 74
149 199 122
189 197 118
99 90 296
33 122 189
26 115 43
94 92 57
181 197 147
37 72 11
234 34 133
126 236 181
31 61 60
39 66 203
24 101 227
241 8 118
210 127 279
46 35 24
88 25 284
247 115 48
231 156 166
118 143 229
31 198 134
220 51 170
57 65 293
219 100 84
224 243 47
121 210 20
33 21 278
252 147 120
254 206 226
145 112 187
2 32 235
22 7 161
9 125 136
11 209 190
160 67 168
117 173 179
120 158 168
91 110 258
139 56 224
132 202 56
180 9 148
71 84 272
219 209 231
128 244 66
241 250 5
50 164 297
118 115 283
71 90 262
124 249 183
123 154 170
195 182 117
132 216 229
220 207 300
71 182 131
86 221 122
163 117 3
148 79 272
189 94 76
87 19 92
222 195 63
141 177 255
62 170 22
77 186 129
192 18 210
115 190 138
72 171 256
39 17 271
118 40 264
251 160 19
96 61 241
94 186 58
62 47 120
87 208 14
228 56 36
5 8 244
58 111 235
87 88 213
112 156 151
240 149 258
30 228 270
9 117 120
28 160 227
103 33 210
58 4 68
115 217 186
59 155 222
181 151 195
79 126 274
102 55 87
152 50 8
15 244 85
105 116 288
29 39 231
227 23 20
154 64 99
70 102 287
89 9 198
162 17 215
132 76 181
9 90 195
249 42 297
121 137 94
187 54 52
56 149 249
168 144 126
250 24 112
215 17 64
122 1 42
255 126 29
159 173 126
248 59 268
114 223 92
89 83 217
8 3 47
190 11 186
94 156 275
28 74 23
168 169 20
220 143 282
167 223 108
105 243 164
100 253 206
89 180 204
221 55 72
215 54 19
27 167 207
244 180 185
80 166 5
121 179 258
22 220 61
52 87 229
18 10 193
151 111 114
234 119 267
205 58 220
49 157 252
185 232 146
235 174 136
83 26 231
199 123 155
119 243 73
103 14 266
147 78 204
194 189 139
10 84 267
106 48 192
174 170 217
152 239 111
113 7 58
101 132 1
63 165 196
64 105 32
215 18 31
214 30 26
243 1 80
36 111 111
126 118 128
24 151 110
177 230 26
246 241 289
10 99 170
193 97 205
62 38 230
80 133 71
112 46 298
225 251 82
189 182 24
100 179 115
254 89 272
142 217 26
95 102 235
214 93 236
134 69 85
110 219 187
164 36 148
188 234 202
197 81 298
94 106 20
170 214 174
133 108 111
201 253 114
103 124 272
123 177 122
32 122 10
79 148 249
9 169 187
237 4 260
70 70 145
94 192 276
214 189 215
7 36 270
152 151 71
203 42 99
146 234 158
86 113 230
219 234 59
225 225 7
147 143 219
56 114 171
40 225 223
178 45 185
144 47 252
39 127 92
107 71 267
179 114 53
202 53 258
31 228 78
156 31 67
49 5 48
211 38 52
208 226 206
185 203 2
225 34 242
146 101 110
159 193 177
226 35 119
216 62 38
169 186 119
135 201 20
226 119 117
58 206 82
111 180 164
134 54 79
231 38 147
12 52 88
210 77 165
68 52 187
37 41 114
164 11 283
241 222 75
164 187 100
179 181 33
72 45 139
5 245 25
165 180 101
154 157 291
82 134 119
212 86 50
82 232 34
7 20 41
9 11 292
228 99 76
96 24 210
186 52 262
56 109 165
134 147 175
220 20 232
85 59 248
12 77 144
84 186 159
32 202 16
59 49 288
205 134 200
81 98 82
37 151 153
251 7 268
22 80 210
123 104 184
146 175 218
254 0 48
127 197 138
8 101 294
5 71 229
65 131 221
2 236 202
114 30 95
164 53 203
132 162 122
237 251 231
65 60 256
215 161 53
103 22 135
203 175 189
35 77 127
141 46 219
82 239 48
159 127 208
109 59 21
44 218 283
174 11 236
188 142 110
177 229 292
79 254 245
242 231 275
105 171 122
247 106 155
228 180 132
182 7 121
215 53 116
77 81 177
128 35 249
204 108 202
0 81 92
179 109 117
88 170 13
75 213 190
82 55 218
112 88 51
160 237 129
195 36 264
204 18 63
145 67 280
90 63 92
86 32 207
18 17 266
121 153 165
208 99 164
179 78 157
146 202 260
166 186 49
215 232 170
124 200 133
106 188 88
213 215 231
25 60 232
140 234 76
255 218 50
32 71 27
75 84 203
128 18 66
251 145 295
112 36 257
124 119 222
228 5 262
48 223 163
225 5 6
129 205 31
209 254 91
48 103 13
110 59 167
14 37 5
191 20 11
154 56 107
59 193 92
7 228 20
212 96 282
73 252 187
6 238 296
170 189 182
232 84 20
172 201 193
56 140 50
233 195 90
111 60 101
49 163 195
232 116 108
255 221 166
95 244 156
171 2 158
74 80 153
23 152 54
34 85 250
141 200 21
196 108 111
70 241 23
83 204 171
237 30 203
160 182 50
218 158 238
129 84 101
126 181 288
243 197 214
80 146 154
199 140 185
58 160 190
96 236 128
158 16 175
22 247 255
39 177 7
225 238 187
144 72 196
222 244 46
76 29 254
255 69 216
18 74 225
247 190 78
14 235 35
107 97 299
124 41 8
249 50 170
124 237 274
112 137 107
210 82 159
202 131 90
167 31 277
133 135 48
86 105 166
73 31 237
228 134 146
99 237 284
121 22 111
200 240 117
170 65 128
184 91 80
82 107 235
152 127 136
217 139 261
245 168 193
15 208 9
112 201 293
0 105 56
23 204 63
177 16 127
176 46 261
12 65 294
229 218 26
46 163 221
70 172 252
176 115 228
46 53 75
252 241 161
77 221 176
105 245 202
93 22 97
75 151 110
71 83 297
77 90 83
162 160 199
71 140 113
27 201 195
14 243 232
30 44 11
23 7 201
14 96 1
35 103 177
103 153 277
205 183 225
209 172 278
194 61 63
228 137 262
181 120 290
61 254 282
95 23 179
82 128 293
131 158 100
63 10 183
70 46 38
121 146 213
44 224 285
221 203 3
127 189 116
13 165 275
219 204 121
2 180 49
144 22 172
35 227 265
247 141 85
112 9 28
170 28 218
124 52 190
171 202 208
60 164 196
59 111 107
117 219 197
102 118 39
209 3 37
85 193 36
57 119 168
96 152 277
22 169 44
46 229 275
142 254 215
208 140 264
164 63 194
252 100 243
55 113 257
46 76 69
31 186 101
106 185 141
157 240 295
171 90 153
94 197 84
69 225 277
75 31 13
95 236 5
5 228 132
100 152 22
251 62 285
31 142 49
249 72 44
227 230 144
106 114 286
197 178 252
181 0 59
84 213 223
170 102 50
94 136 227
115 162 115
185 51 212
7 209 208
134 89 248
85 19 176
63 243 274
221 57 295
133 242 138
36 29 194
235 35 37
88 117 50
92 246 86
75 200 42
180 75 199
82 242 39
19 35 239
38 124 105
193 113 70
178 115 153
139 151 14
249 47 150
41 36 237
83 126 100
143 87 58
101 97 3
18 206 189
244 214 264
186 203 15
226 118 120
153 217 131
176 123 37
154 40 179
129 47 254
26 194 217
21 214 287
170 25 262
223 108 238
142 76 261
228 17 72
222 157 227
188 199 106
152 169 87
182 227 279
77 70 27
7 64 275
36 25 2
132 4 275
12 207 124
254 52 74
82 82 295
64 190 134
246 68 32
185 195 153
229 115 261
136 172 246
55 27 245
136 24 223
155 111 85
98 221 138
85 218 93
183 159 134
221 23 59
46 119 153
57 167 93
225 132 280
125 160 77
254 68 20
233 180 142
68 223 28
70 99 236
206 126 230
189 41 72
157 145 92
142 150 117
37 146 131
35 184 163
190 177 209
5 96 47
142 58 231
86 85 65
175 238 216
129 96 279
151 215 246
215 10 254
218 243 181
182 243 236
180 128 209
205 19 270
101 89 63
31 107 108
54 184 106
254 9 9
106 216 132
233 98 106
95 126 98
211 165 225
101 156 76
234 4 89
22 81 197
125 114 12
142 173 101
40 166 83
193 223 83
156 70 113
99 2 113
28 80 264
111 18 151
162 14 7
216 42 51
159 29 269
34 174 87
162 201 261
245 199 261
26 14 292
231 203 10
184 85 273
87 87 132
158 168 244
104 50 250
243 96 68
65 31 165
218 174 236
183 9 292
124 73 138
200 163 127
233 183 134
131 181 122
27 158 16
223 172 241
49 145 83
202 32 52
191 124 144
220 224 221
16 184 274
177 118 40
4 79 196
166 247 34
251 98 122
232 91 18
134 203 63
44 6 18
9 154 272
2 196 47
193 82 160
35 20 96
203 161 206
92 228 118
21 49 237
26 11 78
57 201 235
164 121 170
19 88 250
171 79 119
229 163 272
238 102 5
53 16 229
206 111 179
219 110 131
48 188 62
123 147 181
112 64 273
221 221 103
34 35 129
177 155 297
18 44 213
137 47 148
153 80 224
117 209 42
189 149 147
12 233 37
156 57 51
194 122 30
118 196 92
172 4 279
145 10 84
253 18 226
183 237 221
102 250 208
220 157 4
68 221 269
247 204 52
156 66 34
103 66 40
36 16 50
194 14 154
147 97 105
66 15 222
207 17 204
109 169 284
186 164 261
242 70 101
17 67 19
147 0 126
223 82 62
128 250 227
89 108 296
165 0 267
65 159 224
52 219 93
251 193 144
65 114 273
65 246 119
141 208 98
26 118 294
218 57 104
73 26 234
208 68 250
65 79 205
41 17 56
17 182 61
45 252 55
197 247 147
243 150 175
130 254 249
86 35 87
99 139 27
163 122 231
85 114 184
14 207 284
156 161 127
89 59 277
212 228 226
122 51 241
248 26 6
193 169 55
45 192 241
127 223 142
128 38 271
251 200 65
210 208 129
113 227 259
161 233 136
58 221 145
210 207 191
173 54 142
69 165 73
104 214 170
251 188 64
167 212 51
10 65 91
190 66 170
127 135 277
45 198 101
79 56 18
221 197 103
243 68 286
252 34 182
59 141 165
161 216 214
155 87 257
165 177 158
44 1 247
104 38 173
229 225 297
82 147 89
165 113 170
161 46 185
58 188 30
98 145 46
255 242 218
238 159 66
30 120 67
6 20 255
42 196 2
187 236 40
129 77 95
189 97 5
15 186 54
202 129 241
1 20 123
99 195 300
41 155 140
236 148 151
21 254 191
137 41 88
116 121 78
100 50 181
134 150 292
23 54 272
176 226 180
60 179 234
115 141 136
25 205 89
204 17 276
100 11 8
226 168 170
23 119 230
102 187 156
19 121 177
174 142 26
221 164 140
181 242 158
207 86 184
225 87 192
67 95 92
178 172 229
236 246 7
2 93 295
202 175 212
62 218 149
33 237 206
74 251 234
45 70 12
161 228 79
254 164 122
127 55 19
136 177 198
87 138 88
61 117 73
146 58 150
116 53 275
169 221 213
199 97 219
178 84 223
22 202 80
95 137 220
160 42 96
232 198 35
130 140 180
62 90 253
234 46 7
184 204 72
39 166 229
216 37 74
8 119 121
113 205 133
211 209 37
154 27 79
35 219 77
207 121 146
18 197 23
169 124 67
20 197 88
54 235 56
189 68 246
68 16 21
154 91 53
244 126 167
107 51 68
16 142 158
71 119 173
226 170 166
53 93 79
178 230 48
178 6 164
254 37 215
148 226 267
58 97 150
3 71 115
182 232 130
20 202 285
171 198 123
30 82 109
153 234 226
137 108 182
184 77 176
163 42 93
139 116 221
66 210 172
152 202 232
168 109 291
71 233 239
52 159 115
102 206 222
121 6 59
178 180 228
13 77 161
81 226 16
189 167 54
89 71 280
130 225 208
193 212 63
66 212 276
255 170 165
88 59 145
122 136 268
46 198 35
19 118 81
205 198 37
239 238 224
12 165 198
229 102 204
191 27 128
64 164 172
97 79 199
97 172 100
144 4 285
191 150 28
182 138 182
245 156 262
3 137 102
62 147 240
41 158 187
4 239 274
103 233 24
125 252 75
143 46 254
6 58 15
87 75 86
206 35 220
188 126 286
43 84 144
247 224 240
63 85 273
78 104 215
92 226 131
163 246 38
50 59 259
131 24 89
128 226 103
96 211 251
69 124 224
174 251 3
28 19 50
15 254 243
180 119 284
137 246 146
251 229 138
195 243 62
66 250 17
44 174 202
222 173 275
186 31 1
161 25 107
81 230 295
149 55 45
144 17 88
237 23 11
26 38 159
142 205 295
206 128 75
110 159 96
178 85 218
44 37 272
245 150 213
7 42 288
2 101 151
198 142 228
53 248 235
222 50 26
237 148 143
168 254 128
129 202 236
193 95 28
89 194 188
131 127 106
61 199 284
176 167 150
211 4 70
11 173 70
155 104 246
49 9 4
120 58 95
141 84 239
4 228 69
14 29 171
171 131 260
227 119 17
65 105 92
207 179 135
96 53 240
230 35 110
158 205 219
61 172 234
53 175 51
103 255 202
234 205 280
79 52 92
252 161 194
147 201 274
156 90 191
243 216 132
135 142 188
218 81 63
110 13 295
37 165 260
53 54 100
83 220 102
29 9 272
132 155 81
77 224 17
197 205 64
137 92 141
134 5 250
205 90 229
215 65 191
178 8 294
142 23 195
68 73 23
153 27 93
244 74 79
214 63 1
35 60 114
98 57 77
86 239 196
137 164 155
198 246 277
58 151 47
216 29 162
217 38 19
95 54 65
255 26 150
45 220 187
155 233 273
79 18 77
89 56 185
26 123 36
173 172 169
146 244 60
140 113 64
163 114 100
135 107 100
214 14 81
19 130 167
41 69 150
208 216 28
69 35 73
211 237 13
55 52 86
3 66 40
21 27 92
90 8 154
211 233 247
152 142 151
203 207 228
102 251 131
84 95 71
217 61 64
145 120 295
24 80 256
105 81 11
92 30 105
0 80 159
219 247 11
44 147 80
49 10 130
252 140 34
168 241 204
109 128 98
137 201 41
207 230 145
91 69 44
40 23 104
0 233 73
5 166 100
133 1 124
134 102 40
23 113 251
155 84 246
6 1 180
171 146 152
157 34 192
143 190 180
178 160 54
18 25 92
80 106 14
164 96 106
96 130 170
61 79 176
183 59 22
213 117 59
36 253 232
84 252 68
206 227 190
185 38 246
163 0 237
66 79 84
224 231 70
252 45 74
220 96 250
139 196 198
236 8 61
245 7 123
95 228 30
136 206 6
117 5 49
33 53 292
52 63 71
143 183 12
69 9 288
177 14 13
0 163 225
63 96 146
34 239 122
43 47 249
197 38 55
151 173 53
104 123 170
184 121 89
52 202 223
195 47 224
32 176 285
130 103 273
96 87 262
180 175 60
104 12 164
44 34 31
106 213 283
254 142 184
212 71 60
80 213 281
48 199 119
176 1 207
254 120 195
190 55 248
71 154 56
255 184 208
239 1 17
0 164 65
9 156 12
147 15 238
127 194 32
170 58 214
128 172 160
50 25 234
109 101 190
172 161 246
153 158 134
213 38 256
139 160 103
208 243 209
129 140 278
134 148 2
25 186 16
166 31 112
125 85 178
196 204 223
163 248 277
197 201 292
67 70 162
198 210 195
25 16 220
70 114 64
252 227 76
132 32 241
38 231 104
150 102 213
140 56 202
207 208 232
65 52 298
156 158 49
37 86 265
207 246 135
117 89 160
217 229 106
104 25 71
102 47 45
253 102 187
196 142 56
230 59 79
152 208 127
144 195 20
172 62 121
144 92 120
67 149 32
170 13 16
170 101 132
33 161 245
24 231 178
206 187 140
224 125 148
139 200 84
135 72 12
100 47 201
186 181 146
238 140 224
64 204 124
35 88 225
54 245 126
244 228 145
201 82 84
128 161 83
243 147 206
238 143 44
84 108 187
93 220 85
229 235 167
231 161 194
158 235 33
50 52 270
62 247 39
239 176 216
237 221 11
208 74 56
84 158 275
48 90 52
210 73 116
166 45 226
230 236 121
252 221 83
51 198 104
33 225 55
225 122 300
38 219 79
197 230 117
70 45 4
105 85 286
235 90 90
17 181 93
14 22 89
192 220 232
226 136 135
254 169 47
169 97 59
172 78 48
199 173 144
137 244 193
158 48 114
20 87 121
163 65 294
79 83 178
27 152 82
10 163 157
143 4 58
176 51 173
239 217 258
227 228 256
52 245 170
129 102 291
59 14 76
138 99 162
82 3 199
63 44 188
97 242 48
116 157 145
239 23 116
77 40 19
206 14 114
138 111 92
33 44 246
157 56 69
162 249 181
130 37 276
61 98 139
125 233 205
201 222 174
138 208 67
3 77 138
197 214 151
111 184 198
242 68 206
36 236 283
8 134 196
158 103 243
185 150 88
232 69 34
237 235 170
251 80 252
86 158 118
140 247 230
84 148 179
179 146 53
253 35 83
244 240 153
175 65 36
29 156 53
247 102 44
7 200 5
46 208 240
106 170 46
44 68 274
119 9 36
46 228 299
161 119 207
122 53 87
220 187 107
74 182 247
115 68 54
86 15 96
110 103 201
120 29 187
44 108 235
51 192 117
196 236 249
46 234 119
211 106 110
114 63 42
241 196 122
236 149 150
205 87 299
53 237 171
254 79 124
189 126 222
67 64 50
144 124 213
57 135 234
77 138 217
161 249 29
89 253 129
117 50 4
46 175 56
149 144 120
125 157 212
145 88 287
176 76 70
13 195 9
234 236 259
72 24 236
96 129 78
174 234 234
70 100 48
155 20 145
201 197 126
51 56 271
52 9 299
40 122 217
41 225 264
204 110 146
36 85 38
235 81 112
119 143 123
138 194 228
234 103 263
31 150 119
45 138 233
187 8 175
84 126 133
118 93 129
24 206 38
236 75 116
96 235 215
103 4 100
153 63 276
58 52 30
173 117 2
74 102 109
210 22 117
193 208 289
42 235 169
230 244 243
72 252 181
82 65 78
144 111 6
236 122 54
35 125 18
217 219 22
199 72 81
224 103 158
88 222 244
166 133 160
226 130 6
51 125 171
238 192 171
42 68 88
29 140 136
187 180 88
39 190 40
211 240 210
14 160 135
123 164 267
196 11 265
92 164 48
69 242 5
73 125 97
41 31 200
109 81 26
145 212 199
211 195 255
130 31 36
73 101 283
32 235 264
234 143 206
172 227 82
103 116 6
97 9 94
13 186 265
159 242 74
142 232 89
76 78 37
150 45 280
34 187 90
117 220 116
228 32 122
180 80 146
192 111 98
187 87 73
120 216 299
209 64 232
73 72 210
117 255 11
108 137 116
100 161 282
10 170 103
37 128 236
244 113 56
44 66 153
163 125 100
207 13 213
121 28 277
101 153 85
139 65 186
162 58 222
169 39 119
126 247 113
144 178 243
160 104 167
48 131 93
213 25 82
83 86 222
126 131 92
152 132 40
49 127 84
227 170 249
110 170 92
179 149 41
88 2 69
76 150 166
110 25 42
72 33 135
133 53 255
54 57 94
199 152 187
37 227 196
51 134 190
225 58 237
183 103 194
2 213 6
190 16 139
53 70 119
200 231 247
153 247 12
12 5 159
80 80 14
220 23 2
183 189 224
50 166 188
118 121 298
142 201 186
19 61 191
75 123 58
162 81 282
53 196 222
72 145 267
53 220 36
251 116 38
180 46 224
227 234 211
75 244 268
51 178 116
148 86 19
23 170 237
97 1 175
141 122 78
235 195 164
85 172 272
90 189 79
145 185 70
70 0 242
21 14 71
49 4 50
228 75 110
23 66 261
196 6 213
67 215 26
34 44 188
23 31 109
247 0 214
52 82 269
254 157 269
27 65 99
136 42 52
185 146 153
223 63 146
27 71 264
214 46 220
166 39 227
81 213 81
114 212 227
93 214 96
74 145 59
5 192 53
196 116 205
230 102 247
204 211 199
126 207 179
130 136 247
40 229 187
168 115 62
101 22 167
103 125 138
30 239 230
144 176 24
222 15 229
77 154 262
144 36 210
110 169 109
89 35 60
86 176 268
5 92 239
43 12 235
77 42 178
124 106 87
100 31 174
18 30 209
192 189 288
60 242 241
23 228 158
153 99 133
29 131 17
220 125 254
68 74 238
255 48 244
198 79 135
201 40 112
217 191 236
215 25 136
169 188 239
229 47 108
153 68 284
176 33 278
239 225 52
126 63 188
132 73 49
123 194 95
57 215 112
126 242 72
168 92 250
